content,score,polarity,subjectivity,sentiment
A great training tool. Finally feedback during the swim.,5,0.4,0.875,positive
"I am impressed how well it keeps the laps count in the pool. I'm still new to it, I'll update this review later on.",5,0.37878787878787873,0.48484848484848486,positive
Works perfectly and has all the apropiate data with pretty cool visualizations.,5,0.5333333333333333,0.8833333333333333,positive
"Cannot download. Took 2+ hours and 6 attempts but now its downloaded thank you. Does the $35 ex delivery charge cover the inport duty into Colombia also, please?",3,0.0,0.0,neutral
"Essential for data nerds!! Easy to use and the workouts make my ""swimming"" make sense",5,0.21666666666666667,0.5666666666666667,positive
Accurate on lengths and time. Interesting to see the breakdowns as well,5,0.45000000000000007,0.5666666666666667,positive
Amazing experience between the goggle and the app. Very highly recommended!,5,0.43000000000000005,0.8009999999999999,positive
"I get many ptoblem when try to connect with device , iget message "" you can not optimized on your device""",1,0.5,0.5,positive
Great app sync does take a couple of tries before it takes though.,4,0.35000000000000003,0.575,positive
"Fantastic training aid ... coach, mentor, educator, judge, jury & hangman!! Fantastic tool to have in the toolbox.",5,0.5125,0.9,positive
"I gave 5 star just to keep the team motivated for the start, and I am just testing the app without the googles yet. I wanna switch from my Polar watch to this google, but where is the HeartRate zone/graph section...? I wanna buy this with HR only.",5,-0.041666666666666664,0.625,negative
Great. Like to monitor rest time between repetitions.,5,0.8,0.75,positive
It's a great swim tool and great for doing solo workouts.,5,0.8,0.75,positive
"Love love love. I refuse to swim without my Form Swim Goggles. Workouts and stats, oh my!",5,0.5416666666666666,0.6,positive
Great...had an issue connecting Garmin opened a ticket got it fixed in no time!,5,0.125,0.2,positive
It would be great to personalize the length of the pool in the next update because my condo pool is less than 25 metres.,5,0.21111111111111114,0.2722222222222222,positive
"Clear vision, easy to follow cues, great training plans",5,0.4444444444444445,0.6555555555555556,positive
Great Sports Tech. Waiting for the Open Water capability.,5,0.4,0.625,positive
"Excellent goggles, what a great device. I would highly recommend.",5,0.6533333333333333,0.7633333333333333,positive
unable to update the new googles first but it works after many trials and it is very good,5,0.25927272727272727,0.5135757575757576,positive
"What a great product, changed my swimming completely!",5,0.4625,0.575,positive
"Works really well with the form goggles, which are great",4,0.5,0.475,positive
"Amazing Google !! Definitely a must have for swimming lovers for training, weightloss you name it !",5,0.46875000000000006,0.7,positive
It helps identify my weaknesses and strengths in order to make intelligent decisions about my training,4,0.8,0.9,positive
"Would be 5 star, only.problrm that's a pain for me is that pool swims don't sync to Garmin account so you don't keep all your workouts in one place",3,0.0,0.0,neutral
Great app with lots of workouts to choose from,5,0.8,0.75,positive
Amazing swim now that I have these goggles. I just recieved about a week ago been in pool everyday. Looking forward to tomorrow swim.,5,0.20000000000000004,0.75,positive
Great app as stand alone or in addition to Garmin Connect,5,0.8,0.75,positive
This is best device ever...information is power...all right here...I am very pleased,5,0.6452380952380952,0.6119047619047618,positive
I want to look into buying but see that you don't support the Garmin Decent MK1 watch so can't download the data field. Are there plan to open this up to more watches?,3,0.2222222222222222,0.5555555555555555,positive
Excellent representation of swim sets,5,1.0,1.0,positive
Excellent and fabulous app support,5,0.7,1.0,positive
I only wish for Galaxy watch support.,4,0.0,1.0,neutral
Nice statistics and information,5,0.6,1.0,positive
I look forward to being able to create custom workouts.,4,0.5,0.625,positive
Works as it should everyday. It's excellent 👌,5,0.4,0.8,positive
By far the best fitness app ever.,5,0.55,0.65,positive
It's a great device and a quality app,5,0.8,0.75,positive
I love it!! The googles and app are a game changer!!,5,0.078125,0.5,positive
These goggles are a game changer. I love 💘 them.,5,0.04999999999999999,0.5,positive
The googles are great for indoor swimming.,5,0.8,0.75,positive
Great product. Great app,5,0.8,0.75,positive
Excellent improve my swimming,5,1.0,1.0,positive
Easy to use. Accurate.,5,0.41666666666666674,0.7333333333333334,positive
Best swimming app. Hands down.,5,0.4222222222222222,0.29444444444444445,positive
A must have tool for swimmers everywhere.,5,0.0,0.0,neutral
Awesome! Love this new toy.,5,0.5454545454545454,0.6848484848484849,positive
Great support great product,5,0.8,0.75,positive
best goggles and app ever,5,1.0,0.3,positive
If Apple ever made swimming goggles would be like this.,5,0.0,0.0,neutral
Game. Changer. A coach in your eye.,5,-0.4,0.4,negative
Best ever I really enjoy it,5,0.7,0.4,positive
"Love my goggles, now swimming is fun",5,0.4,0.4,positive
This app has changed my swim.,5,0.0,0.0,neutral
It's absolutely amazing,5,0.6000000000000001,0.9,positive
Great for talking to LS,5,0.8,0.75,positive
Would you like to give me a free pair of goggles? ;););),5,0.2875,0.95,positive
Expensive but worth it.,5,-0.1,0.39999999999999997,negative
It's a great app,5,0.8,0.75,positive
Awesome swimming partner,5,1.0,1.0,positive
Love the goggles,5,0.5,0.6,positive
Great,5,0.8,0.75,positive
Love it!,5,0.625,0.6,positive
Excellent,5,1.0,1.0,positive
Awesome,5,1.0,1.0,positive
Excellent,5,1.0,1.0,positive
Awesome technology,5,1.0,1.0,positive
Awesome possum 🏊 👓,5,1.0,1.0,positive
Amazing,5,0.6000000000000001,0.9,positive
Fitness swimmer,5,0.0,0.0,neutral
Saya mimpi Mengintai tirai kamar Amira Kota Kinabalu Pantai Jerudong Specialist Centre,5,0.0,0.0,neutral
