Unnamed: 0_x,review,rating,title,polarity,subjectivity,sentiment,feature,similarity score
11,I love the idea behind this as it records your laps and swims and just the rest timer itself is awesome just to keep you on schedule with your workout.  What I really wish for is a current lap timer during your swim.  I have the settings to have it turned off mid lap then just flash split times after the turn.  But seeing the time of the current lap I feel would be a big motivator and helpful to keep you on pace,4,Really good googles and app,0.1625,0.425,positive,lenth-by-length instructions,0.9436042
11,I love the idea behind this as it records your laps and swims and just the rest timer itself is awesome just to keep you on schedule with your workout.  What I really wish for is a current lap timer during your swim.  I have the settings to have it turned off mid lap then just flash split times after the turn.  But seeing the time of the current lap I feel would be a big motivator and helpful to keep you on pace,4,Really good googles and app,0.1625,0.425,positive,analyze your metrics,0.9686242
11,I love the idea behind this as it records your laps and swims and just the rest timer itself is awesome just to keep you on schedule with your workout.  What I really wish for is a current lap timer during your swim.  I have the settings to have it turned off mid lap then just flash split times after the turn.  But seeing the time of the current lap I feel would be a big motivator and helpful to keep you on pace,4,Really good googles and app,0.1625,0.425,positive,connect with the community,0.4435942
11,I love the idea behind this as it records your laps and swims and just the rest timer itself is awesome just to keep you on schedule with your workout.  What I really wish for is a current lap timer during your swim.  I have the settings to have it turned off mid lap then just flash split times after the turn.  But seeing the time of the current lap I feel would be a big motivator and helpful to keep you on pace,4,Really good googles and app,0.1625,0.425,positive,customize your goggles(split times/stroke count/pace per 100),0.97469854
12,"Goggles/software do function well and as advertised. However, subscription price for workouts in addition to the high initial cost of buying their product is a slap in the face. Almost every other sport tracking wearable gives you the ability to integrate workouts with no extra cost. I will stick to manually performing workouts with the unsubscribed version until they break, then likely seek a different brand.",3,Subscription??,0.0058333333333333,0.4358333333333333,positive,"choose own plans or workouts in app,can also load own workouts through custom workout builder",0.98355925
12,"Goggles/software do function well and as advertised. However, subscription price for workouts in addition to the high initial cost of buying their product is a slap in the face. Almost every other sport tracking wearable gives you the ability to integrate workouts with no extra cost. I will stick to manually performing workouts with the unsubscribed version until they break, then likely seek a different brand.",3,Subscription??,0.0058333333333333,0.4358333333333333,positive,lenth-by-length instructions,0.94695306
12,"Goggles/software do function well and as advertised. However, subscription price for workouts in addition to the high initial cost of buying their product is a slap in the face. Almost every other sport tracking wearable gives you the ability to integrate workouts with no extra cost. I will stick to manually performing workouts with the unsubscribed version until they break, then likely seek a different brand.",3,Subscription??,0.0058333333333333,0.4358333333333333,positive,analyze your metrics,0.9711244
12,"Goggles/software do function well and as advertised. However, subscription price for workouts in addition to the high initial cost of buying their product is a slap in the face. Almost every other sport tracking wearable gives you the ability to integrate workouts with no extra cost. I will stick to manually performing workouts with the unsubscribed version until they break, then likely seek a different brand.",3,Subscription??,0.0058333333333333,0.4358333333333333,positive,connect with the community,0.45277086
12,"Goggles/software do function well and as advertised. However, subscription price for workouts in addition to the high initial cost of buying their product is a slap in the face. Almost every other sport tracking wearable gives you the ability to integrate workouts with no extra cost. I will stick to manually performing workouts with the unsubscribed version until they break, then likely seek a different brand.",3,Subscription??,0.0058333333333333,0.4358333333333333,positive,customize your goggles(split times/stroke count/pace per 100),0.9769417
13,If a user can estimate their DPS (distance per stroke) in the settings it would be possible to calculate distance swam in open water setting without GPS since Form already calculates stroke rate. Understanding that this is all estimated... it is a motivation tool for a swimmer.  Swimming with a watch is annoying and I will never do it. That is why I bought Form. Would be cool to see an estimated distance so I don’t have to do the math myself.,4,Open Water distance swim without GPS,-0.1125,0.7625,negative,"choose own plans or workouts in app,can also load own workouts through custom workout builder",0.98361194
13,If a user can estimate their DPS (distance per stroke) in the settings it would be possible to calculate distance swam in open water setting without GPS since Form already calculates stroke rate. Understanding that this is all estimated... it is a motivation tool for a swimmer.  Swimming with a watch is annoying and I will never do it. That is why I bought Form. Would be cool to see an estimated distance so I don’t have to do the math myself.,4,Open Water distance swim without GPS,-0.1125,0.7625,negative,lenth-by-length instructions,0.9470468
13,If a user can estimate their DPS (distance per stroke) in the settings it would be possible to calculate distance swam in open water setting without GPS since Form already calculates stroke rate. Understanding that this is all estimated... it is a motivation tool for a swimmer.  Swimming with a watch is annoying and I will never do it. That is why I bought Form. Would be cool to see an estimated distance so I don’t have to do the math myself.,4,Open Water distance swim without GPS,-0.1125,0.7625,negative,analyze your metrics,0.9711939
13,If a user can estimate their DPS (distance per stroke) in the settings it would be possible to calculate distance swam in open water setting without GPS since Form already calculates stroke rate. Understanding that this is all estimated... it is a motivation tool for a swimmer.  Swimming with a watch is annoying and I will never do it. That is why I bought Form. Would be cool to see an estimated distance so I don’t have to do the math myself.,4,Open Water distance swim without GPS,-0.1125,0.7625,negative,connect with the community,0.45303103
13,If a user can estimate their DPS (distance per stroke) in the settings it would be possible to calculate distance swam in open water setting without GPS since Form already calculates stroke rate. Understanding that this is all estimated... it is a motivation tool for a swimmer.  Swimming with a watch is annoying and I will never do it. That is why I bought Form. Would be cool to see an estimated distance so I don’t have to do the math myself.,4,Open Water distance swim without GPS,-0.1125,0.7625,negative,customize your goggles(split times/stroke count/pace per 100),0.977004
14,"I bought the goggles for the real-time telemetry.  The true potential was the workouts.  I stay engaged and improving without boredom.  I use a plentiful variety of structured workouts that use drills, equipment and just plain fun to pour on the power!  My times are improving too.",5,Unlock Your Potential!,0.1276785714285714,0.5517857142857143,positive,"choose own plans or workouts in app,can also load own workouts through custom workout builder",0.98423415
14,"I bought the goggles for the real-time telemetry.  The true potential was the workouts.  I stay engaged and improving without boredom.  I use a plentiful variety of structured workouts that use drills, equipment and just plain fun to pour on the power!  My times are improving too.",5,Unlock Your Potential!,0.1276785714285714,0.5517857142857143,positive,lenth-by-length instructions,0.94815975
14,"I bought the goggles for the real-time telemetry.  The true potential was the workouts.  I stay engaged and improving without boredom.  I use a plentiful variety of structured workouts that use drills, equipment and just plain fun to pour on the power!  My times are improving too.",5,Unlock Your Potential!,0.1276785714285714,0.5517857142857143,positive,analyze your metrics,0.9720183
14,"I bought the goggles for the real-time telemetry.  The true potential was the workouts.  I stay engaged and improving without boredom.  I use a plentiful variety of structured workouts that use drills, equipment and just plain fun to pour on the power!  My times are improving too.",5,Unlock Your Potential!,0.1276785714285714,0.5517857142857143,positive,connect with the community,0.4561344
14,"I bought the goggles for the real-time telemetry.  The true potential was the workouts.  I stay engaged and improving without boredom.  I use a plentiful variety of structured workouts that use drills, equipment and just plain fun to pour on the power!  My times are improving too.",5,Unlock Your Potential!,0.1276785714285714,0.5517857142857143,positive,customize your goggles(split times/stroke count/pace per 100),0.97774094
15,"I have these googles and they are pretty neat.  I’m fortunate to be grandfathered in and the workouts features are nice.  I’m very disappointed that Form decided to move to a subscription model for any future users.  You CAN NOT use these goggles without a subscription now.

The subscription is on par with the cost of a Peleton subscription and more than Zwift or Wahoo Systm, and provides way less value.

See below the email I received from FORM.

If you purchased your goggles before May 26, your FORM experience won't change. But we wanted to let you know what's changing for swimmers who purchase after May 26. Real-time metrics in pool, open water, and swim spa are now part of the FORM membership. New swimmers will be required to have an active membership to access this and all member features.",1,Buyer Beware - Subscription Required to Use Goggles,0.0611363636363636,0.592121212121212,positive,"choose own plans or workouts in app,can also load own workouts through custom workout builder",0.19067258
15,"I have these googles and they are pretty neat.  I’m fortunate to be grandfathered in and the workouts features are nice.  I’m very disappointed that Form decided to move to a subscription model for any future users.  You CAN NOT use these goggles without a subscription now.

The subscription is on par with the cost of a Peleton subscription and more than Zwift or Wahoo Systm, and provides way less value.

See below the email I received from FORM.

If you purchased your goggles before May 26, your FORM experience won't change. But we wanted to let you know what's changing for swimmers who purchase after May 26. Real-time metrics in pool, open water, and swim spa are now part of the FORM membership. New swimmers will be required to have an active membership to access this and all member features.",1,Buyer Beware - Subscription Required to Use Goggles,0.0611363636363636,0.592121212121212,positive,lenth-by-length instructions,0.3310757
15,"I have these googles and they are pretty neat.  I’m fortunate to be grandfathered in and the workouts features are nice.  I’m very disappointed that Form decided to move to a subscription model for any future users.  You CAN NOT use these goggles without a subscription now.

The subscription is on par with the cost of a Peleton subscription and more than Zwift or Wahoo Systm, and provides way less value.

See below the email I received from FORM.

If you purchased your goggles before May 26, your FORM experience won't change. But we wanted to let you know what's changing for swimmers who purchase after May 26. Real-time metrics in pool, open water, and swim spa are now part of the FORM membership. New swimmers will be required to have an active membership to access this and all member features.",1,Buyer Beware - Subscription Required to Use Goggles,0.0611363636363636,0.592121212121212,positive,analyze your metrics,0.24853003
15,"I have these googles and they are pretty neat.  I’m fortunate to be grandfathered in and the workouts features are nice.  I’m very disappointed that Form decided to move to a subscription model for any future users.  You CAN NOT use these goggles without a subscription now.

The subscription is on par with the cost of a Peleton subscription and more than Zwift or Wahoo Systm, and provides way less value.

See below the email I received from FORM.

If you purchased your goggles before May 26, your FORM experience won't change. But we wanted to let you know what's changing for swimmers who purchase after May 26. Real-time metrics in pool, open water, and swim spa are now part of the FORM membership. New swimmers will be required to have an active membership to access this and all member features.",1,Buyer Beware - Subscription Required to Use Goggles,0.0611363636363636,0.592121212121212,positive,connect with the community,0.8962278
15,"I have these googles and they are pretty neat.  I’m fortunate to be grandfathered in and the workouts features are nice.  I’m very disappointed that Form decided to move to a subscription model for any future users.  You CAN NOT use these goggles without a subscription now.

The subscription is on par with the cost of a Peleton subscription and more than Zwift or Wahoo Systm, and provides way less value.

See below the email I received from FORM.

If you purchased your goggles before May 26, your FORM experience won't change. But we wanted to let you know what's changing for swimmers who purchase after May 26. Real-time metrics in pool, open water, and swim spa are now part of the FORM membership. New swimmers will be required to have an active membership to access this and all member features.",1,Buyer Beware - Subscription Required to Use Goggles,0.0611363636363636,0.592121212121212,positive,customize your goggles(split times/stroke count/pace per 100),0.22352344
16,"Form is the best in swimming metrics. The display quality and comfort of the googles are uniquely awesome, as well as the app! The only missing feature to be able set a certain distance to reach for the ability to count down and show the remaining distance. This is a base for a long distance swimmer.",4,Awesome with a small miss,0.1676366843033509,0.5817019400352733,positive,"choose own plans or workouts in app,can also load own workouts through custom workout builder",0.9840177
16,"Form is the best in swimming metrics. The display quality and comfort of the googles are uniquely awesome, as well as the app! The only missing feature to be able set a certain distance to reach for the ability to count down and show the remaining distance. This is a base for a long distance swimmer.",4,Awesome with a small miss,0.1676366843033509,0.5817019400352733,positive,lenth-by-length instructions,0.94777155
16,"Form is the best in swimming metrics. The display quality and comfort of the googles are uniquely awesome, as well as the app! The only missing feature to be able set a certain distance to reach for the ability to count down and show the remaining distance. This is a base for a long distance swimmer.",4,Awesome with a small miss,0.1676366843033509,0.5817019400352733,positive,analyze your metrics,0.9717311
16,"Form is the best in swimming metrics. The display quality and comfort of the googles are uniquely awesome, as well as the app! The only missing feature to be able set a certain distance to reach for the ability to count down and show the remaining distance. This is a base for a long distance swimmer.",4,Awesome with a small miss,0.1676366843033509,0.5817019400352733,positive,connect with the community,0.45504883
16,"Form is the best in swimming metrics. The display quality and comfort of the googles are uniquely awesome, as well as the app! The only missing feature to be able set a certain distance to reach for the ability to count down and show the remaining distance. This is a base for a long distance swimmer.",4,Awesome with a small miss,0.1676366843033509,0.5817019400352733,positive,customize your goggles(split times/stroke count/pace per 100),0.97748435
17,"I have been using the goggles regularly for both pool and OW swims. Both with Apple Watch and Garmin connect as the goggles when used for OW simply function as a display while the Watch control the recording and swim.

1. Current pace not available, only average page for entire workout
2. HR displayed after pausing workout is wrong, both in FORM app and goggles. Heart rate shown is 20 BPM above actual rate and when examine using the FORM app the entire second half of the swim has HR increased by 20 BPM compared to first half.

In short totally unreliable data.

Furthermore this kind of errors are obvious software bugs and reveals that the goggles have not been tested properly when used for OW swims.

The only thing the goggles can be used for during OW swim is to display the total distance.",1,Unfinished product with serious shortcomings,-0.0151515151515151,0.4523060273060272,negative,"choose own plans or workouts in app,can also load own workouts through custom workout builder",0.19067258
17,"I have been using the goggles regularly for both pool and OW swims. Both with Apple Watch and Garmin connect as the goggles when used for OW simply function as a display while the Watch control the recording and swim.

1. Current pace not available, only average page for entire workout
2. HR displayed after pausing workout is wrong, both in FORM app and goggles. Heart rate shown is 20 BPM above actual rate and when examine using the FORM app the entire second half of the swim has HR increased by 20 BPM compared to first half.

In short totally unreliable data.

Furthermore this kind of errors are obvious software bugs and reveals that the goggles have not been tested properly when used for OW swims.

The only thing the goggles can be used for during OW swim is to display the total distance.",1,Unfinished product with serious shortcomings,-0.0151515151515151,0.4523060273060272,negative,lenth-by-length instructions,0.3310757
17,"I have been using the goggles regularly for both pool and OW swims. Both with Apple Watch and Garmin connect as the goggles when used for OW simply function as a display while the Watch control the recording and swim.

1. Current pace not available, only average page for entire workout
2. HR displayed after pausing workout is wrong, both in FORM app and goggles. Heart rate shown is 20 BPM above actual rate and when examine using the FORM app the entire second half of the swim has HR increased by 20 BPM compared to first half.

In short totally unreliable data.

Furthermore this kind of errors are obvious software bugs and reveals that the goggles have not been tested properly when used for OW swims.

The only thing the goggles can be used for during OW swim is to display the total distance.",1,Unfinished product with serious shortcomings,-0.0151515151515151,0.4523060273060272,negative,analyze your metrics,0.24853003
17,"I have been using the goggles regularly for both pool and OW swims. Both with Apple Watch and Garmin connect as the goggles when used for OW simply function as a display while the Watch control the recording and swim.

1. Current pace not available, only average page for entire workout
2. HR displayed after pausing workout is wrong, both in FORM app and goggles. Heart rate shown is 20 BPM above actual rate and when examine using the FORM app the entire second half of the swim has HR increased by 20 BPM compared to first half.

In short totally unreliable data.

Furthermore this kind of errors are obvious software bugs and reveals that the goggles have not been tested properly when used for OW swims.

The only thing the goggles can be used for during OW swim is to display the total distance.",1,Unfinished product with serious shortcomings,-0.0151515151515151,0.4523060273060272,negative,connect with the community,0.8962278
17,"I have been using the goggles regularly for both pool and OW swims. Both with Apple Watch and Garmin connect as the goggles when used for OW simply function as a display while the Watch control the recording and swim.

1. Current pace not available, only average page for entire workout
2. HR displayed after pausing workout is wrong, both in FORM app and goggles. Heart rate shown is 20 BPM above actual rate and when examine using the FORM app the entire second half of the swim has HR increased by 20 BPM compared to first half.

In short totally unreliable data.

Furthermore this kind of errors are obvious software bugs and reveals that the goggles have not been tested properly when used for OW swims.

The only thing the goggles can be used for during OW swim is to display the total distance.",1,Unfinished product with serious shortcomings,-0.0151515151515151,0.4523060273060272,negative,customize your goggles(split times/stroke count/pace per 100),0.22352344
18,"Compared to regular swim googles these googles reduce your vision by about 50 percent. That’s a big trade off to have have data that is available, slightly delayed, from other sources like Apple Watch and and pool time clocks.  Open water swimming requires navigation and spotting landmarks.  This is extremely difficult with the tunnel vision and smoked tint of these google.  Feels like you are swimming in a cave.  Fit is average as the googles can be worn with either side up which is sub-optimal for a good fit.",1,Wait for later generations,0.0871212121212121,0.4016899766899767,positive,"choose own plans or workouts in app,can also load own workouts through custom workout builder",0.19067258
18,"Compared to regular swim googles these googles reduce your vision by about 50 percent. That’s a big trade off to have have data that is available, slightly delayed, from other sources like Apple Watch and and pool time clocks.  Open water swimming requires navigation and spotting landmarks.  This is extremely difficult with the tunnel vision and smoked tint of these google.  Feels like you are swimming in a cave.  Fit is average as the googles can be worn with either side up which is sub-optimal for a good fit.",1,Wait for later generations,0.0871212121212121,0.4016899766899767,positive,lenth-by-length instructions,0.3310757
18,"Compared to regular swim googles these googles reduce your vision by about 50 percent. That’s a big trade off to have have data that is available, slightly delayed, from other sources like Apple Watch and and pool time clocks.  Open water swimming requires navigation and spotting landmarks.  This is extremely difficult with the tunnel vision and smoked tint of these google.  Feels like you are swimming in a cave.  Fit is average as the googles can be worn with either side up which is sub-optimal for a good fit.",1,Wait for later generations,0.0871212121212121,0.4016899766899767,positive,analyze your metrics,0.24853003
18,"Compared to regular swim googles these googles reduce your vision by about 50 percent. That’s a big trade off to have have data that is available, slightly delayed, from other sources like Apple Watch and and pool time clocks.  Open water swimming requires navigation and spotting landmarks.  This is extremely difficult with the tunnel vision and smoked tint of these google.  Feels like you are swimming in a cave.  Fit is average as the googles can be worn with either side up which is sub-optimal for a good fit.",1,Wait for later generations,0.0871212121212121,0.4016899766899767,positive,connect with the community,0.8962278
18,"Compared to regular swim googles these googles reduce your vision by about 50 percent. That’s a big trade off to have have data that is available, slightly delayed, from other sources like Apple Watch and and pool time clocks.  Open water swimming requires navigation and spotting landmarks.  This is extremely difficult with the tunnel vision and smoked tint of these google.  Feels like you are swimming in a cave.  Fit is average as the googles can be worn with either side up which is sub-optimal for a good fit.",1,Wait for later generations,0.0871212121212121,0.4016899766899767,positive,customize your goggles(split times/stroke count/pace per 100),0.22352344
19,"The googles are great! The app is also clean and easy to use. However, as a competitive swimmer many of the workouts are very simple. I would like the ability to create my own workouts so then I have complete control on the workouts and then could align with my workout schedule.",3,Needs the Ability to Create Custom Workouts,0.4285714285714285,0.6639455782312927,positive,"choose own plans or workouts in app,can also load own workouts through custom workout builder",0.98437864
19,"The googles are great! The app is also clean and easy to use. However, as a competitive swimmer many of the workouts are very simple. I would like the ability to create my own workouts so then I have complete control on the workouts and then could align with my workout schedule.",3,Needs the Ability to Create Custom Workouts,0.4285714285714285,0.6639455782312927,positive,lenth-by-length instructions,0.94841963
19,"The googles are great! The app is also clean and easy to use. However, as a competitive swimmer many of the workouts are very simple. I would like the ability to create my own workouts so then I have complete control on the workouts and then could align with my workout schedule.",3,Needs the Ability to Create Custom Workouts,0.4285714285714285,0.6639455782312927,positive,analyze your metrics,0.9722103
19,"The googles are great! The app is also clean and easy to use. However, as a competitive swimmer many of the workouts are very simple. I would like the ability to create my own workouts so then I have complete control on the workouts and then could align with my workout schedule.",3,Needs the Ability to Create Custom Workouts,0.4285714285714285,0.6639455782312927,positive,connect with the community,0.45686284
19,"The googles are great! The app is also clean and easy to use. However, as a competitive swimmer many of the workouts are very simple. I would like the ability to create my own workouts so then I have complete control on the workouts and then could align with my workout schedule.",3,Needs the Ability to Create Custom Workouts,0.4285714285714285,0.6639455782312927,positive,customize your goggles(split times/stroke count/pace per 100),0.9779124
20,These goggles are fantastic and the app is the perfect complement. It lets me dig into my swim data to track my performance improvement. The app is well laid out and intuitive and allows you to share workout data among friends.,5,Great new product for swimmers,0.7,0.95,positive,"choose own plans or workouts in app,can also load own workouts through custom workout builder",0.20995498
20,These goggles are fantastic and the app is the perfect complement. It lets me dig into my swim data to track my performance improvement. The app is well laid out and intuitive and allows you to share workout data among friends.,5,Great new product for swimmers,0.7,0.95,positive,lenth-by-length instructions,0.34958208
20,These goggles are fantastic and the app is the perfect complement. It lets me dig into my swim data to track my performance improvement. The app is well laid out and intuitive and allows you to share workout data among friends.,5,Great new product for swimmers,0.7,0.95,positive,analyze your metrics,0.2675448
20,These goggles are fantastic and the app is the perfect complement. It lets me dig into my swim data to track my performance improvement. The app is well laid out and intuitive and allows you to share workout data among friends.,5,Great new product for swimmers,0.7,0.95,positive,connect with the community,0.9047843
20,These goggles are fantastic and the app is the perfect complement. It lets me dig into my swim data to track my performance improvement. The app is well laid out and intuitive and allows you to share workout data among friends.,5,Great new product for swimmers,0.7,0.95,positive,customize your goggles(split times/stroke count/pace per 100),0.2426626
21,"These puppies are amazing! The AR display helps me track my laps and splits and times and distance and calories. WHILE I swim! It’s amazing and I love them. Plus, their customer service is excellent. 10/10 thank you FORM! Legiiiiiit.",5,Will Never Swim Without My FORM Goggles!,0.759375,0.85,positive,"choose own plans or workouts in app,can also load own workouts through custom workout builder",0.20979407
21,"These puppies are amazing! The AR display helps me track my laps and splits and times and distance and calories. WHILE I swim! It’s amazing and I love them. Plus, their customer service is excellent. 10/10 thank you FORM! Legiiiiiit.",5,Will Never Swim Without My FORM Goggles!,0.759375,0.85,positive,lenth-by-length instructions,0.34942788
21,"These puppies are amazing! The AR display helps me track my laps and splits and times and distance and calories. WHILE I swim! It’s amazing and I love them. Plus, their customer service is excellent. 10/10 thank you FORM! Legiiiiiit.",5,Will Never Swim Without My FORM Goggles!,0.759375,0.85,positive,analyze your metrics,0.26738623
21,"These puppies are amazing! The AR display helps me track my laps and splits and times and distance and calories. WHILE I swim! It’s amazing and I love them. Plus, their customer service is excellent. 10/10 thank you FORM! Legiiiiiit.",5,Will Never Swim Without My FORM Goggles!,0.759375,0.85,positive,connect with the community,0.9047142
21,"These puppies are amazing! The AR display helps me track my laps and splits and times and distance and calories. WHILE I swim! It’s amazing and I love them. Plus, their customer service is excellent. 10/10 thank you FORM! Legiiiiiit.",5,Will Never Swim Without My FORM Goggles!,0.759375,0.85,positive,customize your goggles(split times/stroke count/pace per 100),0.24250294
22,"I use a Garmin watch and Garmin connect to track my swims. Form will retrieve my data from the watch but if I just use the goggle data it won’t interface with Garmin connect. Also I accidentally deleted a swim and there is no way to re-retrieve the data or copy yesterday’s swim. It’s a new app so I get it. The goggles are awesome, clear and informative.",3,Can only get better,0.4121212121212121,0.6126262626262626,positive,"choose own plans or workouts in app,can also load own workouts through custom workout builder",0.20211135
22,"I use a Garmin watch and Garmin connect to track my swims. Form will retrieve my data from the watch but if I just use the goggle data it won’t interface with Garmin connect. Also I accidentally deleted a swim and there is no way to re-retrieve the data or copy yesterday’s swim. It’s a new app so I get it. The goggles are awesome, clear and informative.",3,Can only get better,0.4121212121212121,0.6126262626262626,positive,lenth-by-length instructions,0.34206104
22,"I use a Garmin watch and Garmin connect to track my swims. Form will retrieve my data from the watch but if I just use the goggle data it won’t interface with Garmin connect. Also I accidentally deleted a swim and there is no way to re-retrieve the data or copy yesterday’s swim. It’s a new app so I get it. The goggles are awesome, clear and informative.",3,Can only get better,0.4121212121212121,0.6126262626262626,positive,analyze your metrics,0.25981286
22,"I use a Garmin watch and Garmin connect to track my swims. Form will retrieve my data from the watch but if I just use the goggle data it won’t interface with Garmin connect. Also I accidentally deleted a swim and there is no way to re-retrieve the data or copy yesterday’s swim. It’s a new app so I get it. The goggles are awesome, clear and informative.",3,Can only get better,0.4121212121212121,0.6126262626262626,positive,connect with the community,0.9013416
22,"I use a Garmin watch and Garmin connect to track my swims. Form will retrieve my data from the watch but if I just use the goggle data it won’t interface with Garmin connect. Also I accidentally deleted a swim and there is no way to re-retrieve the data or copy yesterday’s swim. It’s a new app so I get it. The goggles are awesome, clear and informative.",3,Can only get better,0.4121212121212121,0.6126262626262626,positive,customize your goggles(split times/stroke count/pace per 100),0.23487884
23,The app is good: responsive and user friendly.  It’s great to see all the stats in one place as well as all of my workouts. Video tutorials of the drills are also very helpful,5,Love it so far,0.51875,0.5375,positive,"choose own plans or workouts in app,can also load own workouts through custom workout builder",0.9850049
23,The app is good: responsive and user friendly.  It’s great to see all the stats in one place as well as all of my workouts. Video tutorials of the drills are also very helpful,5,Love it so far,0.51875,0.5375,positive,lenth-by-length instructions,0.94955266
23,The app is good: responsive and user friendly.  It’s great to see all the stats in one place as well as all of my workouts. Video tutorials of the drills are also very helpful,5,Love it so far,0.51875,0.5375,positive,analyze your metrics,0.97304523
23,The app is good: responsive and user friendly.  It’s great to see all the stats in one place as well as all of my workouts. Video tutorials of the drills are also very helpful,5,Love it so far,0.51875,0.5375,positive,connect with the community,0.46005625
23,The app is good: responsive and user friendly.  It’s great to see all the stats in one place as well as all of my workouts. Video tutorials of the drills are also very helpful,5,Love it so far,0.51875,0.5375,positive,customize your goggles(split times/stroke count/pace per 100),0.9786571
24,"I was a bit skeptical about these goggles and did not believe the hype, then I tried them. Wow, what a remarkable change to my training and focus. I love them.",5,"Wow, what a game changer",0.2125,0.7125,positive,"choose own plans or workouts in app,can also load own workouts through custom workout builder",0.21124318
24,"I was a bit skeptical about these goggles and did not believe the hype, then I tried them. Wow, what a remarkable change to my training and focus. I love them.",5,"Wow, what a game changer",0.2125,0.7125,positive,lenth-by-length instructions,0.3508164
24,"I was a bit skeptical about these goggles and did not believe the hype, then I tried them. Wow, what a remarkable change to my training and focus. I love them.",5,"Wow, what a game changer",0.2125,0.7125,positive,analyze your metrics,0.2688143
24,"I was a bit skeptical about these goggles and did not believe the hype, then I tried them. Wow, what a remarkable change to my training and focus. I love them.",5,"Wow, what a game changer",0.2125,0.7125,positive,connect with the community,0.9053447
24,"I was a bit skeptical about these goggles and did not believe the hype, then I tried them. Wow, what a remarkable change to my training and focus. I love them.",5,"Wow, what a game changer",0.2125,0.7125,positive,customize your goggles(split times/stroke count/pace per 100),0.24394076
25,I am enjoying the glasses and app.  Joining is too expensive considering I had to buy the goggles and already pay for pool time. Will hold on that for now,5,review,0.0,0.6499999999999999,neutral,"choose own plans or workouts in app,can also load own workouts through custom workout builder",0.21325988
25,I am enjoying the glasses and app.  Joining is too expensive considering I had to buy the goggles and already pay for pool time. Will hold on that for now,5,review,0.0,0.6499999999999999,neutral,lenth-by-length instructions,0.3527482
25,I am enjoying the glasses and app.  Joining is too expensive considering I had to buy the goggles and already pay for pool time. Will hold on that for now,5,review,0.0,0.6499999999999999,neutral,analyze your metrics,0.27080145
25,I am enjoying the glasses and app.  Joining is too expensive considering I had to buy the goggles and already pay for pool time. Will hold on that for now,5,review,0.0,0.6499999999999999,neutral,connect with the community,0.9062192
25,I am enjoying the glasses and app.  Joining is too expensive considering I had to buy the goggles and already pay for pool time. Will hold on that for now,5,review,0.0,0.6499999999999999,neutral,customize your goggles(split times/stroke count/pace per 100),0.24594161
26,"Please let me have more stats on real time like I can choose for turn and rest.

Thanks!",5,Great! Plus Feature request,0.3166666666666666,0.3333333333333333,positive,"choose own plans or workouts in app,can also load own workouts through custom workout builder",0.9881925
26,"Please let me have more stats on real time like I can choose for turn and rest.

Thanks!",5,Great! Plus Feature request,0.3166666666666666,0.3333333333333333,positive,lenth-by-length instructions,0.9555079
26,"Please let me have more stats on real time like I can choose for turn and rest.

Thanks!",5,Great! Plus Feature request,0.3166666666666666,0.3333333333333333,positive,analyze your metrics,0.9773718
26,"Please let me have more stats on real time like I can choose for turn and rest.

Thanks!",5,Great! Plus Feature request,0.3166666666666666,0.3333333333333333,positive,connect with the community,0.47734347
26,"Please let me have more stats on real time like I can choose for turn and rest.

Thanks!",5,Great! Plus Feature request,0.3166666666666666,0.3333333333333333,positive,customize your goggles(split times/stroke count/pace per 100),0.9824912
27,Cannot wait to monitor my heartbeat live. Thank you Form Team.,5,When are we getting the new version compatible with Polar OH1+?,0.1363636363636363,0.5,positive,"choose own plans or workouts in app,can also load own workouts through custom workout builder",0.24303986
27,Cannot wait to monitor my heartbeat live. Thank you Form Team.,5,When are we getting the new version compatible with Polar OH1+?,0.1363636363636363,0.5,positive,lenth-by-length instructions,0.38120055
27,Cannot wait to monitor my heartbeat live. Thank you Form Team.,5,When are we getting the new version compatible with Polar OH1+?,0.1363636363636363,0.5,positive,analyze your metrics,0.30011535
27,Cannot wait to monitor my heartbeat live. Thank you Form Team.,5,When are we getting the new version compatible with Polar OH1+?,0.1363636363636363,0.5,positive,connect with the community,0.9187262
27,Cannot wait to monitor my heartbeat live. Thank you Form Team.,5,When are we getting the new version compatible with Polar OH1+?,0.1363636363636363,0.5,positive,customize your goggles(split times/stroke count/pace per 100),0.2754705
28,There is no app support. Multiple attempts at contact have gone unanswered for weeks. No ability to create your own workout and download to goggles. Have to join a subscription service for workouts. There are some included with the app but seem ti be geared to the novice swimmer.,1,No support,0.1666666666666666,0.3999999999999999,positive,"choose own plans or workouts in app,can also load own workouts through custom workout builder",0.9843702
28,There is no app support. Multiple attempts at contact have gone unanswered for weeks. No ability to create your own workout and download to goggles. Have to join a subscription service for workouts. There are some included with the app but seem ti be geared to the novice swimmer.,1,No support,0.1666666666666666,0.3999999999999999,positive,lenth-by-length instructions,0.9484044
28,There is no app support. Multiple attempts at contact have gone unanswered for weeks. No ability to create your own workout and download to goggles. Have to join a subscription service for workouts. There are some included with the app but seem ti be geared to the novice swimmer.,1,No support,0.1666666666666666,0.3999999999999999,positive,analyze your metrics,0.972199
