,feature,review,similarity score
1241,Extensive Workout Library of stroke-specific workouts,MySwimPro has made a huge difference in my swim workouts. There are SO MANY resources and great tech support. The personalized workouts really work for me. I have increased my swim skills and speed significantly since I started using it. I highly recommend it for anyone-at any skill level!,0.9380423
1242,Extensive Workout Library of stroke-specific workouts,"Actually closer than 2nd ... this app gives serious swimmers so much, to complain about its kinks is  ungenerous. That the app isn’t super slick is beside the point. That watches don’t do as advertised in many situations is not Myswimpro’s fault. This app opens a world of coaching and training advice. I love it.",0.9370841
1243,Extensive Workout Library of stroke-specific workouts,Latest update gets splits for your reps if you load a workout to your watch- even if you don’t have time to put the workout in beforehand (like me) it does a pretty good job at figuring out your workout sets and intervals. The workout of the day every day is worth the premium subscription alone 👊🏼,0.93833894
1244,Extensive Workout Library of stroke-specific workouts,"A great and well made app! One tip for beginners: setting intervals for your workouts to “no interval” allows you to manually advance each set, rather than being subject to a timer which can be difficult when just getting used to structured swim workouts. 

Thanks to the devs for their prompt and helpful support!",0.9376651
1245,Extensive Workout Library of stroke-specific workouts,"I used to swim without a plan, which I see is a huge mistake. Swimming with MySwimPro is fun, stimulating, challenging, and I learn a lot from the training videos. I have other swimmers using it now at the Y. Highly recommend. I want to swim when I am 94 so please stay in business.",0.93779075
1246,Extensive Workout Library of stroke-specific workouts,This app is very high quality but almost all of the structured workouts require the paid subscription. The biggest let down is not being able to create a custom workout for free. I would have rated a 5/5 if not for that.,0.94103265
1247,Extensive Workout Library of stroke-specific workouts,"I use this app in China to keep up with my swimming. One Sunday I swam 8500m (that’s 9295 yards). I’d NEVER swim that much alone. I just wouldn’t. I’d get way to bored. But myswimpro kept the workout fresh and exciting, keeping me on pace every few hundred yards. It’s like an über masters coach, loaded with great workouts that you can bring anywhere. 

I also use myswimpro with my normal masters swimming program to get in extra distance before and after workouts (like today where the normal workout was 3600 but myswimpro kept it real for 8500). 

Perfect for long distance swims to keep things interesting. 

I love myswimpro!!!",0.93289226
1248,Extensive Workout Library of stroke-specific workouts,"Updating a previous review - I had subscription issues but MySwimPro support resolved them very quickly. Now that I can use the app, I’m finding it to be great, a boost to my swim routine - so many tips and tools to optimize your workouts.",0.93841606
1249,Extensive Workout Library of stroke-specific workouts,Can’t begins to describe how well-designed and intuitive this app is. MSP is a strong platform - the best out there and I’ve tried ‘em all. Lots of digital tools to support your training and growth. Excellent customer service if you ever need it.,0.93882227
1250,Extensive Workout Library of stroke-specific workouts,I am a former competitive swimmer who wasn’t pushing myself hard enough in the pool. This app provides excellent workouts and training programs that are challenging and satisfying. I love that it adjusts to MHz skill level. It syncs well with my Garmin watch. I have only great things to say about this app.,0.93784875
1251,Extensive Workout Library of stroke-specific workouts,"I am a great user of this app but I had to uninstall it from my new Apple Watch (series 5), tried few times and it was unresponsive even after unlocking the waterproof mode. I am Waiting for a fix to enjoy the daily WOD again",0.3854149
1252,Extensive Workout Library of stroke-specific workouts,Has good features and workouts but if your walls are decent it will not track your distance correctly. From there it’s far to cumbersome to return to the app and correct the distance.,0.8453726
1253,Extensive Workout Library of stroke-specific workouts,"Fantastic swim (and now dry land) programmes, generally very easy to use. Swim programmes are varied and you feel and see the results quickly. The dry land ones are like having a PT! 
Also, they’re very approachable, and fix any issues super quickly. Highly recommend.",0.3823128
1254,Extensive Workout Library of stroke-specific workouts,"I uninstalled last year because it stopped recording without warning. Decided to give it another try. It was really sweet for 2 workouts, and now it’s back to not recording again.",0.9607305
1255,Extensive Workout Library of stroke-specific workouts,"Let’s finish the hassle to find a coach.. 
The Science is here behind this app..
All you need to know about your progression in swimming like: laps, heart rate, stroke per lap, swolf score, meters, calories, etc..
This app will help you achieve your goals in no time.",0.37871766
1256,Extensive Workout Library of stroke-specific workouts,"Never could I believe that at my age I would be a good swimmer and enjoy it. And doing 1500
Yards every other day. Thank you MySwimPro.

Still going strong and enjoying my swimming. Getting strong I am getting better. I’m seventy two years feel like 60 or better. Thanks MySwimPro.",0.9379933
1257,Extensive Workout Library of stroke-specific workouts,"I loved this app. Then it broke a couple of weeks ago.

But as of today, this latest update is AMAZING! 

Thanks for adding the visual refresh and fixing the buttons bugs. Really. This is great!",0.39043
1258,Extensive Workout Library of stroke-specific workouts,"I had a problem syndicate workouts with my Fitbit Ionic. I contacted Fares via WhatsApp and reached out to me directly And assigned one of his team to call me, in Poland no less. My problem was solved and Fares demonstrated that the art of customer service is not lost.",0.9376633
1259,Extensive Workout Library of stroke-specific workouts,"I’ve been using the MSP app about a month and love it. Workouts are easy to follow and have helped improve my swim.  I also have had quick response when asking questions or needing advice.  Overall, great app.",0.93963706
1260,Extensive Workout Library of stroke-specific workouts,I love the app but have to print out workouts to use with my garmin because when I use the watch to train it adds hundreds of yards to my swim. The workouts are great but hope the bug gets fixed.,0.944857
1261,Extensive Workout Library of stroke-specific workouts,This thing is like being on dial up in 2001. I love it but I hate how it stalls and is so slow when I add my own workouts in. I updated and have all the new features but it’s still so friggin slow when I save my workout or tap on share. iPhone 8 Plus user.,0.9379216
1262,Extensive Workout Library of stroke-specific workouts,Great App. I synch it up with my Apple Watch and it delivers my workout set by set. There is always a workout of the day (WOD) and if that does not work for you there are plenty of others to choose from. Upgraded to Elite after a month of using the free App. Worth every penny!,0.38893875
1263,Extensive Workout Library of stroke-specific workouts,I enjoy learning all the new techniques to swim longer and stronger. I am a long time swimmer but have gotten away from it for years. Enjoy the community here within the swim pro app.,0.9402239
1264,Extensive Workout Library of stroke-specific workouts,"When you pause the workout on the Apple Watch, it won’t resume no matter what buttons I try. I have to end my workout and restart, which makes it difficult to accurately track",0.3853832
1265,Extensive Workout Library of stroke-specific workouts,"Yes, the app is expensive, but it has tremendous value for those that struggle to stay motivated with workouts. I like the variety in swimming and dry land workouts as I work to stay healthy.",0.94144493
1266,Extensive Workout Library of stroke-specific workouts,"I really like the new format. The workouts are great and I like how you can adjust distances, times, number of reps, and save the workouts. It is much more functional.",0.94053733
1267,Extensive Workout Library of stroke-specific workouts,"Great app, except you have to pay for all the workouts and whenever I go to the community page it bugs out and sends me to the home page",0.9415304
1268,Extensive Workout Library of stroke-specific workouts,Integrated well with Strava on Apple Watch 4. It’s the only solution I could find for that purpose. Also recorded very accurately and the staff were helpful as I tried to configure things.,0.9427291
1269,Extensive Workout Library of stroke-specific workouts,Not sure how I lived without MSP. I feel like I have my own personal coach. Workouts are great and engaging. Videos are helpful for someone like me. Love my swim log!!! Highly recommend to all my fishy friends.,0.9755735
1270,Extensive Workout Library of stroke-specific workouts,"This app is really helpful, whether I want a structured workout or just want it to log my swim in the pool. The information it provides after a swim is really great.",0.9418477
1271,Extensive Workout Library of stroke-specific workouts,I have tried many trackers and swim focused plans. This is the best by far to keep you disciplined and help follow very well thought out work out plans .,0.9416877
1272,Extensive Workout Library of stroke-specific workouts,"I used this to basically relearn to swim as an adult and it’s turned me into a consistent lap swimmer. I can’t recommend it enough, especially now they dry and wet programs are integrated.",0.93955064
1273,Extensive Workout Library of stroke-specific workouts,Love this app.  Worth the money. I download workouts to my Garmin and do whatever it says. Improved my fitness and helped me when doctors told me to swim more and run less.,0.94047296
1274,Extensive Workout Library of stroke-specific workouts,"I like the app very much. I was having trouble opening the app on my Apple Watch. I  emailed the support team and received a quick response and a fix. 
Thank you!!!",0.9425104
1275,Extensive Workout Library of stroke-specific workouts,Loved using the app to track practices and it showed my progress throughout the season! Every swimmer should have this app,0.9490779
1276,Extensive Workout Library of stroke-specific workouts,Hi swim pro I really like swim pro because I love swimming and I have been swimming since I was 1 years of old and so me day I want to work with dolphins and swim with them           Sincerely Rebekah,0.93914986
1277,Extensive Workout Library of stroke-specific workouts,It is rare to see an app where tech support responds to users directly. The latest updates are awesome and super user friendly.,0.9447459
1278,Extensive Workout Library of stroke-specific workouts,There’s simply nothing like it. I started using it early 2020 and it is truly a powerful tool for swimmers. Allows me to follow a plan with real time motivation and accountability. Real fun and well done.,0.9390856
1279,Extensive Workout Library of stroke-specific workouts,"I use this app to help me count my calories, distance and my exercise as I swim! It helps me when other apps cannot!",0.9409872
1280,Extensive Workout Library of stroke-specific workouts,"MySwimPro has helped me gain a significant insight into my swimming! A great swim tracking app that can be used by all swimmers. Using this app, I got great workouts daily to improve my speed in all four strokes!",0.9398902
1281,Extensive Workout Library of stroke-specific workouts,"I’d try it again but 15$ a month!?
Hopefully, Apple will further develop their own app.",0.42618486
1282,Extensive Workout Library of stroke-specific workouts,"I’ve updated my review, the developers worked to figure out what was causing the iWatch app to crash during my swim, and suggested a temp fix I could use until the update js published.  Great team, functional app, likes this.",0.3794503
1283,Extensive Workout Library of stroke-specific workouts,Great swim workouts and great tracking. MySwimPro would be outstanding if it included a web-based interface that allowed users to use all of its features on a larger format.,0.94074506
1284,Extensive Workout Library of stroke-specific workouts,This is a great app- as a long distance open water swimmer the workout and dry land have been instrumental in directing and planning my workouts. Very worthwhile.,0.94184375
1285,Extensive Workout Library of stroke-specific workouts,"I am a 10 year old swimmer and Im not too sure about how to use it but just seeing a swimming app brightens up my day,(I also have a swim meet on March 13 so good luck to me).",0.9398698
1286,Extensive Workout Library of stroke-specific workouts,"Since the most recent update the heart rate data from my workouts no longer syncs to strava. Please fix, thanks. Otherwise great app!",0.42523167
1287,Extensive Workout Library of stroke-specific workouts,"It’s an amazing app, I started using this app 3 weeks ago and every time I open it I feel so motivated",0.94581455
1288,Extensive Workout Library of stroke-specific workouts,I like having my workout on my watch,0.56669325
1289,Extensive Workout Library of stroke-specific workouts,I love the app but would really like to see a taper function that can be utilized for competitions.,0.95382607
1290,Extensive Workout Library of stroke-specific workouts,Still using and loving the app! Love the updates and new features. Thank you guys for the best swim app ever!,0.6560159
1291,Extensive Workout Library of stroke-specific workouts,I love this app. I use it primarily to log my time & distance each morning. I gives me fun milestones as I go greater distances.,0.9428445
1292,Extensive Workout Library of stroke-specific workouts,Best swim app hands down. Most detailed and most immediate support for any level.,0.94919217
1293,Extensive Workout Library of stroke-specific workouts,"If you have the motivation to sweat and take action, this app helps you take action smartly.",0.94642216
1294,Extensive Workout Library of stroke-specific workouts,Using the app for almost 2 years. Really enjoy seeing my improvement  on a daily basis,0.9478639
1295,Extensive Workout Library of stroke-specific workouts,"This App and everything it offers is astounding! Couldn’t be better!  Best app, year after year IMHO.  Improved everything for me!",0.39535126
1296,Extensive Workout Library of stroke-specific workouts,Awesome app.  Very user friendly and reliable.  I use it six days a week with the Apple Watch.,0.41503954
1297,Extensive Workout Library of stroke-specific workouts,What an amazing app to track my swim workouts! Definitely motivates me to do more and keep getting better!,0.95070654
1298,Extensive Workout Library of stroke-specific workouts,Easiest way to keep up with laps and stats One found yet. SO SIMPLE to use and follow!,0.9464647
1299,Extensive Workout Library of stroke-specific workouts,"Using the MySwimPro App, Joining the Online Facebook Community and Having your Swim Video Analysis creates a full package for beginners to advanced swimmers!",0.9074569
1300,Extensive Workout Library of stroke-specific workouts,"I stumbled across this app and love it. With Covid 19 running rampant, I’ve been team less. This app is a great AI coach, lol!",0.9420078
1301,Extensive Workout Library of stroke-specific workouts,About as accurate as I’ve seen for any app in the water.,0.9540939
1302,Extensive Workout Library of stroke-specific workouts,This app is great for everyone even if you don't have premium,0.95160514
1303,Extensive Workout Library of stroke-specific workouts,Fluid app design and extremely easy to use. Must get,0.95521927
1304,Extensive Workout Library of stroke-specific workouts,I love MySwimPro. Love white board Wednesday. My strokes are getting better and I am getting faster!,0.9881093
1305,Extensive Workout Library of stroke-specific workouts,App helped me learn to swim as an exercise. Highly recommend!!,0.949828
1306,Extensive Workout Library of stroke-specific workouts,Great workouts and really motivating!,0.9675211
1307,Extensive Workout Library of stroke-specific workouts,Useful for recording race times,0.97899383
1308,Extensive Workout Library of stroke-specific workouts,Lots of fun and tons of content. 5 stars!,0.4436034
1309,Extensive Workout Library of stroke-specific workouts,I just wanna be noticed,0.9666087
1310,Extensive Workout Library of stroke-specific workouts,Off to a great start in pool and dry land. Love the app,0.66805476
1311,Extensive Workout Library of stroke-specific workouts,I use the app with my Apple Watch and it's great for keeping track of my sets and times without having to worry about coming up with workouts or to keep track of laminated pages. There were issues with the app freezing and not tracking workouts properly but that seems to have been fixed with recent updates. My big complaint is still the price of the app. There are a very limited amount of free workouts and the rest is only unlocked with a subscription service of $20 a month or $100 for a year. Which seems like a bit much,0.93289226
1312,Extensive Workout Library of stroke-specific workouts,"I absolutely love this app. I've been using it throughout the summer, and it's been helpful with planning sets when I'm working out in my own. Although the app requires monthly payments in order to access all sets/workouts, it also offers a week-long free trial, and I think the payments are worth the way it has helped me to develop my technique, speed, and distance. It even provides videos with commentary for the drills. I highly recommend MySwimPro for all swimmers, the novice and experienced alike. My only complaint is, when exporting workouts to pdf for printing, sometimes the longer workouts get cut off. I hope this bug will be fixed with later updates.",0.93289226
1313,Extensive Workout Library of stroke-specific workouts,"Before I started using MySwimPro I would just swim laps back and forth. I didn't see much improvement in my swimming. Coming from not much experience of how to train in swimming I'd normally have to pay $$ for a trainer/coach. MySwimPro allows me to pick workouts specifically targeting what stroke I want, what distance pool I'm swimming in, and how much time I have to swim. The best part is being able to track how much I'm swimming and the improvement I'm making.

MySwimPro is truly my swim coach. I can see it improving with each update, just as it helps me improve with each swim. Thank you MySwimPro.",0.93289226
1314,Extensive Workout Library of stroke-specific workouts,"I've tried a lot of apps for swimming, but most are rather like a log book. I like that MySwimPro makes good use of the iWatch (I have a Series 2) and sets log automatically. Best, however, is that I dont have to plan my swim sets. I can just chose one and start swimming. I'm still getting used to tweaking the rest periods between sets. 
I've recently upgraded to Premium and the developers have promised a few upgrades to come out soon. Last, but not least, the developers are very quick to respond and react to my issues/feedback.",0.93289226
1315,Extensive Workout Library of stroke-specific workouts,"LOVE THIS APP AND WHAT ITS DONE FOR OUR WORKOUTS.

My group has swam together for 4 years. Our age ranges from 42-52. Our swimming ability ranges from intermediate to expert. Some of us actively compete in triathlons, others just swim to stay in shape. This app has been responsible for bringing new life to our workouts. We love the variety of stroke work, distance, sprints. The videos have helped us understand proper technique and the ""log"" allows us to see what we have accomplished and helps us feel even better about what we do each day in the pool. The app keeps getting better. USE IT, you'll like it 😬",0.36015552
1316,Extensive Workout Library of stroke-specific workouts,"Swimming with this is great. I really like how it records your swims and pausing is nice (you turn the crown a certain amount.) It counts your strokes and it does well with heart rate recording. You can load workouts which can be beneficial, but you have to pay for all the available workouts (not really a minus, just good business.)

One thing I wish the app had was Strava support. I'm a triathlete and I would really like to have a social app hub for all my activities. This is great for swimming, but the info just stays on their servers (and on Apple's Activity app, but I don't really count that.)",0.93289226
1317,Extensive Workout Library of stroke-specific workouts,"I use this app every time I swim laps. I have a life proof case so that my phone can be poolside and I can click through all the sets as I go. I like the edit button and use it to make changes depending on how I feel that fat - maybe deleting or adding a rep to the main set. I make up my own workouts too with the ""new"" workout button, but I prefer to use their workouts.  My only complaint would be that I wish there were better freestyle workouts- they are very ""pull"" heavy and can be tough on the shoulders. My favorites are the IM workouts because of the variety.",0.93289226
1318,Extensive Workout Library of stroke-specific workouts,"So far, I am really impressed with the app.  You are able to pick from a number of different workouts, ranging from individual stroke work to sprint or distance training.  The workouts they provide are full workouts, including warm ups, pre sets, main sets and cool downs.  They're real deal workouts.

They also provide access to a articles and videos that have been really helpful.  Just a note, not all of the workouts are free.  There is a monthly subscription to get full access.",0.93289226
1319,Extensive Workout Library of stroke-specific workouts,"I started swimming a few years ago after my orthopedist recommend that I give up running. I had no idea how to structure personalized workouts until I found myswimpro. The workout library is great and easy to use, and the metrics help me keep track of my progress over time. With a new structured workout routine, I noticed that I started to build more muscle and cut down on my waste line. I also just upgraded to premium and I can say it's totally worth it! Best swimming app on the market!!",0.93289226
1320,Extensive Workout Library of stroke-specific workouts,"The app has crashed a few times on me, but overall I've concluded that you can't find a better app to log swims. I've recommended it to all my teammates. Logging swims is very simple (however, I'm not sure if the calorie tracker is entirely accurate--it seems a bit high). I also love how dedicated the app's creators are. I receive occasional emails from them with practical swimming tips, and they regularly update the app with improvements.
Overall, I highly recommend this app.",0.93289226
1321,Extensive Workout Library of stroke-specific workouts,"Our entire family uses this app whenever we can't swim with our team. There's something for everyone at every level, and you can emphasize any stroke (or IM) in your workout. It's easy to print out your workout, and it gives you the total distance and time it'll take. The sets make sense and the send-offs are perfect for each level. It's intuitive to use and fast. LOVE this app!",0.37294966
1322,Extensive Workout Library of stroke-specific workouts,"In the last May update, when the watch touches the water the screen goes back to the clock app and MySwimPro does not record the distance. If you can eventually make it stay on the screen, there is no way to end and log your workout; the time keeps going and it says ""Ending workout..."" until you delete the app and reinstall it.",0.37542805
1323,Extensive Workout Library of stroke-specific workouts,"As a former college swimmer this app has helped me stay in shape and even prepare for season while I was still swimming. I love that I can track my progress, pick from a variety of sets, and customize my workouts to my ability.  The videos are helpful, especially for those just getting into swimming.  The new update is great with more set options. Definitely recommend!",0.93826485
1324,Extensive Workout Library of stroke-specific workouts,"But I do wish there was a place to put the desired workout time. As in approximately 30 minutes, 60 minutes, etc. The ability to add/remove parts of the workout help with this, but still wish there was a button to hit so the app can give me a good workout for the amount of time I have.",0.9373907
1325,Extensive Workout Library of stroke-specific workouts,I'm a lifeguard and at my job we are required to swim a lot. I  try to swim more so I can increase my strokes and to stay fit. This is a great app! However I wish there was a way to upload our own workouts so that I wouldn't have to pay for majority of them.  But it's a nice overall.,0.9386135
1326,Extensive Workout Library of stroke-specific workouts,"I have been using this app for a couple of weeks now and I have had very positive results with it. 

Easy to use, and with very helpful mini tutorials for strokes and techniques that help achieve proper form and overall ability to achieve a professional workout. 

Highly recommend.",0.9382911
1327,Extensive Workout Library of stroke-specific workouts,"I love this app! I use it if practice ever gets canceled. I'll write down the set, take it to the pool, and when I get back I log my swim! Maybe in the next update, there could be a feature where you can save the workout and edit the times you have to make. Great app, 5 stars!",0.8991074
1328,Extensive Workout Library of stroke-specific workouts,I am a swimmer who was looking for an app that would help me improve and track all aspects of my performance and MySwimPro really delivered. It provides challenging workouts and I already can feel my stroke improving. I would recommend MySwimPro to anyone looking to improve their swimming.,0.9383062
1329,Extensive Workout Library of stroke-specific workouts,Every single day I use this app it grows on me. Tracking workouts/stats/progress is very rewarding. Having followers helps drive accountability. Follow others to see what workouts your friends are doing. Double bonus with the large library of custom workouts.,0.3801115
1330,Extensive Workout Library of stroke-specific workouts,"This app works great! I have checked it out, and everything is flawless! The amount of opportunities are endless (and for free, too)! I think it's so cool how you can get customized workouts, down to the very last detail. Thank you for making this app!",0.62090355
1331,Extensive Workout Library of stroke-specific workouts,"I got injured and couldn't run for several months. This app helped me get through weeks of cross training with lots of different workouts, goals and new drills. I like having an exact plan to follow. Thanks for videos and definitions.",0.9401028
1332,Extensive Workout Library of stroke-specific workouts,"Once I figured out that I needed to manually allow the app to access data obtained from the watch, it worked great. Might want to make that component more straightforward.",0.9417083
1333,Extensive Workout Library of stroke-specific workouts,This app is awesome for those who like to train by themselves or  for those who need help creating swimming workouts! I'm a triathlete and needed some help creating a training set!,0.8040777
1334,Extensive Workout Library of stroke-specific workouts,"Super app, it’s full of helpful information, tips and recommendations. I have just started to use it and already got first results. I improved my swimming speed by using the right technique.",0.9409136
1335,Extensive Workout Library of stroke-specific workouts,This app is sweet. The best part is I can get individualized training based on my goals not just a generic set of workouts. Still experimenting with the options but video instructions are great as well. Thx!,0.9396239
1336,Extensive Workout Library of stroke-specific workouts,This app has changed the way I train. I used to be mediocre but this app helped me improve to levels I didn't think were possible.,0.94190884
1337,Extensive Workout Library of stroke-specific workouts,I began swimming after stress injuries from running. This breaks down the workouts and gives great structure to my swims. Highly recommend for anyone looking to get more out of their pool time.,0.98695505
1338,Extensive Workout Library of stroke-specific workouts,"I'm a super novice, so this app was a godsend helping me walk through what to do and get an actual workout from my swimming instead of flopping about! Very easy",0.62220174
1339,Extensive Workout Library of stroke-specific workouts,This app is revolutionary! I love my FitBit and this app is basically the equivalent of it for swimmers! It's really easy to use and it will only get better I'm sure. Totally worth the download!!,0.93972516
1340,Extensive Workout Library of stroke-specific workouts,No review yet. Hope to get one soon. Just curious .. I have the series 2 Apple Watch. Am I able to actually exercise while swimming and take my Apple Watch with me while doing this ?,0.94102466
1341,Extensive Workout Library of stroke-specific workouts,I use this app with my Apple Watch every time I swim now. It works great and is a useful tool in keeping track of workout while swimming. Keep up good work!,0.943061
1342,Extensive Workout Library of stroke-specific workouts,I appreciate the commitment to make improvements which make this increases are use help for my swimming.,0.9148646
1343,Extensive Workout Library of stroke-specific workouts,Great for recreational use!! The simplicity of the app makes it easy enough for anyone to use and benefit from.,0.45049047
1344,Extensive Workout Library of stroke-specific workouts,"This is a great app for beginners who don't know how to structure a workout. I like the fact that it breaks down your workout in a circle graphic.

It also tells you approximate calories burned.

You can choose from the many workouts in a specific area you want to work (sprint, distance) or create your own personalized workout.

Excellent app, keep it up myswimpro!",0.408365
1345,Extensive Workout Library of stroke-specific workouts,So simple and easy to use. Videos are very informational and sets are challenging. Definitely recommend for everyone.,0.42051142
1346,Extensive Workout Library of stroke-specific workouts,I've been always intimidate by the pool and swim training. This app helps me feel like confident when approaching the swim lanes with purpose and knowing what to do.,0.38750342
1347,Extensive Workout Library of stroke-specific workouts,Please add a category for a swimmer with strong skills but low cardio that is trying to get back into the sport. Thanks!,0.9427127
1348,Extensive Workout Library of stroke-specific workouts,"This app has allowed me not only to track my workouts, but progress as a swimmer",0.94887173
1349,Extensive Workout Library of stroke-specific workouts,This is an amazing app with cool features. It has great workouts and is an easy way to keep track our your practices.,0.9651696
1350,Extensive Workout Library of stroke-specific workouts,This app is great for beginner through advanced swimmers looking for a great swim workout. Plus the company is responsive and looking for new ways to add to the app!,0.9420052
1351,Extensive Workout Library of stroke-specific workouts,The strange issue I experience is that every swim is always logged twice in my health data.,0.4040425
1352,Extensive Workout Library of stroke-specific workouts,Low rating for this version only. Otherwise great app to track swims.,0.79785025
1353,Extensive Workout Library of stroke-specific workouts,Very impressed with the design and layout! Eager to hit the pool and generate some data! iOS 9.0.1 User,0.94570315
1354,Extensive Workout Library of stroke-specific workouts,The best swim coach you ever had any time. Easy to use and great workouts!,0.94879776
1355,Extensive Workout Library of stroke-specific workouts,"Easy to use, lots of great workouts...demo videos are a cool feature too!",0.83411807
1356,Extensive Workout Library of stroke-specific workouts,"The only improvement I would suggest is adding option for swim/ drill, stroke/drill, kick/ swim, etc for 50s and some combos for 75s.",0.9442299
1357,Extensive Workout Library of stroke-specific workouts,"Great App. When I can't swim with my USMS team due to work / life, this allows me various workouts to come up with.  Thank you!!!",0.9451785
1358,Extensive Workout Library of stroke-specific workouts,This app helped me improve my swimming and meet my fitness goals! Very useful and great design.,0.9497967
1359,Extensive Workout Library of stroke-specific workouts,Anyone looking for great swimming workouts will find this app very useful.,0.95052016
1360,Extensive Workout Library of stroke-specific workouts,This is a superb app!,0.9738548
1361,Extensive Workout Library of stroke-specific workouts,It's almost as if this app was created by the gods themselves. Truly revolutionary. Just...wow.,0.6026923
1362,Extensive Workout Library of stroke-specific workouts,This is the best swimming app on the AppStore! Look no further! You are done!,0.42369962
1363,Extensive Workout Library of stroke-specific workouts,"Awesome workout app! It's like having a coach anytime, anywhere.",0.46890786
1364,Extensive Workout Library of stroke-specific workouts,"Finally, a great Apple Watch swimming app! Premium has a free trial that I love!",0.8119914
1365,Extensive Workout Library of stroke-specific workouts,Hands down best app on the app store for swimming,0.9559766
1366,Extensive Workout Library of stroke-specific workouts,Good to add to workouts in the off season,0.96058595
1367,Extensive Workout Library of stroke-specific workouts,This app is awesome. I wish I installed it earlier!,0.95761013
1368,Extensive Workout Library of stroke-specific workouts,5 stars awesome!,0.5143889
1369,Extensive Workout Library of stroke-specific workouts,It's amazing I love it,0.62696254
1370,Extensive Workout Library of stroke-specific workouts,This app is cool.,0.97614956
1371,Extensive Workout Library of stroke-specific workouts,THIS APP IS DOPE!,0.9762037
1372,Extensive Workout Library of stroke-specific workouts,"This app finally got me back in the pool, after a ten-year hiatus. The workouts are interesting, go by quickly, and I’m so pleased to see real progress. When I was trying to swim without it, I was doing maybe 1000-1500k but I’m back at 3-4K workouts, like I did in high school. Just did my first dryland workout and I like the format of that, too! I recommend it to all the swimmers in my life :)",0.39029953
1373,Extensive Workout Library of stroke-specific workouts,"I started swimming 4 years ago at the age of 50 and stumbled upon this app through the YouTube videos that taught me how to swim. For 2+ years I put off paying the “extra” money for the coaching and other features available. Now that I did purchase the coaching, I have ZERO regrets. My technique has improved and the workouts have taken the boredom out of just swimming laps. The integration with my Apple Watch is seamless and the support team has been very responsive whenever I have notice a potential bug. The quarterly coach sessions are also very motivational. Thanks to the entire SwimPro team!!!",0.93289226
1374,Extensive Workout Library of stroke-specific workouts,"Apple Watch Swim mode doesn’t  track kick drills. MySwimPro does.  It even reminds you if you forgot to switch into drill mode, (GPS😵‍💫). Also, be careful pairing with Strava on Apple Watch. It’ll record the same workout twice.",0.37681442
1375,Extensive Workout Library of stroke-specific workouts,"It’s a great app! I wish the yearly cost would go down a bit but I like it. It’s really helped me improve my swimming and help make me stronger. One of my problems is that I don’t have a 6 digit code come up on my watch, though I don’t know if the problems from the app or my watch. If I could get an answer that would be nose. Overall I’d give this app a 4 star rating.",0.93289226
1376,Extensive Workout Library of stroke-specific workouts,"I have gone through all the updates and swim 5-6 times per week. Logging from Apple Watch 2 has stopped. The info goes into my activity and HeartWatch apps but logging is not happening on the MySwimPro app itself! Cmon man! The social feed stuff is cute, but at least get the log to work for our own history so we can repeat workouts we like or improve on total workout times, etc before you bog my stuff down with cutsie social media fodder. Going on 2year premium user but have no qualms about going back to a ziplock with a printed workout.

10-16-18 update. Logging seems to be fixed. Changed rating to 4 instead of 2 stars. I hope the main focus continues to be on the basic functionality working PERFECTLY in the midst of the desire to add more “neato” features.",0.36015552
1377,Extensive Workout Library of stroke-specific workouts,"I've used this app 3 times and all 3 times I got inaccurate lap counts. Seems to be way off the count by 800-900 yards. I usually swim 3500 to 4000 yards and it will only count 2600-3100 .. that's a big difference. And yes I'm doing all the right things .. not stopping in middle of my
Laps, I make sure I have a good turn and push off. This morning I was finishing up a 3500 yard swim .. my lap count was 2600... I was doing my 100 yard cool down.. when I reached the end of my laps .. I noticed the app had crashed and I lost totally lost my swim.. needless to say I'm going to delete this app. Worthless!",0.93289226
1378,Extensive Workout Library of stroke-specific workouts,"I have always been a good distance swimmer, but not a fast one. I don't particularly care to race, but I do want to swim faster, improve my techniques, and get the best swim workouts possible. This app helps me do just that. From the technique videos to guided workouts and monthly challenges, my swimpro has coached me to better swimming in a short time. Love this app! It's a totally worthwhile investment!",0.93289226
1379,Extensive Workout Library of stroke-specific workouts,"While this app seems very progressive, easy to use and like a genuinely good option for learning swimmers, athletes, etc., it costs a lot just to get a training plan! It would be great if I can just learn new techniques and become a better swimmer without having to pay 9.99$ a month - which I can ALREADY learn how to be with my school's swim coach. I don't think it should cost this much for an extra boost.",0.93289226
1380,Extensive Workout Library of stroke-specific workouts,"As a beginner swimmer who is working on my strokes and techniques, the app has been helpful in having everything I need in one place. The video demonstration and the workout plan in one place is really helpful for someone who either is new to swimming or is an advanced swimmer. The monthly challenges inside the app also keeps it fun to stay active and hold oneself accountable for it. Adding the dryland training has been very helpful as well.",0.93289226
1381,Extensive Workout Library of stroke-specific workouts,Love this app! I started using this app on the free model! I created my own custom workouts each day and then loaded them onto my watch! I eventually decided to try the 7 day free trial to use all of the features and I wish I had done it sooner! The workout of the day is what I normally do and I love being able to track my split times and see my improvement over time! Customer support has been super helpful with getting me set up on my subscription( -had some issues with the play store),0.93289226
