,review,rating,title
141,"Although I grew up swimming in a pool, I have never swam for anything other than leisure. Due to a bad back I decided I wanted to try and learn techniques of swimming laps. This app gave me a workout but not what any of it means. What’s an FR, KI, IM, DR, etc? It’s not broken down into real basics. This appears more for someone who swam on team at some point. I don’t know technique and there are not videos for all the strokes. Pretty disappointed with this app advertising to true beginners such as myself. The search continues....",2,Not for true beginners
145,"the workouts are great and work well with my apple watch. i like using the training programs, however when i complete a workout from one of the programs the app doesn’t update - it still shows that my next workout in the program is workout #1. to resolve the issue i have to log the workouts as completed from the program page and then go back and delete those workouts in order for my training program progress to update. it’s super annoying, especially when this app is fairly expensive as far as monthly subscription workout apps go - hence the two stars. for $20/month i expect smoother functioning.",2,bug with logging training program workouts
146,"Ok so was wanting a swim workout that would work with my iWatch as well this seemed to fit the bill I signed up with my Twitter and it never opens keeps telling me error also does pop up a reminder banner here and there I have deleted and downloaded a few times and keep getting the same thing

Had to do it with my email Twitter wasn’t working. as a log in",3,Can get off signup screen fixed
148,"This is based solely on the app experience and the design. It’s very poorly designed with text overlapping on the same color background impacting legibility. There’s a strange bug with some of the video tutorial that won’t minimize when you try to scroll down to read content. Worst of all, I didn’t see a single free workout on this app, its all geared for paying the premium price with annoying banners and ads everywhere.

Total sham, I actively uninstalled it.",1,Terrible
149,"Look, I’ve only been at this for sixty days after pretty much not doing anything since 2020. I was very excited to get an Apple Watch, and read about how great these swim apps are. Too bad you don’t qualify until you can swim at least 500 yards. The REAL outta shape need not apply here, I guess. That’s really too dang bad because this would probably help me get to 500 yards quicker. 
You know, developer, it’s a dang numerical slider- y’all chose to start it there- Shame.",1,Outta Shape Need Not Apply
150,"I’ve used this app for years and they seem to have taken away the ability to even write your own workouts into it without paying an exorbitant fee. There is nothing free about this app, they should just charge the hefty price for it in the App Store to even download it.

Should have kept the paid features to the workouts written for those that want to pay for them. This app is useless without paying.",1,Bait and Switch
151,"Love the app. Been a subscriber for a few months now, just bought a Garmin forerunner 745 because as most triathletes know the apple watch doesn’t cut it as a real fitness watch. You do not support this device so I stopped my subscription… happy to start it back up if you add the forerunner 745. 
Pry not the only customer you are losing because of this.",3,Forerunner 745
152,"I’ve subscribed to this app and unsubscribed because it simply doesn’t work consistently. When it does work, it’s great. But the other 45% of the time, it won’t count laps on the Apple Watch, so you start swimming and 30 minutes later realize it’s recorded 0 laps. Super frustrating. Contacted support, they were friendly, but could not fix the problem. Save your money and just use Apple’s workout app, works every time.",1,Lap counter that doesn’t count laps
153,"This happened at least a couple of times for me.. after swimming for 30 mins or so, when I try to press and hold to end or pause my workout it just wouldn't respond to long press. I either had to kill the app or restart my Apple watch 4. But by then my workout is not saved 😌. Really a piece of crap app this one is.. I also bought a yearly subscription a couple of days ago and I will simply cancel the subscription..",1,App gets stuck when I try to end the workout
155,"Initially impressed by how slick this app looks and the ability to create your own work-outs, until I discovered it has very limited functionality (e.g. see lap analytics, split times and pace, and most of the workouts) unless you pay the $180/yr subscription fee to unlock those features. I guess I’ll stick to my free Swim . Com app which has most of the same features.",2,Slick app but not at this price
158,"MySwimPro is the best of all the swim apps, but it's now priced so expensively. I get there are a lot of dedicated swimmers who use the app and many of the features are geared toward them, but what about the casual, beginner swimming, or couch to 3000m swimmer? I'd rather pay for a set training regime because I don't need or use the whole catalog of workouts. There isn't a decent equivalent to the couch to 5k apps they have for running.",2,Not priced for the casual swimmer
159,"I’m a beginning swimmer and hoped to find some direction with the free trial before deciding if both swimming and this app are for me. But you have to subscribe for the free trial. That model really bothers me as it puts the burden on the user to cancel, rather than just locking the user out after 30 days. I won’t play that game. Oh well. App deleted.",3,Free Trial requires subscription
165,"I downloaded the app to track my swimming, didn’t know it’d cost a monthly fee around $20. Had I known that I wouldn’t have downloaded the app. I feel like it should’ve been in the app description so I’d know not to download it. 

On top of that I have to get their stupid spam every few weeks. I tried to unsubscribe but I still get it and I never asked for it.",3,Hell no
166,"I had high hopes for this app , but i was very disappointed. I signed up for a trial period, the app doesn’t work well with my watch and doesn’t deliver as promised so I cancelled the premium membership before trial expired. They charged my card regardless. There’s no way to get on touch with support , although I tried several times . They keep trying to charge my card every 2 days. I would love to hear back from MySwimPro and have this issue sorted out .",1,Keeps trying to charge
167,"I really like the app, however after the first few times of it working perfectly, I am no longer able to end my workout.  It doesn’t crash like other reviews said, but it is still frustrating.  I now manually enter the workout on my iPhone.  It was better when I didn’t have to do that.",3,Used to work great!
170,"Loved the app until about two weeks ago. Now, all you can do is look at multiple offers to subscribe. It’s now so laggy I can’t even see previous swims, any given swim split times, or my accomplishments. It just stops responding. 

When it works right it’s “*****” (five stars). 

PLEASE FIX IT!",3,Used to be excellent
171,"When skipping intervals (for example the interval is 5mins but you finished in 4 and want to get to the next set), the app has a tendency to either freeze on the timer or just end the workout and not save any of your workout. DO NOT USE THIS APP UNTIL ITS FIXED. It has been going on the past month including my workout this morning after their latest update two days ago.",1,Bug will dump your workouts
172,"Quite a few good features but unless you are swimming nearly every day there’s almost no way to take advantage of most of them. If you decide to quit, good luck trying to cancel your subscription. The manage subscription function on both the app and the website won’t let you login no matter what browser you use.",2,App overpromises; cancellation is difficult
173,"This app used to be wonderful- it would let you track workouts through time, record your PRs, etc. If you wanted, you could pay for workout suggestions and coaching. Now you must pay an absurd fee for everything- even logging your own workouts. A monthly subscription costs as much as my pool fee- and that’s just to track workouts!",1,This app costs as much per month as my pool fee
174,"Needs tons of bug fixes.  Not sure why anybody would pay or join, when you can’t change any of your workouts.  It only sets the workouts by some computer program, nothing the swimmer may want.  You can’t save any changes, very frustrating.",2,Sometimes works less than half the time
176,"Used to be able to write my own workouts and save up to 5 at a time. Now it won’t even let me write my own workouts without paying a high amount. 

If you want the coaching and the workouts, then this app can be great. However, I have workouts from my coach and used the app to write my workouts and keep me on pace. Now that I can no longer do this, I have no use for this app.",1,Bad update
178,"I spent over 10 minutes filling out all of the information just to come to the screen where you have to actually make a purchase. That is horrible practice for any company that is on the App Store. It should be way more obvious.  

Shame on you and your company. I was really looking forward to this app but I’m not even going to bother. I will find something else.

Boooooooo 👎🏼👎🏼👎🏼",1,Hidden fees!!!
179,"I downloaded this app so that I could find a good swim set for a few beginner swimmers to swim in order to prepare for being at sea for a week. I was instantly disappointed to find that the only way to use both the pre-made sets and the monthly plans was to pay $180 bucks a year to use the apps premium function, which is outrageous for the quality of the product you get. Very disappointed!",1,Awful App!  Not what is advertised!
182,"I thought there would be short videos and information for all levels of swimmers. Instead, there’s videos that you can’t watch unless you have a subscription, and short articles that take you to their website. This app is useless unless you pay to upgrade it by subscription.",1,Nothing available
183,"Way too expensive. The free version is so limited it nearly worthless. Need a $5 one time purchase version with ability to create more than 5 workouts. I found the training plans did not fit my pace so I had to modify all of them, eliminating the time savings of not having to enter it myself. 

Also, it seems to monitor my yards accurately in a 25 yard pool but is way off in a 50m pool (as much as 500 yards in a 2,000m workout)",1,$100 per year!
184,"I have accessibility issues, and swimming is one place where I don’t feel handicapped. This app changed that for the worst. If you have problems with small movements or joint issues in your hands, I advise choosing another app. I couldn’t shut it off when my swim was done. Even after drying off and physically taking the watch off, I had to remove the app from my phone to turn stop my workout!",1,Not Accessible!
186,It seems like a really good app for either open water workouts or pool workouts but whenever I tried to find a workout that was right for me it was locked and told me I had to upgrade. I would be OK with paying $5 a month but the subscription was $12 a month!!! Personally I thought it was not worth it and there are plenty of cheaper alternatives.,1,Expensive
187,"I downloaded this app as a never before swimmer to see how it worked. I am familiar with auto renew for apps. However, this app auto renews without “warning your free trial is up” alert that I have always gotten with other apps.   I had planned to pay for a month once the period was up to see if
I found the app useful. However, the app auto renewed for a full year, and my requests to auto renew at a monthly rate was denied.",1,Beware of auto renew.
195,"The actual app is good enough, but as of now, it looks like the technique videos aren’t loading on iOS. This is a shame, because those instructional videos are the primary reason I bought a membership. Hope this gets fixed soon before I cancel the free trial.",2,Needs an update
197,"So inconvenient when you want to be accurate on your activity tracker, when I saved the workout to upload it to my Apple Watch, automatically recorded as if already done it, and I didn’t! Now my activity for the day recorded the workout without swimming! The worst part is that I can’t erase it ones it’s done.",2,Register in iWatch activity without workout
198,"Pretty good at tracking my workouts, however I get tons of notifications for workouts that are completed by people I don’t know and I don’t follow. There doesn’t seem to be a way to turn those notifications off.",3,Problem with notifications.
203,It was alright until this update.  It has crashed 3 times in 2 days in the middle of my workouts.  It’s frustrating when you are 75% done with your workout and it stops and erases your progress.  I think I’ll just go back to doing it old school.  At least laminated paper doesn’t crash.,1,Keeps crashing
204,"I understand subscribing for personalized and updated content, but now My Swim Pro won’t even let you create your OWN workout without paying $30 per month. I’d be willing to buy the base level app (manually create and log workouts). The free version isn’t even as good the native Workouts app for Apple Watch!",1,Demands Subscription for Anything Useful
209,"The entire app is a subscription you have to pay for. Dont you guys think you should have a hand full of workouts that are free so the user can determine if they like it or not?

I cant give the app a chance and i’m obviously not paying $20 for something I dont know if I want. I genuinely don’t get how this became so famous",2,I don’t get it...
210,"This app did not work well.  I have an iphone 7+ and tried using it this morning.  After my swim, i saved my workout on my watch only because my phone was not nearby.  Two hours later, i cant find the workout, nor can i upload it to the app on my phone.  This app is not so refined, nor is it intuitive.  Hopefully a developer comes up with abetter one.",1,Doesnt work
211,I really like what this app has the possibility of doing but unfortunately it’s not there yet. Still has problems stopping app on Apple Watch and doesn’t accurately calculate distance in open swims. Really difficult to stop app and close so information is sent to exercise app.,3,Open swim!
212,Loved the stats and the workouts available but has anyone else had an issue of the app not being able to close? When I was done swimming I went to hit finish and it wouldn’t let me. Ended up closing it out but it would keep reopening. Had to delete it eventually just so the app would stop.,2,Seemed alright
213,All it does is provide an ad for the subscription services the offer. Click on anything within the app and you get an ad to upgrade to Pro. The worst kind of app there is. Extremely annoying and there is no option to turn it off. Yet it’s the only swim tracker that the Apple Watch supports.,1,Terrible App
215,"You no longer get basic stats like heart rate without paying a hefty subscription. Might be worth paying for if you’re a competitive swimmer but if you’re just using it to exercise, to lose weight, it’s just too much. I already have subscription fatigue. This is just too much.",1,Basic features need subscription
217,So I have been using this terrible app for the past year. It is basically worthless. I used to pretend that the logged swims were accurate because I was so ready to support this app.  After a year of completely inaccurate results  with no improvement I’ve decided that this review was necessary.  I’m very critical because I am software rengineer and I wold be ashamed to release such a piece of garbage.,1,Worst app ever
218,Unless you pay for the subscription which I can’t afford as it’s way to pricy you can’t do anything in the app. There are claims you get 5 workouts but every workout is locked it’s a huge scam. I don’t care how helpful it could be putting everything behind a paywall despite what is promised in the free use of the app is a scam.,1,Not useful
219,"The app is a pretty good coach, but in terms of tracking swimming when paired with a Fitbit Versa and an iPhone 8.... it’s garbage.

Don’t bother.

Even tried the advanced “up-sell”, still nothing.
———-
Update: Based on Reading over reviews, it seems like this company is more interested in appearing helpful than actually making a product that functions properly.

Do you know how much money and employees they must dedicate to troubleshoooting? Have you ever seen another review where the developer has tried so hard (with robot responses) to seem like they care.

It all makes sense.

Garbage app that should be removed from the APP store!",1,Does not work
222,"I really want to like it but the constant pop ups about buying a $170 annual subscription are a nuisance. 

In addition the program is slow to respond and the screen freezes up.",2,Has potential || too many bugs
223,"This guy videos are great and it seems like the app has a lot to offer, but the free version has nothing of it! 

Nothing at all! There’s a free trail but that’s not good enough as you have to add your credit card info…

The yearly price is very overpriced, there should be a single payment that unlocks the app not a subscription!! Ripp off!",1,Nothing good in free version
224,"If your subscription expires, all data you paid for previous period is also hidden immediately. 
So, even no history for you if do not continue to pay.",2,Data taken away
225,"Does not load work-outs. Repeated crashes (despite of the app being deleted and then reinstalled). I definitely would NOT recommend this app, and more importantly I would not pay a cent for this piece of garbage! Anyone who makes the mistake of buying this scam app exposes themselves to being ripped off like I was.",1,Worthless App
227,Workouts won’t load. Sent an email they were able to add it for me. I was grinding for two weeks really enjoying it. Now I open up the app to find it added a different program and erased all the numbers and times I’ve added. 🤷🏽‍♂️ found a different workout app with no bugs  save your self the headache,1,Workouts don’t load
230,They’ve been trying to charge my card for two weeks now after I’ve cancelled everything and contacted them to ask them to stop running the card. I have no current subscriptions but they don’t seem to care. They just want money.,1,Money hungry
232,"Not only it measured laps in my watch while I wasn't even moving (!), it completely drained my Apple Watch faster then anything I ever saw, and now my watch won't even start (green snake of death)!

I hope this app will be removed from the App Store till those problems that can really harm your watch be fixed!",1,I hope I never saw this app or installed it
234,If everything did not cost something then this app would probably be awesome. But unless you pay you don’t have access to anything. I’ve been a swimmer for who knows how long and I would rather just watch a video on line than get this.,2,Too pricy
237,App has great potential only if you’re willing to pay $30 per month.  I’m not planning on being an Olympian so I find it hard to justify. I’ll use the $30 to buy 7-8 gallons of gas each month.,2,Just enough to lure you
239,"I subscribed for a full year at their outrageous rate, but found the app nearly featureless for my open water swimming. As I look around the app, nothing here justifies a $4.99/week price. Zilch! Absurd pricing.

Once I found the swim dot com app I loaded that on to my Apple Watch and never looked backz",1,Not worth it at a third the cost
241,"The app is a great concept, but it is extremely buggy and will often delete parts of sets I have made. The subscription is great, but is extremely expensive and you would get more out of a masters or club team. Don’t waste your money.",2,Not worth it
242,"It won’t open with my Apple Watch.  When i tried to set up an account on my watch , it kept telling me to enter a valid email.  Uh- that was a valid email.  Not worth the hassle. It even tells you open up your app to use with the watch... ya speak work either.  I’ll find something else.",1,Too many issues
244,"I have been waiting for you to add Garmin support. Unfortunately, it is not logging my work out very well. I do enjoy the videos, and the workouts, but for the app to add real value that has to properly capture my swimming.",2,"Thank you for the Garmin support, but it doesn’t work very well"
245,Almost all workouts require a subscription.  29/month or 179/year.  Everything free is tracking and the community. I didn’t click through on the community link so I don’t know how far in you go without a subscription.,1,Useless without subscription
247,"This app allows you to download it for free but everything I’ve checked out is a paid feature. 

It looks legit, and if I paid for it, I’m sure I’d improve, but at least give something for free, and no not a 7 day trial that will charge me at the end(I know a can cancel right when I start the trail to not pay).",1,Not free whatsoever.
248,"The app itself is great, I love how easy it is to make programs, however when I try to load a program on my Fitbit Versa it says “connection error” I have tried uninstalling the app, but nothing seems to work regardless of what I’m doing.",2,Can’t get it to work on my Fitbit versa
249,I subscribed for a year on the website and in the app I still have an ad asking me to subscribe take up 50% of the entire screen - and it scrolls with the screen ruining the app - it’s just insane,1,Even after subscribing an add to subscribe takes up 50% of the screen
250,"The amount of functionality that’s locked behind a subscription is pretty out of control. At the very least, I expect to be able to structure my own workouts, without being able to tap into guided workouts and coaching.",1,Paywall overkill
251,Worked great at first.  Now I experience connection and tracking problems all the time.  It will just cut off in the middle of my swim and not log it.  During free swim will not log the distance at all.  Today swam 825 meters it logged 275 meters.  Very disappointed.,2,Connection Problems
252,This free version is worthless. There is nothing there. I don’t mind if you want me to purchase more but don’t pretend you are giving me something. I’m so disgusted with your worthless free version I refuse to buy from you. On top of that $15/ month is ridiculous too. Now I just want to tell other swimmers not to support such nonsense.,1,Don’t bother
253,I’ve been using this app for a couple of years now and find it’s not accurate in recording distance (always short) and lately there has been trouble transferring my swim workouts to my account.  I using an Apple II watch and iPhone7.,1,Missing the Mark with Performance
255,"The app it is the best around for swimming but the app freeze each time I try to log or just watched the work out. Even I am not a free member. It is not randomly it happens 100%. 
Sometimes during the work out it also freeze, now this issue does happen now and then. 

But over all it is good and it is the best out there. 

Hopefully they will fix this little issues I am experincing with it. 

Enjoy",3,Good app but need to be polish
256,I purchased the app in full for a year . It’s expensive so I didn’t expect difficulty. The videos don’t play immediately. Also the graphics overlap on my programs,3,Video issue
257,I went on this app thinking there would be many workouts and I could actually do things! But no. I have to get an elite membership just so I can unlock the workouts I actually want to do. I do NOT recommend this app to anyone who actually wants to swim and workout.,1,Terrible. Way too expensive👎
258,"You can’t do anything with this app unless you pay for elite. I can basically log a workout and that’s it. I can’t watch any of the videos or get a set to help me structure a workout, not worth it unless you wanna pay for it!",2,Can’t do anything
259,Very misleading on the App Store. Appears to have a free version with some limited features but really has nothing at all. Would not even show me all the workouts that I manually inputted and logged. I don’t mind pay apps but don’t appreciate being deceived into a useless download.,1,Misleading - no free features
261,I was so excited to get the app and my new waterproof case from catalyst... well it won’t even let me start the workout and displays a warning... okay I have a waterproof case I’m not stupid... but the app doesn’t work!!! Really????,2,Doesn’t work with series 1 and waterproof case???
262,I used to love this app. I don’t know what happened. I took a break from swimming and when I came back it won’t track laps. Twice I hit start and after swimming several laps I looked at my watch and it was as if I never hit start.,1,Won’t track
263,"Really great app in theory, but has a lot of bugs. I have some workouts that I started to check the interface out but didn’t actually do, but I can’t seem to delete them???",2,App doesn’t let me delete workouts
265,"This has some incredible stuff, and has the potential to be great. The structured workouts with vibration technology are really cool. But the stats and splits are so BAD it’s terrible. If you have a garmin and the stats are deal breaker for you….DO NOT BUY.",2,Good but bad
266,"I already paid the yearly subscription, I hope I won’t get charge 2 times",2,Not sure it asked me to buy again for the subscription
267,"The app used to let you do more with the Free version, but now everything is behind a paywall. You can’t even create a workout without a subscription. Definitely not worth.",1,Advertisement for Paid version
268,"Everything you click on brings you to a page to sign-up for “elite” membership (at $180/year!). No information or help is free, just a link back to that page. What a let down!",1,So annoying!
270,The app is wonderful if you’re willing to dish out about 200 bucks a year. That’s more than my gym membership.. it’s unfortunate that there is no middle ground. Like a low rate to create your own workouts. Its free or $200 bucks. Where’s the middle ground?,1,Greedy Subscription Rate
271,I just know this app is amazing and that if it does work it would be fantastic. The problem is that it doesnt. I cant seem to open any of the training plans. Hopefully they fix this so I can give it a 4-5 star.,1,I know this app is great but…
272,"Often buggy: delayed logging, missed logging after start, eyc. Can't rely on it to Just Work. Strong customer service but need to focus more on the app testing and reliability.",2,iOS version seems buggy
273,"This continued bothering of swimmers trying to get them to use the paid tier is super annoying. Then the main guy giving people swim advice: talk about creepy using competitive swimmers footage to
tout his swim knowledge. The whole vibe from this company shouts rip off",1,Terrible company
274,"Just got app. Looks like it will be great but after putting in age, keypad wont clear to hit next action button. Just on age page and can’t advance. Oh well",2,Age Input Keypad Won’t Clear
276,"How will people know if they want to decide to upgrade to pay for access to all of the workouts (required now to use at all, didn’t used to be) if there are no free workouts to use and test out first? Bring back a couple free workouts!",1,No more free workouts - useless “free” app
277,I used to like this app but the free version is completely non functional. I can’t press one button. Can’t even subscribe if I wanted to lol. Hard pass until next update.,1,Free version doesn’t work at all
278,I paid for a year membership and is unable to load workouts from iPhone to Apple Watch. Installed app and uninstalled app on both phone and watch but the workouts still won’t sync to my Apple Watch.,1,Not loading workouts
279,"Paid app looks legit, but the free app isn’t anything more than an advertisement for the paid app. Maybe someday, but need something to get started before taking on another monthly subscription. Deleted app.",1,Free App Worthless
282,Very disappointed. Just installed the app. Not any purchase was mention in preview. I was surprised not found any even simple option of workout to see how it’s working. Don’t want to buy in blind. Reinstalled.,1,Cannot even try anything for free
285,"The app keeps freezing and don’t let me edit my workout, what I have to do since it doesn’t track kicks workout. It is very slow and I’m very upset",1,Can’t use it well
286,Have done a couple open water swims and app glitches and adds 200+ yards every time by picking up a GPS coordinate way away from my actual location.,2,Buggy GPS
287,Was great when I was able to build custom workouts for free. But with the latest update it’s behind the paywall and for $180 a year I’d rather just write my workouts on a sticky note,1,Too expensive
289,If you want a free app for your Apple Watch that is a good tool for swimming expect to pay $99 a year for subscription. Otherwise the free features do not even compare to default Apple app.,2,Don’t expect much for free
290,"It’s a nice app but way overpriced. I’d wait until more developers hit the market and a free version will come out. I have a Fitbit versa and it’s still buggy, for a $100+ a year subscription I would expect a lot more out of the app.",1,Too expensive
291,"The app looks great, but is there a way to import all past swims that have been synced with Strava. Past month? Past year?",3,Past Activities...
293,"Nice features but completely overboard with sales pitches. Just about deleted in disgust, but I wanna see how it integrates with my Apple Watch and explore a bit  more…",1,Completely infested with upgrade selling
294,"I would like to check it out, but the app crashes whenever I try to signup. Wasn’t ever able to check it out.",2,Sounds cool - doesn’t work for me
295,There’s always some sort of bug no matter what update happens…,2,Decent but buggy
296,"Hopeless when combined with the Fitbit.  Not intuitive at all.  Gets stuck and cannot be modified.  I’ve uninstalled it several times along with resetting the Fitbit.  No go.   
Waste of time.",2,Hopeless
297,This was a great app for making custom workouts for several years…until they decided they wanted $180 a year. Delete.,1,Deleted
298,I am trying to import my old training from Apple Watch but when I click on import all nothing happens. Please fix it!!,1,Import training doesn’t work
299,As a newbie I just wanted to learn how to swim better and improve my technique. Looks like this app is more suited towards the hardcore swimmers because most features like workout and coaching require a $10/mo subscription.,1,Worthless without $10/mo subscription
300,"Apple Watch app not working - It won’t even open.

Update: app opens on watch. Going to try it out soon!",3,Watch
301,"I was all excited to start my custom workout, got in the pool, pressed start on my apple watch, and was off on my first lap out of 4 in my first set. I finished 4 laps and went to take my break with the left over time from the interval that I scheduled between the sets. I looked down and to my amazement, the app did NOT count any of my laps towards the first set! I twirled the crown to unlock the water 💧 lock, had to swipe right, tap the “next rep” button for it to account for a completed 1 rep (1 lap), then it auto-locks, I had to twirl the crown to unlock again, swipe left, tap the next rep button to account for the 2nd lap I had already completed, and repeated this process for each lap I had already finished. I had no idea that after each lap, I have to unlock the water-lock, swipe, and tap next AFTER EACH LAP! I was under the impression that it would track my strokes and distance to detect when each 50 meter was complete, and then automatically begin the next rep (lap) and so forth. Now, I’m brand new to this app, so I’m hoping I’ve done something wrong or am misunderstanding the set up of a custom workout. But I feel like people looking to purchase this app should know that you’ll need to interrupt your swimming each rep to tell the app you’ve completed a rep (lap) and are ready to begin the next rep (lap). That, and you should add in a few seconds to each interval to make time for your manual entrees, and turn off the auto water-lock so that your not wasting further time spinning the watch crown after each manual entry. I’m so bummed about this. I really wanted something fluid and on-track.

Update: so if you scroll down when creating a custom workout, select record splits and tell it how long you anticipate each lap to be and it’ll auto-advance to the next programmed rep/set/group/lap. The tracking of meters already swam is still not 100% accurate unfortunately, but with all the other features this app offers its okay in my opinion. What makes up for it is that the apple watch records the meters swam in the background and I’m able to know the true distance I’ve swam. Unfortunately, when you make a custom workout, whether you’ve completed the full workout or not, it gets logged in your activity as fully completed whether you’ve swam that full distance or not, lol 😂 this may be great for some people.",3,Bummer.
302,"This app violates a basic tenant of design and then tries to charge an absurd premium. All I want is an app that can track my workouts. Not so hard, is it?",1,$170 just to track workouts?
303,"I tried to log my workout in Custom Workout, but it just does not accept the distance, so I'm about to delete it.",1,The Custom Workout quick log not working
304,Was billed $130 for a premium membership I never signed off on or agreed upon. Gonna clear this up with my bank but shame on the developers for creating an app that scams people in this way.,1,Predatory premium membership subscription
305,No real functionality with out 30/m subscription. Disappointed.,1,Essentially useless without subscription
306,It makes you think it’s free until it surprises you after you downloaded it with 127 dollars a month in order to continue. Don’t get this app it’s a waste of time.,1,Don’t get this app
307,"The app should not be listed as free when it literally bombards you with paid subscriptions as soon as you touch any button. 
Deleted…",1,Free app is misleading
308,"Every single workout I click on, either swim or dry land makes me pay for there subscription. It seams like a useful app but not for $120-$130 year and I can’t try any without signing up for the “free” 39 day trial.",1,"Free download, no free workouts"
309,"Can’t speak to the content of the videos as I didn’t go past the paywall, but this app deleted my two months worth of log details without warning. Pretty worthless. I’d rather use pen and paper... AND IM A MILLENNIAL",1,"Buggy, Deleted my logs"
310,It doesn’t work well with my Apple Watch!!    The pressure push to get the menu doesn’t work.  Fix it then it’ll be a 5 star,2,Was a good app!!
311,Do you really expect people to pay for a subscription when your free app doesn’t work at all? Yet another YouTube’r trying to scam you. Buyer beware!,1,Awful App. Buyer beware!
312,This app was great until it quit working unless you paid for the upgrade.,1,Great until forced upgrade
313,"Learn how the App Store works: offer free introductory resources. If they’re good enough, I and others will buy/upgrade. Don’t require people to pay in order to see the first thing.",1,Lame - Every. Single. Workout. For fee.
314,Encountered a lot of bugs and not many plan options,1,Buggy
315,"I mostly do open water ocean swimming, I used this app 4 times and all four times and lost my swims. I will not pay hundred dollars a year for an app that doesn’t work!",1,Lost 4 full workouts
316,This app worked at the beginning of the year and is now completely broken.,1,Super disappointed
317,Virtually no free content. If you want to charge for the app just charge for the app. Don’t make it seem like there’s even bare bones functionality.,1,Scam
318,I ask For The password reset many of times and I don’t get the email. I just tried to change it and nothing! HELP!,1,No password reset
319,"I bought a 1 year membership and used it for the first time and didnt record my swim session, then i contact cuatomer support and was useless , hence i cancelled my year membership",1,unreliable app
321,This app used to be good before you had to pay hundreds of dollars to build a CUSTOM workout.,1,Update ruined it
322,Nothing is available unless you purchase elite version of the app.,1,Don’t bother
323,Does not appear to give FREE workouts to non members. Also very bother some ads along with bother some emails.,1,Not easy to get into
324,Nothing worth while unless you pay. Unreasonably expensive and never ending.,1,Bummer
325,"It’s a free app, but you have to buy everything to be able to actually use the program. 😪👎🏼🤦‍♀️",1,Expensive
326,App freezes after hitting end workout.  Attempts to restart watch don’t help; the workout is not logged.,1,Freezes
328,"With the update to Apple Watch iOS 9, SwimPro is now more inaccurate than ever before! I’ll just be using the Apple app for lap swimming.",1,Update Disaster
329,The watch app on my Fitbit will not load anything. Please fix.,2,Does not load workouts on Fitbit
330,The app keeps crashing and is very expensive for such a bad app,1,Lots of bugs
331,In order to access any workouts you must become a member at $20 a month,1,Too expensive
332,The App Store advertises this app as having free workouts but it does not. You have to pay for everything. I was very disappointed.,1,No free workouts as advertised
333,WAYYYYY TOO EXPENSIVE. I am not paying 120 dollars a year for this app. Also you pretty much can’t do anything if you have the free version except look at the thumbnails of the workouts.,1,PRICEY
335,I love this app but it keeps sticking/freezing when I rev my workouts….please fix it,1,Great when it works!
336,Wont allow me to make my own workout sets UNLESS I PAY FOR A SUBSCRIPTION,2,Way too expensive
337,"I get only bun and no meat unless I signup for $9.99/month. I can see what’s offered, but there doesn’t seem to even any sample content. Useless.",1,Where’s the beef?
338,"This app fails to actually track what I do in the pool with my wearOS watch. Not worth the money, given this app’s lack of tracking. Workouts are good though.",1,Great in theory...but no.
339,You have to pay for literally everything ugh 🙄,1,Pay
341,I never did manage to finish my swimming season in my Apple Watch 5. Disappointing,1,Doesn’t work well with Apple Watch serie 5
342,Do not use!  Free trial doesn’t even include work out plans.  I wasted 30 min trying to find them,1,Free Trial doesn’t include workout plans
343,Waits until you enter your data and then forces you to subscribe to a $179 plan per year,1,App is not free
344,I download the app and signed up for the free trial and none of the plans I selected worked.,1,None of the workouts worked
346,"Former collegiate swimmer. I just need fresh workout ideas. Wasted my time with the download, not paying for workouts!",1,Pay App
347,"The app is prettier, but bring out more metrics already. Strokes per minute is a must",2,Better metrics
348,Free version too limited. Premium Paid version too expensive.,1,Decent app! Too expensive
349,I would like this app if it wound work.,1,"Keeps crashing, not accurate"
350,Too much updates guys!!,2,Too much updates guys!
351,Impossible to use,1,Hard to setup and use
352,I like using this app but cannot afford a subscription.,2,Free tier canceled?
353,It is not accurate at all.,1,Serious
354,Don’t waste your time.,1,Unless you pay $10 there is NOTHING in this app
355,"Nice, nice and 1 more nice for your great job moving all workouts to paid area. Keep it up!",1,Good job greedy guyd
356,Don’t download unless you’re ready to pay $$,1,No free workouts
357,Will not sync data.,1,Will not sync data from Apple Watch 3
358,The app always fails to count my first lap properly. Very frustrating,1,Always misses the first lap
359,I’m taking it up with American Express ASAP. Super disappointed!!,1,"Forced Subscription, Zero Response"
361,This app has nothing indicating that it is a subscription service. A very EXPENSIVE service.,1,Clickbait! MISLEADING Requires Subscription
362,The keyboard will not get out of the way.,1,Can’t sign on
363,I dont like this version!!!all plans want pay money!!! The recipe was free,1,Vika
364,Zero free workouts. Such a waste of a download.,1,no free workouts 2019
365,NOT FREE!!,1,"None of it is free, don’t bother installing"
