,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,platform
76,883c6349-3630-43a4-82f0-5c69f82ac0a9,Robert Cheatham,https://play-lh.googleusercontent.com/a/ACg8ocLybSVInjSMKxKuc-HW4YfprJkAzVnq788sEHomlpTa=mo,Does not work as intended. Can not manage account or cancel free trial.,1,0,7.8.133,2023-08-14 13:42:51,,,7.8.133,GooglePlayStore
77,5816cab3-1ba1-4fb9-b5b2-fb0954506d32,Austin Yetter,https://play-lh.googleusercontent.com/a-/ALV-UjWej5VxRNWP1ImLVuOmC6dl3noIq6Nmk0LzJmcU5y7plmk,"It's ok, the subscription is really pricey, $120! The integrated workouts aren't great, but you can design your own to print which is nice.",3,9,7.0.0,2020-05-08 04:10:58,"Thanks for the feedback! We're always carefully considering the price of our subscription and working to balance the cost of developing the app with the value we provide, and we'll take this into account. What do you think could be improved with the guided workouts? support@myswimpro.com",2020-05-21 01:08:14,7.0.0,GooglePlayStore
78,a0cd8338-e615-473b-bd20-60be9f09d430,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,the app was messing up my pool yards. when I listened to the email regarding it they said uninstall the app the reinstall it. I than lost everything. I logged into my account and everything was gone even my premium membership.,1,3,,2019-07-24 07:12:57,"Hi Erica, thank you for taking the time to leave us a review. We are glad to hear from your email that you were able to log back into the correct account and all of your data was accessible along with your subscription.",2019-07-31 05:15:53,,GooglePlayStore
79,06a811fb-c4a6-4db7-b9cc-400490a919d9,Vladimir Tsarkov,https://play-lh.googleusercontent.com/a-/ALV-UjVOmwwdi-cf-3XQk1jOrxw3p-5u5mV2NDCIFM1sGaT_fQ4,"I did the test of 3 most famous Apps: I. Pool Swim Garmin (native). II. SwimSports+ Garmin Connect IQ. III. MySwimPro Garmin Connect IQ & Android App. I must say, that MySwimPro works much-much better than other ones (including measuring and convenience to use in pool almost w/o necessity to look at watch every couple minutes). Still, Can developer explain the critical issues below (which prevent me to use App): 1. Activities cannot be deleted from Feeds item screen (activity's context menu item ""Delete"" does nothing) neither from Profile screen (no ""Delete"" option at all), if you have wrong or test activities - that garbage left forever. 2. Parameter Settings->Workouts->RestTimeBetweenSets does not work, if you point 10 secs, 15 secs, etc. - on watch side (Garmin F6XP) the MySwimPro app ALWAYS countdowns 30 secs between Sets and 60 secs between Groups. 3. After Workout ended, saved and watch synced (App option ""Garmin pair & authorized sync"" are turned on) - App's Activities had not shown in my Feeds/Profile until I re-installed App. 4. Watch App (Garmin) does not vibrate a watch device while you are out of / back to HR Zone described for Sets.",2,16,7.7.5,2020-11-16 15:58:38,,,7.7.5,GooglePlayStore
80,ee1960e2-3ade-4845-a340-693f064de20a,Petr Zinnatkhanov,https://play-lh.googleusercontent.com/a-/ALV-UjUrgZl-6hwISfQ52PuSCuPUfQnvEuVUWjZkiW-rflc45Q,"App seems OK, but Russian translation is of terrible quality, only half-done (literally 50% is Russian and 50% is still English, that`s awful), and is enforced - there is no way to switch to English. Please add a language selector.",1,0,7.8.50,2022-04-29 17:04:07,,,7.8.50,GooglePlayStore
81,b26d8b74-7d12-4f1f-a799-bce35241df59,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Provides some coaching and workout plans, but is generally worthless otherwise. It just transfers actual data to whatever parent app you have installed.",1,2,5.2.4,2020-01-18 22:15:28,"Hi Charles, thank you for leaving us a review. We'd like to know more on why you feel this way. Can you please send us an email at support@myswimpro.com?",2020-01-24 02:49:32,5.2.4,GooglePlayStore
82,0cdfa23a-5506-42b3-81c0-4104fc564c52,Anastasia An,https://play-lh.googleusercontent.com/a-/ALV-UjXI3gJ_B3F4JcAeiDABaQBIMms3GqY4ttdF3ed1334_CGw,"It looked good enough at the first glance, but ALL of the dryland plans come only with the premium version, and the free part of the swim plans are uninteresting. How do you want users to pay for something they cannot test? Very sad.",2,3,,2021-05-24 16:42:25,"Thank you for the review. You are able to access 100% of the app with a 30 day trial. In addition these features are 100% Free: log an unlimited number of custom workouts. Quick Log. Custom workout builder Profile to show distance swum. Profile stats, workouts logged. Challenges Earn achievements Daily workout ideas, tips, and technique videos.",2021-06-01 09:15:27,,GooglePlayStore
83,0c80ac43-5d86-43fe-acc7-5d6b153128b0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"After one day using it the app just lag for hours and I can't transfer any workout on the Fitbit watch. I reinstall the whole thing and now it won't even log-in. Crappy app, badly designed.",1,2,5.0.62,2019-09-11 14:35:10,Thank you for taking the time to leave us a review. We're sorry to hear that you ran into using the app. Can you please email us at support@myswimpro.com so we can take a look at what was going on for you?,2019-09-18 22:11:35,5.0.62,GooglePlayStore
84,02bf9f47-ce8c-4e63-8b14-961e5a61122a,Sherie Anderson,https://play-lh.googleusercontent.com/a/ACg8ocKgJ-ognAwLwXkhS3huaG5H1OGlUy2hFiwD0UAiXTcP=mo,Used to be able to sync my workouts with my fitbit versa 2. Worked great. Can no longer do this. Not much available for someone on a tight budget.,1,7,7.8.20,2021-04-12 04:20:12,,,7.8.20,GooglePlayStore
85,24d5bdb3-a367-435d-9ff4-c98fbeb60fa7,Sri Graphs,https://play-lh.googleusercontent.com/a-/ALV-UjXsxQOQRAocZoeHosvi1mliIpcAOFQK_xvi-zfzcIR0iGE,Seems to be a nice app but costly. I was led into this app from the YouTube videos of Fares. Installed on my android phone and could not get any plan for free. I feel you should let users try out the app before making the purchase. Also 1300 Indian Rupees per month seems costly for an app. Will come back to this app if the rates are brought down,3,7,7.8.91,2023-01-15 12:02:52,,,7.8.91,GooglePlayStore
86,f1386bdd-e3ae-4192-b108-5ddfbdbe8f07,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i love having every workout pre-planned. having it poolside really helps. the videos are great. i've learned a lot.,5,4,5.0.40,2019-04-11 10:35:22,"Thank you Paul for the great review! We're glad that you are learning a lot from our content!
Happy Swimming!",2019-04-12 06:26:06,5.0.40,GooglePlayStore
87,4f30e1f6-eb8a-4f7b-b998-41e678d0e1f2,Sarvesha Samaga,https://play-lh.googleusercontent.com/a/ACg8ocIwCyZsgWpTms22wvxyMKJsAb1YJVVyZF_vlo7jnOmAIw=mo,"Nice app, neatly organised. Guided instructions, technique video, training drills, and white board Wednesday's makes your workouts more structured and streamlined. The science behind the app is effectively managed by team MySwimPro.",5,10,7.8.16,2021-03-17 12:16:47,"We are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at support@myswimpro.com!
Happy Training!",2021-03-31 23:37:31,7.8.16,GooglePlayStore
88,a34317f0-877e-4c30-aa50-5ac8ab94a57c,Andrew james,https://play-lh.googleusercontent.com/a-/ALV-UjWAXIQ8DZtRH2iaple90b9sprT8wVoDeTBLbLWzSaw-aDA,Deceitful app and feel cheated. Took all my personal info and then wanted to charge $179.00 for use. No acces to any basic features. No mention of payment at all until end.,1,0,,2022-06-07 20:58:26,Thank you for your comments and feedback. We would like to support you with this issue and so we’d appreciate it if you could write back to us at support@myswimpro.com.,2022-06-16 04:11:05,,GooglePlayStore
89,024034b6-fef5-40ba-b775-0ef5521a106d,OFW Genie,https://play-lh.googleusercontent.com/a-/ALV-UjWovMksUgCaXZjJ6ZF8bCmGETalDWN-JcitNwBIefT0kFE,"Uninstalling after 30 mins of checking the app. Cost almost $300/yr for premium. Free plans is useless. The free youtube videos are better, and it's free.",1,9,7.8.25,2021-05-21 15:16:46,"We are disappointed to hear this, but value the feedback! Can you let us know which features you'd like more of on the free version? Please write to us at support@myswimpro.com. We'll be grateful for your feedback.",2021-06-01 09:13:08,7.8.25,GooglePlayStore
90,160531f5-72b5-479d-b472-63585b362b61,Puma Dooma,https://play-lh.googleusercontent.com/a-/ALV-UjVmEKqwD-UUSzXGOlVC-cmw08Ta9DlonCVEQ2K1KUc1dYw,"It's the next best thing to having a coach on deck with you. A must have for any serious swimmer who trains on their own. I'm getting so much more out of it than I expected. Wish I'd bought it sooner! UPDATE: This app is backed by a team of folks committed to making it better and better. I reported a couple of bugs, a",5,6,7.8.27,2021-06-10 20:50:34,,,7.8.27,GooglePlayStore
91,8794f096-6098-407d-8c06-3776dd499750,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,So the app is free but theres literally nothing free on it? Not a single simple training video or anything I can see to give me any idea of how the app actually is and how your videos are presented. Or am I missing something because everything I look at says premium?,1,8,5.0.56,2019-08-31 16:17:09,"Thank you for the review. You can sign up for the 7 day free trial (cancel anytime) and try every feature of the app free for 7 days! 
However,
These features are 100% free forever:
Write and log an unlimited number of workouts. 
Custom workout builder and save three workouts to your personal library.
Quick Log.
Distance tracker
Global community",2019-09-09 22:41:11,5.0.56,GooglePlayStore
92,f23d5075-2d27-48d3-a29c-7304f7730289,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This just doesn't work on my Fossil Gen 5. Installed on my phone and watch, but the watch keeps saying it needs Pro features, and even though I started the 7 day trial, the app wouldn't allow me to use any of the Pro features.",1,8,5.2.5,2020-02-10 06:48:01,"Hi Luke, thank you for taking the time to leave us a review. We are disappointed to hear this! Could you please send us a message at support@myswimpro.com so that we can get the app working correctly on your Fossil 5!",2020-02-10 06:53:05,5.2.5,GooglePlayStore
93,6805c881-e241-44c3-a225-9e811376513a,Yulia Panytchev,https://play-lh.googleusercontent.com/a/ACg8ocLrHrg5YjpM4zGxNw3iXjjDY_ksOo5p1O63Ihtvoq0B=mo,"Everything is premium I installed the app to learn different swimming technics, after about 5 mins I decided to come here and write that I found nothing free to look at. Every video I checked is premium, every workout is premium, all I pressed on was premium, are you serious???",1,12,7.8.25,2021-05-28 03:57:15,"Thank you for the review. You are able to access 100% of the app with a 30 day trial. In addition these features are 100% Free: log an unlimited number of custom workouts. Quick Log. Custom workout builder Profile to show distance swum. Profile stats, workouts logged. Challenges Earn achievements Daily workout ideas, tips, and technique videos.",2021-06-01 09:15:42,7.8.25,GooglePlayStore
94,d436bae8-7aff-4abf-a065-850be9518c11,Chad Piluk,https://play-lh.googleusercontent.com/a-/ALV-UjWlBxi89edPEQVoHIhC67TQ7YwEXl8erkJiNnGQwHMn9DY,There's nothing free in this app. It's too bad because I cannot afford to subscribe. I was able to do custom workouts and send to my watch but now for even that I need to subscribe.,1,0,,2022-06-19 20:28:35,,,,GooglePlayStore
95,fc186838-e4d5-43b3-9056-b8a3f2faece0,S C,https://play-lh.googleusercontent.com/a/ACg8ocIz9GkjbYk6Mmr0s8DgwEdeauw5TsPkTcrpqHzPRYizow=mo,Can't so anything with the free version. Every action prompts you to sign up to a subscription. Including watching videos that are available for free on YouTube. Why offer a free version??,1,5,,2021-11-26 04:38:04,"Hi there, thank you for taking the time to leave a review! The 100% free version of MySwimPro now has 3 full training plans and allows you to create and log an unlimited amount of workouts. If you have questions about these features please reach out to us at support@myswimpro.com",2021-12-16 00:18:17,,GooglePlayStore
96,bf48bcf5-ac67-467a-8b8e-b4c0bc7881e9,Marv Villamor,https://play-lh.googleusercontent.com/a/ACg8ocJgGGixC3IRAPrL3Ytm6sOTyX-hCLLp7Rb3Bp9ZOKnc=mo,Android user here. The app failed to register my details. I was actually looking forward getting back to swimming and have a more structured approach but I'll probably wait until this gets fixed. As of now its a 1 out of 5.,1,2,,2022-05-02 17:24:56,,,,GooglePlayStore
97,2ab32460-c46e-4dfc-84de-b071c4707d9c,Turan A.,https://play-lh.googleusercontent.com/a-/ALV-UjUg5rRJ68JXcmIvO7WhlJhbbw5LLDbLS8wb9-Pwf8KkAIQ,"Opened the app, and uninstalled in a few minutes. $120 subscription, really? Maybe make it $5/month or something. You will lose a lot of potential customers because of this annually charged crazy price.",1,6,5.0.41,2020-05-19 18:24:38,Thanks for the feedback! We're always carefully considering the price of our subscription and working to balance the cost of developing the app with the value we provide. We also offer a 30 day free trial to fully experience every feature. Let us know if there is anything we can do for you!,2020-05-21 01:02:07,5.0.41,GooglePlayStore
98,e96edf3d-344a-4442-8470-ce09f6fb167a,Denny D,https://play-lh.googleusercontent.com/a-/ALV-UjWzKnwGTSqzfGo8sZWxEghf3JFnasJvzvEPg0BXqrJ3ukA,I couldn't even choose the Free plan. Not sure if the UI stuff didn't load/render properly or if it is something else.,1,2,,2021-07-01 20:31:22,"Our team has solved this problem. Please update your app to the latest version. If you have other problems, please contact us at support@myswimpro.com.",2021-07-09 00:40:14,,GooglePlayStore
99,551e2202-7121-4edd-9fd2-dafeb10b3700,Ashly DeAngelis,https://play-lh.googleusercontent.com/a-/ALV-UjXkwdOMAAm7FKGFxzS_ESvliJrnt3fBjmd16AB7SfIdkUTI,"No free content at all, everything is premium. For someone just trying to learn and start out and not sure if they want to spend money this is not the app for you. Keep looking.",1,3,,2021-07-18 23:14:00,"Thank you for the review. You are able to access 100% of the app with a 30 day trial. In addition these features are 100% Free: log an unlimited number of custom workouts. Quick Log. Custom workout builder Profile to show distance swum. Profile stats, workouts logged. Challenges Earn achievements Daily workout ideas, tips, and technique video",2021-07-22 02:35:35,,GooglePlayStore
100,fc509e48-9977-4221-ba51-f081a316cc3d,Jamie R,https://play-lh.googleusercontent.com/a/ACg8ocLoVS9gekqGtzkZ-qphP8VuhwDeiQg0sa6KzZhviHmGHw=mo,They are constantly improving the app and the workouts are terrific. Really easy to follow.,5,0,,2020-07-06 18:16:05,,,,GooglePlayStore
101,08976335-5cf7-44d3-a0a1-2cb2c918da07,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"The training plan online wasn't on the app. Downloaded because the website stated the only way to see the training plan was on the app, but now I've downloaded the app it's impossible to find.",2,1,,2020-01-17 19:33:20,"Thank you for leaving us a review! Which training plan are you looking for? All training plans can be found in the “coach” tab In the app.
If you send us a message at support@myswimpro.com we’d be happy to get this resolved for you.",2020-01-17 19:36:17,,GooglePlayStore
102,6dcf88a9-f156-4da3-8bd6-062349efc9e8,Andrew McPartlin,https://play-lh.googleusercontent.com/a-/ALV-UjXOoanDMqWcB0CKcrdi7Yr-giWH8CUHqE-bwpWx7MQm9A,Not that much on offer for free. If I get more serious with my swimming I'll probably upgrade because there does seem to be plenty of training on offer.,4,0,7.8.58,2022-05-15 19:45:20,,,7.8.58,GooglePlayStore
103,4ab41713-c7d6-4e34-999d-461338418c22,Rainier Thomas,https://play-lh.googleusercontent.com/a-/ALV-UjX6FM0Yzi4qEjWfMdXtOmYLIaQS3RHXBigxuJlz-nLKvlg,"Helped me swim my first 1500m open swim!! A bit pricey, but for someone without any background, or minimal background in swimming; the app is cheaper than hiring a coach or joining swim class.",4,1,7.8.119,2023-06-09 21:20:49,,,7.8.119,GooglePlayStore
104,3ac99f6f-f150-4150-9a35-bac8fba88bbc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Connection error from watch to phone. Fix your bugs. ""Free App"" works great if you subscribe for a monthly/yearly fee",1,2,5.2.4,2020-01-19 23:48:09,"Thank you for leaving us a review! We are disappointed to hear that you are having connection issues. 
Do you have the workout loaded onto your phone?

If you send us an email at support@myswimpro.com we'd be happy to help with this!",2020-01-24 01:59:23,5.2.4,GooglePlayStore
105,8e661286-f704-4a4c-9cfd-c959176bec3a,Hope Kirschman,https://play-lh.googleusercontent.com/a-/ALV-UjVg4u1u7KFnSqyJpmwHg2PxRPPH6XHDvex3ysEZ_8J7UA,As a swimmer myself this motavates me to beat my friends in the many swim competitions that this app runs. I highly recommend if your looking for an easy to use fitness app.,5,4,7.8.31,2021-09-22 03:29:41,,,7.8.31,GooglePlayStore
106,7263c6a7-cf8f-4b6b-b2de-a19196c1fda6,Gavin Watts,https://play-lh.googleusercontent.com/a/ACg8ocItz9py8GY7wOFJeWfnCsIJYKJggzJ71NDmDMCpKHqb=mo,"Had some issues getting going, but this was sorted after a while. Pace calculations for sets syncing from Garmin include rest time, so you always appear very slow",4,1,7.8.108,2023-04-15 18:34:20,The team is working on getting this resolved as quickly as possible.,2023-03-03 00:38:21,7.8.108,GooglePlayStore
107,a9140b89-43a8-4b4b-b8aa-26a962894843,Edward Gillett,https://play-lh.googleusercontent.com/a/ACg8ocLsVqAdi4maXIQYCPszQBasueO1FfYdyTxR2Kbak1vF=mo,Downloaded this after watching some good YouTube videos. Disappointed to find EVERYTHING is behind a huge paywall despite the video suggesting otherwise. Will take my custom elsewhere.,1,16,7.0.3,2020-06-03 02:57:54,"Hi Edward, thank you for taking the time to leave us a review we greatly appreciate the feedback on the price. We just launched a 50% sale, please send us a message at support@myswimpro.com and we'd love to set you up with a new trial and the sale.",2020-08-10 21:48:25,7.0.3,GooglePlayStore
108,a12f6d4d-5ff3-4048-be9f-a4530bc54e11,Osvaldo Gil,https://play-lh.googleusercontent.com/a-/ALV-UjWDbaeuh7DEJCLecDiugcwBOE9wDoXo-UaBrB5_Fmn5ZR8,I've always struggled organizing my swim workouts and so I quit pretty quickly. Having well structured workouts has made my life so much easier!,5,2,7.8.28,2021-07-18 02:05:21,"We are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at support@myswimpro.com!
Have a wonderful day!",2021-07-22 02:35:44,7.8.28,GooglePlayStore
109,940fc964-5393-4ec2-8243-c21f08a43252,Butterflii D,https://play-lh.googleusercontent.com/a-/ALV-UjVUwM_LpPcLXcDEmWfyb4c8ktNY6ffGAXnVcDNVWtpz9F0,I could not get pass 1st base my fitbit said to enter a code in the app and the app dosen't have a place to enter the code to pair. Very useless app for my fitbit.,1,5,7.0.6,2020-06-30 17:17:40,"We are disappointed to hear this! You can enter the code in the settings tab under ""enter watch code"" Send us a message at support@myswimpro.com if you have trouble doing this!",2020-08-10 21:46:30,7.0.6,GooglePlayStore
110,30e9c700-5c8f-4946-96ed-886d78f1130a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"The workouts and training plans are awesome. The app on a Garmin watch runs the workout letting you know when to start and rest without looking at a wall clock. Just press start and follow the instructions on your watch screen. 5-stars when the finished swim that uploads to Garmin Connect breaks down the intervals rather than a single continuous swim, and when Strava + Garmin sync are enabled you don't see 2 workouts on Strava (1 from MSP and 1 from Garmin for the same swim).",4,2,,2019-08-30 12:19:31,,,,GooglePlayStore
111,a2ba4b7a-c29b-444c-952c-f6442662c5a6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,told about it from a friend and never going back. I've never been committed to better ny swimming until i had the crazy thought to train for a triathlon and this all has bettered my swimming so much!,5,0,5.0.40,2019-04-18 21:31:01,Thank you for the great review Michael! We are super excited to have you apart of the community!,2019-04-19 00:16:15,5.0.40,GooglePlayStore
112,feb75962-fe51-4bba-9fa6-89c8ffb0a4d7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very good app..but needs more training programs. Also should be updated to be synced with Galaxy watch.,4,4,5.0.30,2019-03-26 01:58:22,,,5.0.30,GooglePlayStore
113,0f4c012f-bbe0-4b92-951e-daf023c74ebf,Kerim Isam,https://play-lh.googleusercontent.com/a-/ALV-UjWF1gBK_Yt6BqtmmsZNIlv7ifhJ1V3xB37w2tTiWKvGZS5P,Basically you can't do or watch NOTHING without paying. It'll more convenient of it's a paid app not to be categorized as free app.,1,1,,2020-09-09 05:00:53,,,,GooglePlayStore
114,6b5ab7e8-32ae-47b8-98b1-8660b2134950,Aser Hafez,https://play-lh.googleusercontent.com/a-/ALV-UjUqMwND17L3Qbs9HpNg0XYE751Waiv6uz48hAzyC-NUS0mq,Update: After update Finally all working fineLast update not working properly on my Android phone. All my workouts doesn't open. Also i can't create a pdf. I re-install the app and all my saved workouts disappeared. Please fix 🙏,5,13,7.8.39,2022-01-14 05:33:38,"Our technical team has solved this problem. Please update your app to the latest version. If you have other problems, please contact us at support@myswimpro.com.",2022-01-13 21:33:30,7.8.39,GooglePlayStore
115,85860112-589f-4a55-8a70-2445b84b1e62,Matt Marburger,https://play-lh.googleusercontent.com/a/ACg8ocIk7_-Qct-0s0mVzpz9cKIxZue4LHF51VKQdw-j0wb-=mo,"the app is great, the workouts are well constructed, and the smart watch interface is really nice",5,0,7.8.50,2022-04-10 23:33:54,,,7.8.50,GooglePlayStore
116,64ca02c0-5386-41a8-8e02-43f2ef955e10,Saul Rosales,https://play-lh.googleusercontent.com/a-/ALV-UjV_HNdO89UUOeKnuPGNSdpDtqmgXKwqsdVowLlwIc4t9aY,There is virtually nothing you can do without paying a premium subscription. How can I know if is worth the money or not without trying ? By the Way pretty expensive membership,1,0,,2023-02-05 09:19:37,"Hi Saul, the app offers a 7 day free trial! During that period you can try out of all of the features to decide if the subscription is right for you.",2023-02-18 03:33:12,,GooglePlayStore
117,4938d959-114c-4f63-98cd-58dcbd47b504,Michael Pait,https://play-lh.googleusercontent.com/a-/ALV-UjWnSBdPv7wQ1mT6VVh-HN4rpy9o2atfEw8Pylr_nVGJpcO8,Doesn't support android watches. The main reason I downloaded. In my opinion the app is pointless without Android watch support.,1,3,7.8.39,2022-01-09 23:40:29,Thank you for taking the time to leave a review and for the feedback! MySwimPro hopes to add compatibility to other watches such as Android watches in the future.,2022-01-19 23:15:13,7.8.39,GooglePlayStore
118,ab26b879-cc9a-4dfb-9941-78d49c88f28f,Ale G,https://play-lh.googleusercontent.com/a/ACg8ocKWV4EbAhaUNvf36qkfrz16l8CV8Tz7zaIaYDMDb6zhoww=mo,"very poor performances of the app, missing data and didn't upload properly the info received from garmin watch, unfortunately not recommended",2,1,7.8.36,2021-12-27 12:33:39,"Our technical team has solved this problem. Please update your app to the latest version. If you have other problems, please contact us at support@myswimpro.com.",2022-01-13 21:33:42,7.8.36,GooglePlayStore
119,79ab2470-e18b-4b36-a156-88ac0bb5adb6,Ricardo Aparicio,https://play-lh.googleusercontent.com/a/ACg8ocIiF4WOWf4bqUJ9q1EWYh_QmyCIrzhEG5IQFLWtAOdT=mo,It stops working all the time. It is impossible to start any dryland plan. It is the worst actualization ever.,1,4,7.0.0,2020-05-08 02:04:56,"Hi Ricardo! We are disappointed to hear this and were aware of an issue going on that was causing this.

We have issued an update that resolved this issue!

Let us know at support@myswimpro.com if you are still experiencing this issue after updating the app!",2020-05-21 01:09:06,7.0.0,GooglePlayStore
120,bdd0327f-5a87-4fca-9555-803451ff5c80,Paula Andrea Avila Jimenez,https://play-lh.googleusercontent.com/a-/ALV-UjUz5QHJ-xUkC-iw3ELrt6pc-GgFNLX1Cpb3L7HvcUyUYw,"Hi, I've been trying to pay for the elite coach plan but the app send me an error OR-CAC-02 every time I'm trying to pay with PayPal or my credit card.",1,0,7.8.22,2021-05-04 01:44:55,"Hi there, we are disappointed to hear this! Can you please send us a message at support@myswimpro.com so that we can help get this resolved for you?",2021-05-04 02:20:17,7.8.22,GooglePlayStore
121,a921ea30-18e8-42b5-bf9f-3c228a0aae20,Matthew Anders,https://play-lh.googleusercontent.com/a/ACg8ocLA57iL-zymlq59KkXTA6bZStKxqaftc3NLaNQkUbIl=mo,"Seems like a great app, but can you catch up and add the Garmin Venu 2 plus, canceled my subscription because all the other Venus are available but the plus.",1,1,7.8.86,2022-11-30 07:28:21,Thank you for taking the time to leave us a review. The team is working on adding support for the venu 2 plus.,2022-06-16 04:04:53,7.8.86,GooglePlayStore
122,166cdeff-ec6f-472e-914a-7c007245387a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,On my second week of training and loving how much more productive my workouts are with MySwimPro. Great phone support from the dev team. Can't wait to see the next features!,5,0,4.8.0,2018-12-05 06:07:28,,,4.8.0,GooglePlayStore
123,8545682b-298a-47a6-b039-ded506f9748b,Mary B,https://play-lh.googleusercontent.com/a-/ALV-UjUOO0Aetz3fk5WBame6Pb_dBllQVxmL7bTPitGV9lgvl2U,"I wasn't a fan and had hard time trying to cancel the subscription...tried to reset my password and received no email, i was charged and now am disputing it with the credit card company",1,3,,2021-08-31 01:37:34,"Hi there, we are disappointed you encountered issues! We wish you would have messaged us in the app so that we could have gotten this taken care of before you were charged!
If you send us the email you used for your account or the GPA number (found on the receipt of the charge) to support@myswimpro.com we'd be happy to take care of this for you!",2021-08-31 02:19:26,,GooglePlayStore
124,3efbbeb8-11c2-4cc9-a46f-ef8cc8779bfc,Fabrice E.,https://play-lh.googleusercontent.com/a-/ALV-UjXkLlNTeLui4WiYslrg5TqfRmzCgmRkfFLtVLvk0WtDrA,"Useless without premium subscription. And yes, I can have 30days if premium for free but doesn't change the point",1,6,7.8.31,2021-11-14 09:39:57,"Hi there, thank you for taking the time to leave us a review. What features would you like added to the free version of the app?",2021-12-02 03:53:14,7.8.31,GooglePlayStore
125,0c6046ae-d7b0-45ca-8126-537b955d6c8d,Ana Pedro,https://play-lh.googleusercontent.com/a/ACg8ocLhEjpNAwUXMeWQEJPqLGJOda_SUXFTu2LMFke35J90=mo,Couldn't create a new account using any of the available options. There were no error messages that explain why the account creation failed.,1,1,7.8.91,2023-01-16 21:47:16,"Oh no! We sincerely apologize for the troubles you've had with the app. We'd be happy to take a look into this for you, please contact us at support@myswimpro.com. Thank you.",2023-01-17 06:35:24,7.8.91,GooglePlayStore
126,d6b8d394-2238-4ec5-8b22-446e65e9b8c6,Hanok Christoper,https://play-lh.googleusercontent.com/a-/ALV-UjVdmwzr7J3OlBvjvmjehvQpi5HUGqy5jV-lwsO2p7F0LUw,rates are too high,1,1,7.8.140,2023-09-24 09:05:05,Thank you for taking the time to leave your feedback.,2023-11-01 00:46:49,7.8.140,GooglePlayStore
127,1579fd61-86f8-4d87-80d3-bafae24c2e34,moha ahmd,https://play-lh.googleusercontent.com/a/ACg8ocI45JfS63eai1MBBug4Zw7w80ZSsfUYZ9semmzPFuEF=mo,It's not an app ... It's a bank When l press on the free membership then choose the workout .. click the start plan button I got myself back in infinity loop to the elite or free membership,1,4,,2021-10-13 01:20:26,"You are able to access 100% of the app with a 30 day trial and can cancel at anytime. In addition these features are 100% Free: log an unlimited number of custom workouts. Quick Log. Custom workout builder Profile to show distance swum. Profile stats, workouts logged. Challenges, Earn achievements, Daily workout ideas, & tips. support@myswimpro.com",2021-10-16 05:45:34,,GooglePlayStore
