,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,platform
45,7376cda4-8874-427c-a6e4-128179b4c4ef,Levon Shirakyan,https://play-lh.googleusercontent.com/a-/ALV-UjWWPC__Co70vK4g3CByN3hVyD6f_PqvSmUjaYL4gPUNHnA,It's a great app. Very intuitive and stable. I only wish I can zoom in into the timeline and see particular time periods more granular,4,1,2.0.5,2021-09-29 09:00:54,"Thank you for your review, and for your feedback which has been shared with the product team!",2021-10-01 05:16:02,2.0.5,GooglePlayStore
46,556054be-da61-4f3f-9027-3564e5c98fe1,Michel Desy,https://play-lh.googleusercontent.com/a/ACg8ocKSAz_e08iiXTC1p20vC895NxeMz-6H6LRNsNo05Bk=mo,"Not much is working in this new update. Edit: All seems to work as long as I agree to let the App access my location. Please fix, I don't want to provide my location. Thanks",1,2,2.5.0,2022-05-28 01:41:02,"Thanks for your review, Michel. We're very sorry to hear that you're having issues with the recent update to the FORM Swim App. We want you to love the FORM membership and app so we have sent you a follow-up email for more information and to assist you further. We look forward to hearing from you.",2022-05-27 07:44:56,2.5.0,GooglePlayStore
47,76e9ae5e-2912-4887-8486-5d0e976630b7,Rachid Younes,https://play-lh.googleusercontent.com/a-/ALV-UjVYMN3APaWNzw9lI2jwf3lc0sLEgxll7dneeTbd-D0s8bA,I cannot turn the goggles on to pair it. There is no screen. Tried to hard reset did not work battery is full. Tried to upgrade the goggles .after 5 hours still not done. Bluetooth and internet on. HELP ME PLEASE !!!!!!!!,1,0,1.7.2,2021-01-19 03:15:34,Sorry to hear that! Please reach out to us at formswim.com/contact-us via email or live chat from that page and we'll be happy to help you!,2021-01-19 03:19:18,1.7.2,GooglePlayStore
48,664e0529-9b0a-4037-9944-e3e931647cb2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I dont know what I was doing this long without my FORM goggles. They're great. Splits,stoke count type total.meters swam. Wow all swimmers from beginnrs to world class should have a pair. Thanks for the great product. Norther Alberta Canada.",5,0,1.3.0,2019-11-28 23:06:08,"Thanks for the awesome feedback, Marcus! - FORM Support",2019-11-30 01:54:48,1.3.0,GooglePlayStore
49,daab52c8-ac81-402e-841b-9d3d4266a220,David Ho,https://play-lh.googleusercontent.com/a/ACg8ocLqPaSAFlfxyFPF98fmqpkzDAgLPR2hyeFUZXw5gnfE=mo,"Constantly over calculates swim distance. Did 1200 meters and form said I did 1,975 meters. Wish there is a way to configure pool length by pushing a button.",2,0,2.0.5,2021-10-12 04:57:05,"Thanks for your review, David. You can choose the pool size at the beginning of your swim so that the goggles calculate your distance correctly. If you need help with this, please reach out at support@formswim.com and we will be happy to help you!",2021-10-13 05:31:50,2.0.5,GooglePlayStore
50,3d751e20-44c9-4507-a3fc-66c2c9f81af8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Work like a charm and sync with the goggle seamlessly. Swim results presented in a well organized form. Love it!,5,0,1.4.0,2019-12-18 08:48:57,"Thanks for your kind feedback, Lim! So glad to hear you love the goggles and the app! - FORM Support",2019-12-21 05:17:45,1.4.0,GooglePlayStore
51,f9b6cd25-9460-43f7-877b-909c320528aa,bill lewis,https://play-lh.googleusercontent.com/a/ACg8ocJdYgQJjn3qGY8A6ke_0je4EQ1Hlaip5yooVogpWbwf=mo,It's great to just concentrate on technique and listen to my music and not count laps. Hopefully can save some money and get heart rate monitor.,5,4,1.8.0,2021-02-08 08:25:08,Thanks for your awesome review!,2021-02-09 02:27:58,1.8.0,GooglePlayStore
52,e162ff6f-6f32-4ae5-b16e-0c0f21032a42,Rayden Ozvord,https://play-lh.googleusercontent.com/a/ACg8ocJ_mWkL-SKO8rZ5jSNqXTw6oN5UA7cX-bnZe9Jw-8uu=mo,I was so excited to finally get my pair! Having the ability to check my pace distance during my swim is absolutely amazing! (Especially during an open water swim) I am very much looking forward to see what else FORM has planned 🤗,5,0,,2020-11-17 02:10:52,Thanks so much for your feedback! So glad you love the goggles!,2020-11-19 08:43:56,,GooglePlayStore
53,705d1c16-c435-4b33-b162-a7a9427278c0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Amazing! One of the best ways to know how much your doing and the calorie you have lost and with the split times after every length.,5,0,1.4.0,2020-01-02 17:29:18,"Thanks for your feedback, Reuben! So glad to hear you're loving see the data! - FORM Support",2020-01-03 03:01:51,1.4.0,GooglePlayStore
54,8e869c6d-ead6-4879-be26-5315ecbc20d0,Jeffrey Tracey,https://play-lh.googleusercontent.com/a/ACg8ocK5Z9sU1obngLH5edRHA66gh_WGMOAbYezUs4rZBZ4L=mo,Initially I had trouble getting the app to sync with Strava but the developer was quite responsive and fixed it relatively quickly.,5,1,2.4.1,2022-05-10 11:47:11,"Thanks for the great review, Jeffrey! We're happy to help and glad that we were able to resolve the issue with your app not syncing with your Strava account. Happy swimming!",2022-05-11 02:02:45,2.4.1,GooglePlayStore
55,7bfb5d0a-ffe8-473f-a77e-2b21944b812e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Unable to update the newly bought Goggles, kept trying over and over with different troubleshooting and nothing worked. Probably got a defective set",1,1,1.2.1,2019-11-01 21:20:44,"Hi Joash, sorry to hear that you're not able to update your goggles - we can definitely help you with that! Please contact us at formswim.com/contact-us with details of what you're experiencing and we'll be able to solve this issue! Looking forward to hearing from you - FORM Support",2019-11-01 23:58:13,1.2.1,GooglePlayStore
56,d7e3f144-5353-4b24-a4ad-309886b75b9a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great app to go along with my Form goggles. Bluetooth setup was so easy and everything is working flawlessly. Kudos to the team!,5,1,1.4.0,2020-01-04 05:23:50,"Thanks for your feedback, David! So glad to hear it all works smoothly! - FORM Support",2020-01-04 06:24:21,1.4.0,GooglePlayStore
57,8e464a67-2c39-4059-9b88-0073b59d25b3,Alan Freshwater,https://play-lh.googleusercontent.com/a-/ALV-UjUYiilo5Gv02JE0cj6EosvbxvjQC8pRIfhQ28ZhXIAqxrFS,"Great app, easy to use with great custom options. I am really enjoying the goggles I think they are going to be a great tool in improving my performance.",5,2,1.10.0,2021-05-15 00:55:15,So glad to hear the goggles and app will be a great help to improve your swim performance!,2021-05-18 05:15:00,1.10.0,GooglePlayStore
58,fd07be11-534e-44f1-9277-0b239fa48250,Zahur Surve',https://play-lh.googleusercontent.com/a/ACg8ocIAQzcPUZw6NQjEJVUhFJ4ZwD6G28vE8gx_oL_etvZD=mo,"Incredible. It helped me design a swimfit program for myself that reversed my pre-diabetic state, and lost 20kg (sorry only metric 🤣) as a result. My swims are now relaxing and pure joy knowing exactly how many calories im burning. Ps, and Form, THANKS FOR THE SWIM CAPS 🇨🇦💗",5,0,2.2.0,2021-12-09 02:49:22,"Thanks so much for your amazing review, Zahur! We love to hear how the googles have helped you design a swimfit program to reach your goals and focus more on the joy of swimming!",2021-12-09 10:29:28,2.2.0,GooglePlayStore
59,1814a00d-acb4-409f-a70b-56570f9a3203,Paul Zhang,https://play-lh.googleusercontent.com/a/ACg8ocJF95hCC4OiPURz9wsNh3lmfpnn9MM7SpTWnHXDJkq1=mo,The greatest advantage is seeing the swimming stats and heart rates during swimmining. Pace and heart-rate measurements are more accurate than most other devices.,5,2,1.7.0,2020-10-01 06:58:46,"Thanks for your review, Paul! Glad to hear you're loving the app and goggles!",2020-10-02 08:00:48,1.7.0,GooglePlayStore
60,4ec53dc7-f9ca-4cf9-bd26-28eb2386da08,Roger Blocher,https://play-lh.googleusercontent.com/a-/ALV-UjWkgjKidLHlAG9uPECzCApYPCrk8fyxvTAtzw9m08X5knyI,"I have over 260 swim miles on my goggles. They remind me when I ""lose focus"" during a longer swim and start slowing down. In an open water swim along a beach, I can swim a 'half mile' turn around and swim a 'half mile' back, walk out of the ocean and my towel is right there. I don't swim without my FORM goggles.",5,0,2.2.0,2021-12-08 04:38:41,"Thank you for the awesome rating, Roger! We're so glad you are enjoying the goggles and that they are pushing you to swim more.",2021-12-09 02:43:12,2.2.0,GooglePlayStore
61,3a44d4df-6622-478a-aa32-4fa3b639a6d8,Michael Bennett,https://play-lh.googleusercontent.com/a-/ALV-UjV-H1rA2WCXbCe6do0_VyTRTc0YbZkKAC53RPlA-cjbOgyv,"Excellent app that accurately keeps track of my distance, strokes, and intensity.",5,0,2.9.1,2023-01-06 23:25:22,"Thanks for your great review, Michael! We love to hear that the FORM app and goggles accurately keep track of your distance, strokes and intensity! Happy swimming!",2023-01-07 04:10:46,2.9.1,GooglePlayStore
62,2207a524-b3ff-4b68-8bd9-4278524a6b26,Steve Rodgers,https://play-lh.googleusercontent.com/a-/ALV-UjX96pVNGS_T11qAZa-ZBhn94m_s2Td0dI8kDIoyRzwsIg,A very neat piece of technology for swimming. Looking forward to the open water update.,5,1,1.5.1,2020-07-07 02:57:45,"Thank you, Steve! We're looking forward to it, too!",2020-07-10 08:00:42,1.5.1,GooglePlayStore
63,78046c5d-3394-4bbc-b21d-105756488c04,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The goggles are amazing. The app is pretty see less in terms of integration with the goggles. No complaints here.,5,1,1.4.0,2020-01-18 01:24:57,Thanks for your review! So glad you're loving the goggles and app! - FORM Support,2020-01-18 03:00:01,1.4.0,GooglePlayStore
64,858c1e71-f85a-4bac-b92c-48830bb429b6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Form goggles really move you to the next level. Clear precise instructions. They have thought of everything.,5,0,,2023-03-01 21:24:09,Thanks for your great review! We love to hear that the FORM goggles provide clear precise instructions and move you to the next level! Happy swimming!,2023-03-02 03:59:36,,GooglePlayStore
65,5df79c8a-9f19-45e5-8e7a-2cbb8cb7024d,Greg Williams,https://play-lh.googleusercontent.com/a-/ALV-UjUrZic-ufy9CO74MQ82iAstZ5cIGFSHb_3jorCthmgeeMk,"Android requires a Bluetooth passkey to pair, the app does not over ride this therefore the goggles cannot be paired.",3,1,1.10.0,2021-07-04 06:12:22,"Thanks for your review, Greg. We see you also emailed about this issue and we are working with you to resolve this.",2021-07-06 06:12:33,1.10.0,GooglePlayStore
66,ca184108-0666-4af9-ad18-ce2c2e5a3640,Joseph Robichaux,https://play-lh.googleusercontent.com/a-/ALV-UjV2nmj2SsExmIhX_K3Naq-soujJ2t_35Woqd6nlJtPdNgQ,Great app. I like the format of a workout analysis screen. Even before got the goggles preferred analysis of Garmin swim data in this app compared to Garmin app.,5,0,1.7.1,2020-11-05 06:27:59,Thanks so much for your feedback! Glad to hear you're loving the app!,2020-11-06 08:00:05,1.7.1,GooglePlayStore
67,46c041bf-4fc3-4062-8d0e-46c6e839354d,Alex Connell,https://play-lh.googleusercontent.com/a-/ALV-UjVBF3a3j14_LLrXdEkQH0ofzhm9pRK4jd4_gJbGx6-RZ78,This app has used up 1.44GB yes GB in 2 days? I streamed a whole soccer game and it didn't even come close to this apps usage. Why it uses this my data is beyond me!,2,0,2.12.1,2023-05-03 08:58:30,"Hi Alex, we're sorry to hear about this. We are investigating and have replied to your email.",2023-05-04 01:17:11,2.12.1,GooglePlayStore
68,88884094-2827-4143-b686-3de6d8bd62af,Martin Biermann,https://play-lh.googleusercontent.com/a-/ALV-UjUMIlsUq_gIF3liiU2kP2rbuj5xzbYx67w9Qf-KJsDpcLgw,Formswim goggles are the best way of monitoring my swim training. The live heart rate helps me pace. Custom workouts boost my motivation.,5,0,2.12.1,2023-04-22 01:13:45,"Thanks for your great review, Martin! We love to hear that FORM goggles are the best way of monitoring your swim training and that the live heart rate helps you with your pace! We're happy to hear that the custom workouts also boost your motivation! Happy swimming!",2023-04-22 02:29:28,2.12.1,GooglePlayStore
69,a9f4794c-fb3e-43ab-9687-5376e27abf4b,Rob Gray,https://play-lh.googleusercontent.com/a-/ALV-UjU7zX2d3bjPvvwLVWdKeaegRUJ_fnrimpO4Na1QSvD7SbGF,"Obviously this app is only useful if you have the goggles, which are great! If you don't have the goggles then it would be of zero value",5,1,1.6.4,2020-08-21 20:57:57,"Thanks for your review, Rob!",2020-08-25 02:17:37,1.6.4,GooglePlayStore
70,363ff25a-fd32-46e9-998d-6b8c0d26d4d8,Scott Mesmer,https://play-lh.googleusercontent.com/a/ACg8ocLNqBbTLg8V_ST0pJEKKfXPoCg9bFwJNIchO342Aft8=mo,What an amazing piece of equipment designed to improve your swimming. Once you use it you'll never want to train with out it,5,0,2.11.2,2023-03-26 03:55:20,"Thanks for your great review, Scott! We love to hear that the FORM goggles are an amazing piece of equipment designed to improve your swimming and we definitely agree that once you use it you'll never want to train without it! Happy swimming!",2023-03-28 02:54:35,2.11.2,GooglePlayStore
71,6ce4fd44-4d51-4beb-b318-5f4e45139981,Jacky 101,https://play-lh.googleusercontent.com/a-/ALV-UjWxELhBdrgJZCOHkhhlDi6O_3qLFIV-ZYuyWa4TYyrEK_Y,"Amazing stats, goals and shows areas to improve. 100 % recommended!",5,0,1.7.2,2020-12-30 03:36:34,Thanks for your feedback! Glad to hear you love seeing the stats!,2021-01-05 06:31:47,1.7.2,GooglePlayStore
72,9240c938-086c-415f-bf98-1dd9356445a8,Robert Holehouse,https://play-lh.googleusercontent.com/a-/ALV-UjU7PN5RGvXUOr8tYHMfuCVGca5WE7DmyFSC3_avkkK7ru0,A great companion app,5,0,3.1.0,2023-10-24 16:15:15,Thanks for your review!,2023-10-26 06:20:51,3.1.0,GooglePlayStore
73,e7203bc7-88a7-4f24-b243-a72b5db96dd3,Michael Baroody,https://play-lh.googleusercontent.com/a/ACg8ocKdCosOSnZUwgsZO7GzgVHmkQstvfpQJ7KZqu6G8QQNJw=mo,It would be cool to be able to compare your performance on the same workout over time. Or just analyze your progress over time.,5,0,2.1.2,2021-11-18 12:10:02,"Thanks so much for your great review and suggestions to be able to compare your performance on the same workout or overall over time, Michael! We truly value our customers’ comments and have passed your feedback on to our product team for consideration. We’re always looking to improve, so thank you for taking the time to share this with us!",2021-11-19 04:23:09,2.1.2,GooglePlayStore
74,eb41b94e-6eb4-4298-827d-ec6dfac849e9,C W,https://play-lh.googleusercontent.com/a-/ALV-UjXSWPTEfsczYbWbPJJ0uYIUQNg4O9cj1Uf5tPDphgjD4dc,Unable to cancel subscription,1,0,2.14.0,2023-08-18 01:49:07,Thanks for your review. We're very sorry for any confusion regarding cancelling your subscription. You can use your FORM app account log in information to access the portal: https://www.formswim.com/pages/login to cancel your subscription. Please reach out to us if you run into any issues and we'll be happy to assist you further.,2023-08-18 03:42:08,2.14.0,GooglePlayStore
75,23528725-9a42-4733-82ce-42620f32df7b,Jessica Smith,https://play-lh.googleusercontent.com/a-/ALV-UjUzIyLyyKpkEfrh8a4Jf7Tl8riaBGg3AWQrbjutnD6t_Ws,This is a great app paired with the goggles. I definitely pushed myself harder w/ the pair.,5,0,2.7.1,2022-09-14 02:14:57,"Thanks for your great review, Jessica! We're happy to hear that the FORM app and goggles helped you push yourself harder in your swimming! Happy swimming!",2022-09-14 03:51:17,2.7.1,GooglePlayStore
76,4d19d619-0d23-4dfe-849c-bfcdd7f3f865,Ian Whyte,https://play-lh.googleusercontent.com/a-/ALV-UjWqDYLadLLZL6JvOxv-l3tSi40_sbcpygAwWAVpJJvT8gc,"After only a few days of using the goggles and the app, I am loving the amount of data that I'm getting. Now I just need to speed up.",5,0,2.9.1,2022-12-11 18:48:41,"Thanks for your great review, Ian! We're happy to hear that you love the amount of data provided by the FORM goggles and app! Happy swimming!",2022-12-13 05:26:43,2.9.1,GooglePlayStore
77,da40a5dd-cf2a-4f31-888f-04a04770b6ca,Ray Lewan Dell,https://play-lh.googleusercontent.com/a-/ALV-UjXwNcnx8eXIuaanzbqMXfIToIh2orEPdzDeKjHWczsKZi8,Great analysis of my swims and the goggles are just brilliant. I feel like a swimming borg lol.,5,0,2.4.1,2022-05-04 01:32:24,"Thanks for the great review, Ray! We love to hear that the goggles and analysis of your swims on the app are brilliant! Happy swimming!",2022-05-04 02:31:20,2.4.1,GooglePlayStore
78,cfc5e18d-a570-43f7-8633-a28572c1228e,Nick D'Alton,https://play-lh.googleusercontent.com/a-/ALV-UjW1AcY_AtAKC4yxXogAT3_nL0ikRbczNxP0p2BJAmbAG-4,"Great insight to the details, however the real win is the dynamic feedback whilst swimming, happy dayz!!",5,0,2.9.2,2023-03-05 02:31:03,"Thanks for your great review, Nick! We love to hear that you love the dynamic feedback and metrics provided by your FORM goggles whilst swimming! Happy swimming!",2023-03-07 03:45:26,2.9.2,GooglePlayStore
79,3feebb91-1c28-4c43-b2e2-cbbc04ecdc94,Dave Kenyon,https://play-lh.googleusercontent.com/a-/ALV-UjXCAMf23Jlmy-hzOxQUtp7VWUF_HZnPJas-OtwoYxeSyA,Excellent information. Very easy to use. Logical setup.,5,0,1.9.0,2021-04-24 14:46:51,Thanks for your review!,2021-05-18 05:14:20,1.9.0,GooglePlayStore
80,ff5a9c7c-888e-4de0-a90f-cfcdee19271a,Kiryl K,https://play-lh.googleusercontent.com/a-/ALV-UjV5PVCW2S1m-DUcZ_cVSea7ZBGO-6pKiLzBZGMCuk0a0A,"I cant create a profile there, i dont understand validation message. Weak efforts from UX and development team",1,0,1.10.0,2021-08-16 02:41:20,Sorry to hear this! We can definitely help you resolve this issue. Please contact us at formswim.com/contact-us so that we can look into it for you.,2021-08-17 11:54:18,1.10.0,GooglePlayStore
81,fbccffe2-0011-4d8b-9ceb-fc2add046fda,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Works perfectly and has all the apropiate data with pretty cool visualizations.,5,2,1.4.1,2020-02-20 14:47:54,"Thanks for your review, Lucian! - FORM Support",2020-02-21 07:22:46,1.4.1,GooglePlayStore
82,6fee5d98-d34a-4703-b868-fb3ae1cc8b77,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,A great training tool. Finally feedback during the swim.,5,0,1.4.0,2020-01-07 07:10:50,"Thank you, Ron, for your review! - FORM Support",2020-01-08 07:40:15,1.4.0,GooglePlayStore
83,6e2467da-afa1-4658-bc32-1ecc5ba91262,Robert Golabek,https://play-lh.googleusercontent.com/a-/ALV-UjUoHEguyu_x96wpJlsJbs6cs5BVd1rsphuWafKjnOHkek4,"I am impressed how well it keeps the laps count in the pool. I'm still new to it, I'll update this review later on.",5,0,2.9.1,2022-12-13 10:31:44,"Thanks for your amazing review, Robert! We love to hear that the FORM goggles are doing a great job of tracking your swim metrics in the pool! Please feel free to reach out to us if you need any assistance using the goggles or app. Happy swimming!",2022-12-14 04:48:16,2.9.1,GooglePlayStore
84,570d3cb9-2270-468c-ad2e-06ac2f044eea,Patrick Macedo,https://play-lh.googleusercontent.com/a/ACg8ocKBBx1gXKIjUSDk4Q2Tu2-5OVeM2q7p1-Vlu655t4WJ=mo,The Form App is exceptional! Easy to use and incredible partner for these great goggles,5,0,2.13.2,2023-06-26 07:24:07,"Thanks for your great review, Patrick! We love to hear that the FORM Swim App is exceptional, easy to use and an incredible partner for the great FORM goggles! Happy swimming!",2023-06-27 02:42:43,2.13.2,GooglePlayStore
85,d79dcd2f-ecea-4f76-9f18-4371db9edc38,Hydie Malone,https://play-lh.googleusercontent.com/a/ACg8ocJPDQvs5PcYrJHFennGe64TR2ZZFT2ksvZgWizCX9rk=mo,"Tried to download the app multiple times, but it won't connect, just says pending.",1,0,2.0.4,2022-05-17 05:24:28,"Thank you for your review, Hydie. We’re very sorry to hear that you are having issues with the FORM Swim App. Rest assured, our support team has reached out by email to resolve this issue with you. Please reply to our email if you need further assistance with this.",2022-05-17 06:09:16,2.0.4,GooglePlayStore
86,b4aaa632-53f6-43db-97fd-62e1439a5b19,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I enjoy swimming more because I can focus on listening to books to pass the time instead of trying to remember my lap number,5,0,1.4.0,2019-12-18 08:06:24,"That's great feedback, thanks Pete! Happy swimming! - FORM Support",2019-12-21 05:17:10,1.4.0,GooglePlayStore
87,f23461d5-3d12-4b6e-8cb9-a2e1b59d01a2,Brian Symes,https://play-lh.googleusercontent.com/a-/ALV-UjUmrluK-vUxS8SEgdvQbygIz9NtNOTlgWFJO0B2Soj-B6rn,"Cannot download. Took 2+ hours and 6 attempts but now its downloaded thank you. Does the $35 ex delivery charge cover the inport duty into Colombia also, please?",3,1,1.10.0,2021-06-11 04:05:41,Sorry to hear that you were not able to download the app easily. The shipping fee charged at checkout does not include taxes and customs fees for Colombia. Please reach out through formswim.com/contact-us if you have any questions and we'll be happy to help!,2021-06-11 05:15:10,1.10.0,GooglePlayStore
88,6acb677a-8879-473d-9ff0-61ae6e31e7bc,Roland Seddon,https://play-lh.googleusercontent.com/a/ACg8ocLVksXaD9lDpTNS3tx49U44vKJg65dzaxT-i3ROdKWl=mo,Accurate on lengths and time. Interesting to see the breakdowns as well,5,0,2.2.3,2022-01-21 21:15:34,"Thanks for the great review, Roland! We're happy to hear that you're enjoying the goggles' accuracy in tracking your swims and the breakdowns of your swim data in the app! Happy swimming!",2022-01-22 04:09:56,2.2.3,GooglePlayStore
89,b5b3efd9-d494-4423-9c1a-eca2da1444ac,Bienvenido Espinal,https://play-lh.googleusercontent.com/a-/ALV-UjWqbozCkQuudjubL0JwQdr7oU5KoTRTFYETKc7nuU8CBJpG,"Essential for data nerds!! Easy to use and the workouts make my ""swimming"" make sense",5,0,2.1.2,2021-11-09 02:28:11,Thanks so much for your review! It's so awesome to hear how the goggles and app are helping people understand and improve their swimming skills!,2021-11-09 06:25:11,2.1.2,GooglePlayStore
90,7148e7eb-d9ed-4a45-933c-937fba7d1add,Karim Abdel-Razek,https://play-lh.googleusercontent.com/a/ACg8ocI0T82tji6sqnYwqLbBdSl4uE0QdrYSj4FHZrTn8Mo_=mo,Amazing experience between the goggle and the app. Very highly recommended!,5,0,2.0.5,2021-10-10 20:40:49,Thank you for your review! That's awesome to hear!,2021-10-13 01:11:53,2.0.5,GooglePlayStore
91,dd977e84-5e70-47a7-b2c2-64e103fe95a7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I gave 5 star just to keep the team motivated for the start, and I am just testing the app without the googles yet. I wanna switch from my Polar watch to this google, but where is the HeartRate zone/graph section...? I wanna buy this with HR only.",5,2,1.1.0,2019-09-05 12:40:53,"Hi Steve - thanks for your support! We're sorry to hear you're having trouble with the goals saving. Please could you reach out to use through support.formswim.com with more information so that we can see if this is a bug? As for heart rate - it's coming soon so stay tuned! Fiona, FORM Support",2019-09-05 07:44:06,1.1.0,GooglePlayStore
92,0077a89c-b3ce-4498-bc0a-94d4c4c7068f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Fantastic training aid ... coach, mentor, educator, judge, jury & hangman!! Fantastic tool to have in the toolbox.",5,0,1.4.0,2020-02-09 12:33:01,"Thanks for your awesome review, Gary! - FORM Support",2020-02-11 02:08:02,1.4.0,GooglePlayStore
93,d7c449e4-6d3d-42d8-99a0-6ce3e7653a09,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I get many ptoblem when try to connect with device , iget message "" you can not optimized on your device""",1,2,1.4.1,2020-02-15 21:28:14,We're sorry to hear about this! Please reach out to us at formswim.com/contact-us and we'll be happy to help you get connected. We look forward to hearing from you! - FORM Support,2020-02-19 04:31:22,1.4.1,GooglePlayStore
94,b247f3df-e7a3-4162-87bc-10e9404e836b,Naga Min (Naga),https://play-lh.googleusercontent.com/a/ACg8ocJeeN7lY8Q9wRPQXCxujEj3oX_W81r_G9BkWtv3FF2g=mo,Great app sync does take a couple of tries before it takes though.,4,1,1.9.0,2021-04-19 20:07:30,"Thanks for your review, Naga. Please let us know if you continue to have issues syncing so that we can look into this for you. You can reach us at formswim.com/contact-us.",2021-04-20 03:04:19,1.9.0,GooglePlayStore
95,fca62d6c-5a1d-4b43-8f0f-01533361ef98,Jaime Ortiz,https://play-lh.googleusercontent.com/a/ACg8ocKrF9WIdrTflrRs_oQnRkbYmiiOTDzSaPu1Y-Bqvc8=mo,Great. Like to monitor rest time between repetitions.,5,0,2.9.1,2022-12-22 02:26:37,"Thanks for your great review, Jaime! We're happy to hear that the FORM goggles and app help you monitor your rest time between repetitions! Happy swimming!",2022-12-22 05:13:10,2.9.1,GooglePlayStore
96,dc9efb74-655c-4218-a1c7-e45c28d79141,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's a great swim tool and great for doing solo workouts.,5,0,1.4.0,2019-12-22 00:39:19,Thanks for your feedback! Happy swimming! - FORM Support,2019-12-28 07:35:01,1.4.0,GooglePlayStore
97,91248114-3a17-4202-af67-3ae6ebd17afd,Kate Baker,https://play-lh.googleusercontent.com/a-/ALV-UjVqcxFmJZas_cM7tXoS7ymLnMkT49yqIaE5q6kXLlTGghtm,"Love love love. I refuse to swim without my Form Swim Goggles. Workouts and stats, oh my!",5,0,2.0.5,2021-10-20 03:43:44,"Thanks so much for your great review, Kate! We're so happy to hear that you love your FORM goggles and our new Workouts feature! Happy swimming!",2021-10-20 08:18:42,2.0.5,GooglePlayStore
98,ec9dd23d-1673-491a-9e0c-4257a4abc70a,Mohamed Ayach,https://play-lh.googleusercontent.com/a-/ALV-UjXI6ltDEkEOZqz4EohT7MAVZsOZYHuUeACg4Tw5AdyhdVwM,Great...had an issue connecting Garmin opened a ticket got it fixed in no time!,5,0,2.1.2,2021-11-11 22:56:53,"Thanks for your review, Mohamed! So glad to hear you love the app and were able to get the issue you were having resolved quickly!",2021-11-13 02:46:41,2.1.2,GooglePlayStore
