,review,rating,title
124,"Apple's built-in activity app is very accurate for tracking distance and deducing stroke type, but it requires manually stopping its chronometer to check time on individual sets, save or discard the record and launch a new activity before a new set. Very tedious! 

This app has been very good at stopping the clock when I come to a rest and smart enough to reset the clock to zero before I start swimming again. Big thumps up! Unfortunately, its distance and stroke count is horribly inaccurate. At the moment, I can only use it as a smart chronometer.

It also nags about gaining access to health data numerous times a day. Very annoying. Ask once and stop bothering me for at least a week. 

Hoping for the bugs to be fixed or a better alternative app to be launched.",3,Inaccurate distance tracking
125,"The Apple Watch app is very reliable for auto-detecting sets (no need to push buttons:-) and strokes. It also has a very easy way to include drill/kicking sets. 

Overall, it's a great app for swimmers!

Suggestion: While HR data from the watch is not always accurate, it would still be useful to have that displayed with the rest of the workout stats.",4,Solid performance!
126,"I really enjoy using this app with my new Apple Watch and the additional details such as split times, swimmers in my area, clubs, etc not available with Apple'a app. The UI needs a little more user flexibility as I had to contact technical support to change my location. Highly recommended, otherwise.",5,"Great App, especially with Apple Watch"
127,"This is a great app for swimming. I like that it captures my drill sets and also returns what I ""just"" swam. I gave it a four star because it's buggy and not working on my Apple Watch. I'm sure it'll get fixed quite soon. Give it a try. I won't be so quick to update, I'll wait on every other one. :)",5,Just updated and app stop working
128,"I'm happy with the app and website overall, but a few weeks ago the yards I enter in Drill Mode on my Apple Watch don't transfer to the app or website even though they show up on my watch.  It is basically a waste of time to use the drill mode since none of the yards show up.  I contacted customer service about this a few weeks ago and never heard any response.",3,"Really nice app, but drill mode still broken"
129,"I use the app frequently and all works well and great!... until... i would say about 1 out 10 swims the screen gets activated and mess up the swim tracking. My last one it wiped out the whole work out. 

So i guess you can turn on the water protection, but then you can glance during swim on progress/time/heartrate... 

Otherwise great app",4,Great swim app... BUT!
130,I didn't want to spend more money on the new AppleWatch to be able to swim. I bought a waterproof cover for my current Apple Watch and this app has helped me track my swimming. I'm also glad they added a drill component. This has been very helpful. You will enjoy this app.,5,Great Option for AppleWatch Series 1
131,"I find this app kind of spotty. For instance, it doesn't seem to capture different strokes mid workout. If I'm doing freestyle and switch to breaststroke it skips a lap or two before it picks it up. It also doesn't capture all my workouts although that could be a function of a recent update, that wiped out a couple workouts. In any case, I don't find it that much better than what Apple Watch gives you.",3,Just ok
132,"I just returned to lap swimming and tried the app. It was accurate for distance, strokes and time. I wish it showed calories burned. Are you able to run the swim app and the Apple Watch workout app at the same time? The Apple Watch workout app doesn't display different strokes, but does measure calories.",4,"Good app, but needs improvement"
133,I bought a watch specifically for the swim app and workout tracking and with every upgrade it seems to get worse. Now none of my workouts at all are displayed. Needs serious QE testing. Signed disappointed swimmer!,5,Upgrades and swim workout sync are a mess
134,"When this app is working it's Awesome! It's accurate, it's user friendly, it does everything I was looking for in a swim app. I loved it!!
That's the Good. The Bad.
Lately its crashing. I've lost two swims.. one was almost complete for 3800 yards.. the other crashed twice during my swim.
The Ugly. Your customer support is 
Horrible!! It's been over a week and I've not heard a word. Are you addressing this problem? Do you even care? I'd give this app 5+ stars. 
It's that good.. but your customer follow through is awful! Please fix!",5,"The Good, the Bad and the very Ugly."
135,"I have never felt so disappointed about an app as this one. It glitches out and doesn't record anything every third to every other time I swim. I originally got this app for the stroke count and because it could differentiate between each set. I don't know what the purpose of using it is if it glitches out so often. Rest assured it will be deleted. FYI, this week out of the 5 times I swam, it recorded 3. DISAPPOINTING",1,Extremely disappointed. Glitches out DURING swim practice every third time
136,"Pebble Time works great to track your distance during the workout. But syncing the Pebble to the app is Russian roulette. Every few work outs it will not only NOT sync the work out but will delete the workout too! Really frustrating when you are trying to track progress and use goals to motivate.

Really disappointed that they couldn't get this fundamental part of the whole app sorted out by now!",2,App sync is spotty at best!
137,"After using this app for about a month, ~ 3 times a week, all performance measures noticeably improved. This has also reflected in swim style improvements that my co swimmers noticed. 

Highly recommend to all skill level swimmers.",5,Love this app - best for swimmers 👍👌👆
138,Got my workout exactly right even the first time. Apple's workout app never did no matter what I tried. Allows to edit workout if needed (I could remove my experimental drill). Amazed!,5,WAY better than native workout app
139,"Since getting the new waterproof Apple Watch, I have been searching for a great swim tracking app.  This looked like it might be the one - until I discovered that there is. I way to tell the app about pools that it does not already recognize.  I swim in my own pool, and that means I am out of luck.  Seems like a very silly omission.",3,Really wanted to like this
140,"I love the app, but consistently run in to issues with the app closing part way through my swim. This make it difficult to accurately track my workouts. 

I am running this on a 1st generation AppleWatch with a Catalyst, waterproof watch case. 

Hope they can create a more stable app.",4,Best Swim App so far
141,Drill mode and send off timer took a bit of time to get use to but this has become my go to app for my swim workouts.  Best app I have found for Apple Watch for tracking Swim workouts.,5,Works as expected
142,"I have been using MySwimPro since mid Janurary 2017. I am 64 years old and use it daily from my Apple Series 2 watch. It does all I need it to do and I am sure more. I just needed it to count my laps but I can see other great information like elapse time, calories and pulse. I love this app.

I have not tried all the other great parts of the app. 

The support is excellent. I had a few questions and Adam Oxner replied that day. There was an app fix the next day. 

Thanks MySwimPro team.",5,Great swim tracker
143,"Great new app. As someone who loves swimming I appreciate having this new app a lot. The app is great but definitely needs some improvements.
Since this is a new app I am giving it 5 stars and will be waiting for new releases.",5,Love it
144,"Apple watch app froze the second time I used it, requiring me to uninstall and reinstall (which deleted my swim.) When I tried to add the work out manually, it required the facility (why?) but didn't have the facility in its database. All that said, it is a free app so you get what you pay for.",3,Not quite ready for prime time
145,Counting laps was a pain and I would always loose my count in reaching my goal each day. Now with this app I don't have to worry about it as it know exactly where I am and how much I have done.,5,Amazing
146,"I use this app all the time and really like it. The stats, number of laps, heart beat rate, everything gets counted. I only wish #of strokes would get back, disappeared after the update.",5,Great swimming app
147,This app works great! I have had no issues uploading all of my workouts from my Garmin swim watch. I also like being able to connect with the other swimmers in my club.,5,Great Swim App!!
148,"As a triathlete, this app allows me to track every single workout and is providing me with the details I need to check on my improvements. Highly recommended",5,Love it
149,"This app works great for my Apple Watch 2 for capturing all my swimming data, including drills when I'm not moving my arms. I like the detailed data breakdown, workout analysis, and accurate lap count.",5,Great Workout App
150,"The interface and ability to record kick sets held a lot of promise. But, alas, during my first workout the app recorded 175 yards for my 400 yard warmup. It was flummoxed by my 100 IM, recording only 25 yards... I switched mid workout to the native activity/swim app and it accurately counted the rest of my workout. 
I'll be deleting this app. Maybe they will improve in the future. 
Also I am concerned that it does not water lock the watch.",1,Not accurate
151,"Great app, very well-rounded. One of the best feature is the pool finder and seeing other people tracking their progress. Tried some other apps and like this one the best.",5,Love the pool finder feature!
152,"I've only used this app a couple of times, but so far I love everything it does. Very easy set up and use during my workouts. Check it out!",5,Awesome swim app
153,"Used it for the first time today. Great job logging the workout, easy to share and connect with others.",5,Works great with Apple Watch
154,"App works great with Apple 2 watch. My favorite parts...ability to easily select different pool sizes, the fact that it knows when I'm taking a breather. Great app!",5,Does it's job
155,"Love that I can use my pebble time to track my swims, but syncing is a crapshoot. Probably 30% of the time sync fails and workout data is lost.  Workout info on phone is minimal - would be nice to have workout breakdowns like on the website. HealthKit integration would be nice too.",3,Needs Work
156,"An app for the Apple Watch that is 1. Accurate 2. Allows you to select the option to do drills as you are swimming 3. Is free 4. Is awesome. 
I absolutely  recommend this app!! Very satisfied!!",5,Finally...
157,This app is great for keeping track of your workout and even motivates through friendly competition at your local pool. Works great with the new Apple Watch!!,5,Great App for Swimmers!!
158,"This is the best swim app so far. I can connect with other clubs and swimmer. Its nice to locate pools around you within the app. Finally, i can track my Swims. Cant wait to go swimming again ❤️",5,Love it!!!!!
159,Load up your pool of choice or find one. The apps knows the size of pool.  Starts when you start.  Counts the strokes.  Splits. All totals up.  Great for all levels of swimmers.,5,Great easy app
160,"So close to perfect. I could have rated it 5 but there is room for improvement in charts, export options, data sharing with other apps, etc.",4,Very Good with Apple Watch
161,Love not having to count my laps. Or forget to record them! I have been more motivated to swim since using the app.,5,Works great with my pebble time
162,"Tried in a few swims. First swim seemed to routinely miss the last 25 off each interval. Couldn't accurately detect stoke type.

Next swim I start tracking, swim 400m and look at watch to see 75m. Using Apple Watch 2.

Interface is very slow and non native, forced to setup an account with a login system that disallows certain characters for email but allows you to create the account, just not login ever again. Password must be short and bad.

I would forgive those bits of tracking actually worked.",2,Use apple activity swim mode instead
163,"Easy to navigate, with good tracking for my personal progress. Looking forward to using the leaderboard for motivation. Hassle free device pairing.",5,Initial impressions
164,"This app seems to be early beta status.

1. Like other users, uploading is spotty at best.

2.  App is pretty limited on what you can log about workout.  Easier for me just to go to website on a pc.

3.  I use Pebble time, and accuracy on lap counting is pretty horrible.  I swim 1-2 miles per workout and it does not track well.  Drills and sprints seem to track better,  maybe because motion is more vigorous than my distance swims. 

Ill give it another month and update if they have managed to make something of this.",2,"Im hopeful, but disapointed so far"
165,"Good way to track swimming activity. Knows when you're resting, which the Workout app isn't able to do.",4,Everything I need for daily swim
166,I found Lapse are not counted accurately recorded. I tried using distance and lap count. Distance is more accurate. The Lap count recorded each length of 25 yards/meters as 1/2 lap. It also missed more laps than distance.,4,Swim works but.....
167,"Tracked my distance, laps and rest time very accurately. Plus transferred the data to the phone from my watch correctly!  Happy!",5,Works accurately
168,"Sometimes it works, sometimes it doesn't. The past three times it wouldn't sync, no matter WHAT I did. I followed instructions, but wouldn't sync the new workouts. I would LOVE to be able to count on this app to work. Hopefully they will fix it soon.",2,Works sometimes
169,"Whether you're a recreational swimmer or a competitive one, this app does it all! Definitely a great addition to my training!",5,This app is fantastic!!
170,Unfortunately when you are done and try to upload the workout the app does not synchronize the data from Pebble. It's worth noting the watch app works amazing accurately but it is a shame the data cannot be uploaded to track your swimming activities,2,App does not synchronize
171,The app works well and is reasonably accurate on lap count. Fails miserably on breast stroke. I like the drill mode for kicking and use that to handle breast stroke failing. Wish the drill mode entry of length was better.,4,Decent for the price
172,"The app is accurate on tracking, but cannot determine my location. I also cannot manually input my profile detail or even input the pool I visit. Seems if you do not live in the US  you can not make your swimming great again.",2,Bad support
173,The Apple Watch 2 is decent for casual swimmers.  If you really want some detailed analysis of your workout this app is a no-brainer.,5,Must have app for Apple Watch
174,"Having used the Apple Watch app and now the Swim app, there is no comparison. Fantastic, easy to use and accurate.",5,Best on market
175,Great app! Developers did a nice job at making this app flow beautifully on the apple watch.,5,Super easy and functional
176,"UI needs a little work, but it's the most accurate tracker of distance out of all apps I've used. It's made my new Apple Watch so much more useful for me.",4,Great app!
177,"Enjoy using this tracker for my daily swims.  Like the data set shared between the app, my Apple Watch and the Health app on the iPhone.",4,Enjoy the product paired with Apple Watch
178,"Love this app for my triathlon training when I'm in the pool. Stroke rate, Swolf, distance per 100. It has everything.",5,Best swimming app for Apple Watch
179,"Only supports tracking with one of a few, select devices. No manual entry option. It might be useful if you have one of the devices they support (except the pebble), but otherwise this app is useless. Deleted.",2,Useless
180,I'm new to swimming and this app is great to track workouts. Wearables are a huge plus when paired with this app,5,Great app
181,The app does a great job of tracking swims ( laps and distance) and the basic information. Uploads are fast when and if they happen. App seems to reset or shut off on occasion.,3,It's an OK app
182,"Swam for 32 mins at home, but app adjusted for 13:48. Watch say 11:03 with resting time of almost 10 mins. I barely rested. 2 or 3 seconds between laps. While it beats the Apple Watch app, it's still inaccurate.",3,Time inaccurately calculated
183,I use it with the Garmin Fenix 3 and found it accurate,5,Works well with Garmin watch
184,Nice app! I like the social aspect and can't wait to get in the pool and start logging work outs.,5,Exciting
185,I really enjoy tracking my progress and mileage.,5,Lap swimmer
186,Pretty accurate swim tracker.  Gets the job done.,5,Great Tracking App
187,Love this app on my Apple Watch as it does not stop every time I lift my arm !!,5,Great app
188,User friendly and very helpful! High five!,5,Great App even for beginners!
189,"I've tried this app twice, and both times it has reset after 500 meters. The 1st time it lost my workout completely. I emailed customer service, but never received a response sooooooo.... DELETE!!!!",1,0-2
190,App works great with the new Apple Watch. Stoked,5,Works on the new Apple Watch
191,"This app does not track distance well, nor does the time stop when one pushes ""end work"", nor does it sync your workout with your phone. It just does not deliver.",1,Just doesn't deliver
192,I wish there was a choice for swimming in a lake or an ocean. Currently I swim the same distance every time but it is recorded anywhere from 100 to 600 yards.,2,Not accurate when swimming in a lake
193,"Is a free app, detects the strokes (most of the times) detects the distance, and again... is free! Love it!",5,Excelent!
194,Not thrilled with this watch.  Inconsistent so not dependable for keeping track of swims.  Sometimes turns off halfway through a swim session.  Want a feature that will edit/delete.,1,Inconsistent
195,Much better than swimpro,5,Great swim app
196,"As others have noted, the latest Pebble update seems to have broken the app. No workouts will sync and the data appears to just be lost.",1,Will Not Sync
197,I love this app! It does so much in recording my swims,5,Great Swim App
198,I Haven't upload none of my trainings! I did just manually on the site! Getting worst each upgrade!,1,upgrades getting worst the app
199,Horrible experience with the updated version of this app. It just doesn't record distance or laps properly. Junk.,1,Terrible execution
200,"This one tracks your distance, time and heart rate. The open water course is still a mess of spaghetti due to GPS  issues but still superior to the native Apple Watch program for open water. Pool swimmers will appreciate the workouts. It is FREE! If the GPS improves would rate 5 stars. All in all I really appreciate this app. Thanks to the swim.com team!",4,Open swim better than Apple Watch
201,"Even for free, don't waste your time downloading this. It's Very inaccurate and *Might* record 40-50% of your distance or laps. Support is non existent.",1,Inaccurate- Poor tracking
202,Hate apps that don't work unless you give out your Facebook or email.  They love to send you junk.  No matter how good the app. Not worth it,1,Must sign in app
203,Can no longer upload workouts from pebble. Devs please fix!!!,1,Broken since last update
204,It is reliable and fun to use.,5,I love it :)
205,Used to be a great app. Pebbles latest operating system upgrade renders this app completely useless. Won't upload any of my workouts,1,Swimming app
206,"Since the fitness club I swim at is not in the database, could not even set-up the first workout. Deleted.",1,Terrible
207,"Uploads don't work, does not sync with pebble, no HealthKit integration, new version can't even count laps on pebble. Garbage.",1,Pretty much useless.
208,"I swam with a pool mate for about 9 months until it failed, then a Garmin for 2 years.  For now, I swim in two pools - a 20 yard and a 25 yard.  This review reflect this context

Distance measures:  The swim app is reasonably accurate - I've only seen it drop 25 yards in about 10,000.  I never saw the Garmin miss, but I'd say the two are about equal.

Timing:  The time measures are equal to the Garmin, although the Swim app is much harder to stop.  I've had to go back to the locker room to dry both the watch and my hand to make it stop a session.  

Intervals.  The Swim app is horrible for intervals.  Not only is it difficult to stop a session with with a force press, the auto rest takes 3 or 4 seconds to activate, which would be so bad except that the interval log senses many more stops.  In a single 4,000 yard swim it might register 15 intervals.  When I'm doing a mix on 500 and 100 yard sets, it can't recognize a single one - not if I'm manually pausing or relying on resting my arm on the edge of the pool and watching it go into rest mode.  Why does it take 4 seconds to say Rest, but will measure more than I dozen if I'm not stopping?  The Garmin is far better here.

Lap counts:  With the Garmin I lost the ability to count to 10 - it was so easy to look down at a turn and see the yardage count.  The Swim apps should have a feature to have a constant display - or at least on turns - of the lap or yardage count.  Right now I have to stop and press the face up to five times to make it show me progress.

Pools size changes:  I've tried to manually input my local 20 yard pool, but I don't think the developers like urban settings.  The Y or the length never stick.  Several clicks on the Garmin, but at least it will change pool size.

Overal, the Garmin wins on points, but the Swim apps wins on convenience.  I just hope that it gets better over time.",3,Poor execution
209,"Edit: I did receive another response from technical support, once again explaining how the custom length feature works but failing to address the fact that it does not work. I am on an Apple Watch series 2 with an IPhone 7, both updated and the custom length feature does nothing. I set it for 20 yards and that option (or any other custom distance I try) simply doesn't appear on the watch. 

Also, again, if you're going to state it takes 48 hours to respond then respond in 48 hours - not months later and with a lengthy diatribe about how busy you've been. 

I was desperate for this app to work, but the custom pool size feature will not function on my Apple Watch. I have tried every method I can to get it to function, including deleting and redownloading, restarting etc. My watch and iPhone are fully updated as well. 

I submitted a ticket in early October and was told I would receive a response in 48 hours. On November 19th I submitted another ticket complaining that I hadn't gotten a response, and was told I'd receive one in 48 hours. Several days later I got a pat response telling me how to use their custom pool size feature, but not addressing the fact that it doesn't work. I responded and was told that I'd get a response to that in... 48 hours. I've still heard nothing. 

If you're going to include a feature it better work, or you should at least address that when someone asks. Maybe it's just me - but I doubt it. There are probably hundreds of users who can't get this feature to work. 

At this point between your faulty features and terrible customer service I'll wait to deal with one of your competitors that gets custom pool sizes into their app.",1,Faulty features - terrible support
210,Good for me,5,Swim
211,Great,5,Great
212,"Tried using it with my Apple Watch but it couldn’t tell when I ended a lap and I had to manually advance to the next drill. Didn’t log as a workout either in the swim.com app or apple workouts. 

Love the idea of getting workouts on my watch but not helpful if I can’t track my progress. Easier to just print out a workout and stick it on a spare kickboard.",2,Does not sync
213,I am not sure why my time on swim.com is faster than my time on my activity when I start there but the distance is the same. Great otherwise,3,My activity app and this app swim times are different
214,"I’ve been using the swim.com app for more than a year and I like it a lot. There are however, a few points that could be improved:
- Workout management - I constantly have issues with my workouts. They disappear from my favorites, I lose my edits and they get messed up on my Apple Watch. 
- It would be great if it was possible to create/edit workouts on a browser instead of being limited to the app. 
- On many occasions my Apple Watch loses track of my laps, adding extra yards or not counting a lap. 
- The guided workouts (I know it is an experimental version yet) could be improved. Sometimes the intervals are not recorded and it would be useful to have a way to view the next interval. 

In general it is a pretty cool app and I’ll definitely keep using it!",4,Nice app but still needs some bug fixes
215,"I got this app to track open water swims. As stand-alone app, it’s quite good. Distance is much more accurate than with Apple Watch, and it even includes breast stroke distance, but calories only appear in iPhone fitness app after a lag, and don’t count towards daily move goal. Distance appears to be the inaccurate Apple Watch measure. Also, there’s no information about strokes swum. 

I’ll wait until these bugs are fixed before using swim.com to track my swims.",2,"Nice screen for Apple Watch, but it doesn’t communicate with iPhone fitness app"
216,"The most annoying thing about the swim.com app is that if you don’t enter the challenges on the day that they start… all swims prior to when you enter the challenge do not count EVEN if they were swum during the challenge duration time. For example… challenge goes from sept 02-October02, you swim on the 2 and 3rd but don’t see the new challenge until the 4th.. TOO BAD those yards don’t count for the challenge. There should be a way for swim.com to remedy this. It makes swimmers discouraged to sign up for the challenges.",3,Challenges Issues
217,"I have used swim.com for many years and now it has been more of an irritant than anything else. Swim sets freeze up, drills are inaccurately reported from the watch to the phone and many lost swim sessions because the software just crashes on the watch. I have updated everything and your software continues to be very problematic. Unfortunately I’ve been using it for about 10 years and really enjoyed it until now. I have sent number of support emails to the appAnd they have not responded. Really disappointed and with swim.com",2,Many problems w APP and Apple Watch
218,"While the app seems work accurately in the pool, I've had several problems. First, I signed up with an account with my Appl Strava manually. Files aren't recognized. I fine ID through the app. However, the browser version has no option to sign in with Apple ID. I emailed support about that, but I've still received no response after a week. Also, after multiple attempts and consultations with their support blog, I can't get it to export to Strava automatically. Then, when I tried to export FIT files manually, Strava wouldn't recognize the files. I then opened a new account with my email address so I would be able to login through the browser. I then tried to import the workouts from my other account, but Swim.com didn't even recognize its own FIT files created by their own app. It seems like this app isn't being kept up to date, and their support department has gone AWOL.",1,So far not so good
219,"Since going mobile and making the website non-functional, Swim.com is less and less appealing. It has limited functionality and access to less information. Why not do both, the website is up but removed access to workouts. Easier to compare workouts on website.",1,Limited
220,"This is the best lap tracker I’ve found, however, there’s one annoying thing about its integration with the phone’s activity app:  after finishing a morning swim, my watch will say I’m at like 800 calories in the movement ring, but if I view my swim details on my phone’s Swim.com app, the total calories for the swim suddenly drop to about 200 calories.  I’m fairly certain the 800 cal is accurate for a 50 minute hard swim.

A feature that would be great to add is an interval timer, that can be viewed during the interval swim.  It’s nice to view an interval when resting afterwards by swiping left, but it would be really nice to see the interval’s progress when glancing at the watch during a turn.  The total swim time is kind of worthless, imho.

Thanks.",4,Excellent app except for a couple of things
221,Good. Never opened or used but I rlly love it BEST APP EVER !!,5,Yay SWIM.com
222,I am getting into swimming and I love the Swim.com Leaderboards. I also tried other apps but the swim tracking was not as accurate as Swim.com’s proprietary tracking algorithms. Love it!!,5,The best swim tracking app!
223,It is accurate with yardage and stroke recognition. I like the drill and pace function. My biggest issue is the poor data transfer back to the iPhone app. Sometimes it works and other times it will not transfer back to the phone. I have tried most swim tracker apps and like the swim.com watch interface.  This app is the only one that has insistent issues with data transfers. When this is fixed I’ll start using it again.,3,Hit and miss
224,"I love this app because the swim.com leaderboard has inspired me to swim an incredible distance, over 4000 km in two years. I have moved up from 271 to number 2 on the worldwide total distance leaderboard. 

I love this app because I can look at workout statistics after each workout that is uploaded to swim.com. 

I hate this app because it randomly refuses to upload  my workouts from my Apple Watch to swim.com app on the phone. Surprisingly, it will upload those workouts to the apple activity app for total distance only. But then I get no credit for the leaderboard on Swim.com. By my I have lost up to 100 km of leaderboard distance credit this way. 

I hate this app because the feature of leaderboard filter over specific time periods eg distance last week, last month, last 2 months, etc. has never worked. 

I hate this app because I have contacted swim.com multiple times about these issues. While the written responses are very friendly, nothing is fixed. 

There is so much promise to this app if it would just be tweaked to work better.",3,Love/Hate
225,"This app worked great for me for about a month. I love the drill function as I do a fair amount of kicking and one armed fly drills. And the planned workout integration is nice for more advanced swimmers. My only suggestion would be to allow more data integration into the activity app so you can see sets there (like you can if you use the Apple Watch Workout app). But just a suggestion as the Swim.com app does allow this. 

Then the swim.col app stopped syncing with the health app. My privacy settings are set to allow the swim.com app to write and read the motion and fitness data. My sources are all setup in the health app. Nothing syncs. Started suddenly and for no apparent reason (no iOS or app updates happened between when it was working and now). I have tried uninstalling and reinstalling all sorts of apps. Restarting the phone and watch. Hard restarting the phone. Even restoring my iPhone. No dice. The biggest problem for me is that I no longer see a workout logged in activity app. I get the exercise credits because my heart rate was up, but no workout is logged. 

I have contacted the app developers several times. No response. I will have to stop using this app and start using the workout app. And manually logging kicking yards. I’d really much prefer to not do this, but oh well. Perhaps it’ll start working at some point. Tomorrow I am going to try running both apps and see what happens.",2,Great until it stops syncing with the health app
226,I have used this app with my old Apple Watch Series 2 and tried again with the Series 4. It continues to overestimate my laps. The native Apple Watch swimming app and MySwimPro are and have been both spot-on when it comes to counting my laps and distance. Not sure what the issue is with the Swim.com app and it’s a shame. I really wanted to use this app for my pool swimming.,2,Tracking still way off for me
227,I want to use this app. I love swim.com and use it to track workouts. I have to export and upload from the default Apple application. The app only properly detects crawl and will not count breaststroke and leaves big gaps in the workouts.,2,Inaccurate stroke accuracy
228,"***Update - 02-10-2017
More updates have been made and there have been a couple of improvements that I would like to mention. I have also increased the rating from 2 stars to 3. 
The first update was the addition of the countdown timer. This allows me to set a time to do repeated sets on. Ideally I would be able to input an entire workout and it would guide me with what the next set is to be and when to start and how long to take, but this is still very helpful. One improvement would be if it was able to give a 5 second haptic countdown before haptically buzzing on the set off time. But that is nitpicking. 
Secondly, they have added the ability to chose workouts on the app. I like where this is going, but haven't had success in tailoring a workout to exactly what I am looking for on my pace. And if it cannot be uploaded to the watch to be my guide then there is no point anyways. 
Third, the ability to edit the results of a workout on the phone app is great. 
The app now seems better able to determine what strokes I am doing. 
One problem that still remains, and it is a big one, is the accuracy to determine starting and stopping. It is still way off, and this makes knowing your real pace impossible, and even trips some segments to stop while you are actually just in your streamline kick after a turn.
But all in all, it seems to be improving. 

***Update - 12-19-2016
After a few updates there has still been no progress made in improving the accuracy. Consistently now it improperly guesses the stroke type of my first warmup lap and short changes me by 25 yards. And the 5-10 second lag to start and stop hasn't improved either.

While this app may be the best swimming app out there, I am overall regretting getting an Apple Watch series 2 to use for swimming. 

***Original review:
When I started to research smart watches to pair with my iPhone one of the main features that I was looking for was a good swimming app. I wanted the ability to program it with a swimming workout and have it track my distance and pace and countdown when to start the next interval. For some reason, I thought this app would do this, and so I bought an Apple Watch. Unfortunately, this app does not do this.

So what does this app do? When you are about to get in the pool you pull up the app on your watch and you select start workout. It then records when you are swimming and when you are resting. At the end of the workout you select end workout.

Once you are done you can go to the app on your phone or you can log into your account on a computer. From there you can see all of your intervals broken down by individual lengths of the pool with the time, your pace/100, stroke count and some other metrics. It even guesses which stroke type you are doing. 

So even without having the app be able to guide a workout, I would probably give it 3.5 stars. I would give it 4 if they would add the time of day to each segment as well as this can be useful later. 

Why then do I give it 2 stars? Because it isn't very good at knowing when you stop and start an interval. It's off by 5-10 seconds at each end. This makes it useless if you are doing sets of short distances. I am sincerely hoping that this is a problem of the app software and not of the Apple Watch hardware. One of the features of their website is even your fastest 50 freestyle. I don't know why they would have this feature if the accuracy is 5 seconds off on a 25 second distance.

Other problems that I have noticed are that sometimes it mistakes which stroke a length is, and sometimes it will register 50 yards as only 25.

So for now it gets 2 stars. It works as an app that almost records how far I swim in a given workout. Beyond that is sketchy at best.",2,Great Concept. Poor Execution.
229,App.has gone from functional to brick. Says it cannot connect to server.,2,Dead app
230,"It's January now and I haven't been able to sync between my Pebble and this app since August, and I've tried all kinds of gyrations to try and get them to sync. Now it is much WORSE. I just updated the Pebble part of the Swim duo and it has completely taken over my watch. I kill the swim app and it comes back before I can get to any other menu item, so I can't even reboot the watch. And this version still asks to be made my Activity app every.single.time.it.runs no matter that I keep saying no. If it was a person, we would call that a Narcissistic Personality Disorder. The ONLY reason I keep using is because the stopwatch digits are big and easy to read while I'm in the pool and not wearing my glasses.",1,Poor experience with Pebble
