,date,developerResponse,review,rating,isEdited,userName,title,platform
58,2023-01-09 18:27:09,"{'id': 34218243, 'body': 'Hello iuseworms,\r\n\r\nThank you for contacting Swim.com \r\n \r\nWe are sorry you are experiencing this issue.\r\nWe have updated to show the Lap on the swimming screen of the watch, therefore the Lap/Lengths option was removed from the Device\'s Display on mobile app.\r\nWe\'ll soon update the online instruction to reflect this improvement.\r\n\r\nThe Lap is now updated to be equivalent to 1 Length, not 2 Lengths as it was in previous versions, this logic is more consistent with the majority of other swimming programs.\r\n\r\nYou can turn your account to private if you don\'t want your name and location to be visible, go to Settings > tap on Privacy > turn on the ""Private profile"" option.\r\n\r\nPlease let us know if we can assist any further.\r\n\r\nHave a great day!\r\n', 'modified': '2023-01-11T07:56:27Z'}","This app has been unstable for years. Every time they make a change they break something else. 

The latest is that you can no longer count laps. Pretty basic thing to request. The developers obviously have no quality control. 

The app is also not private. And they share my location and name with others. I have no desire to have my name on a feed when my privacy is important to me. 

At the very least fix the app so it can count laps again instead of yards",1,False,iuseworms,Latest release can’t count laps,AppStore
59,2021-09-05 19:08:05,"{'id': 25111274, 'body': 'Hi Aknot , \nYou might be seeing watch  is blurred out and only the time is  show on watch because your privacy settings may be turn on ""Always on"" . If you want to turn this off, on your watch, you can do so by going to Settings > Display & Brightness > and then tapping Always On to turn the feature off.\nIf that does not resolve the issue, could you send us a quick message to support@swim.com so we can see what is happening?\nThanks', 'modified': '2021-09-15T07:40:41Z'}",The moment you swim the info on the watch is blurred out and only the time is shown. This is the main thing that makes the app useless and keeps it from being awesome. I don’t understand why the developer hasn’t fixed this yet,1,False,Aknot Wot,Could be great,AppStore
60,2023-08-26 21:30:40,"{'id': 38801071, 'body': ""Hello Tasman, \n\nWe are pleased to learn that the challenges have been motivating for you to continue swimming. We're committed to enhancing this feature, aiming to create even more engaging challenges that can further propel swimmers like you to conquer new milestones. \r\rRegarding the slow updates, could you provide us with more details about this issue? Understanding the root cause will help us address it effectively and ensure smoother updates in the future.\r\rFor additional support, kindly forward your feedback using the support feature located within the mobile app's settings.\r\rYour feedback is invaluable as we work towards improving your experience. \nThank you for your support!"", 'modified': '2023-09-08T10:34:57Z'}",Joining challenges keeps me going back to swim. Updates are slow but great for tracking swims.,4,False,Txsman,Great motivator,AppStore
61,2023-02-06 23:09:08,,"For some unknown reasons, the app stop recording the activity about 10 min earlier than the actual recorded time. I could find a solution to this annoying issue. Writing to support did not yet produce any result",1,False,Yoram52,App does not record exercise time correctly,AppStore
62,2020-11-13 20:36:52,,This app recently started crashing on my iPhone. I get about 30 seconds to view my workout and then it goes off. I deleted and reinstalled but that didn’t work. My Apple Watch and phone are both updated to the newest version.,1,False,jnbl50,Crashes on iPhone 8,AppStore
63,2019-11-08 14:07:53,"{'id': 11802631, 'body': 'Hi and sorry to hear about the issues with HealthKit. We are not aware of any issues saving swims to HealthKit. Can you reach out to support@swim.com so we can double check your HealthKit permissions?', 'modified': '2019-11-12T15:00:09Z'}","This would be the best swim tracker app if it didn’t have so many bugs, predominant amongst them the fact that it occasionally does not save a swim workout to the Apple Workout/Health app.",3,False,A person with a amazing rating,Best swim tracker except for bugs,AppStore
64,2019-07-09 02:59:18,,"Despite setting all my filters to the most relaxed options available I cannot find a single workout, even under the “All” screen. This seems like a pretty serious problem for an app with swim training as its raison d’être.",1,False,thatbritishlass,Seems to have some fundamental problems,AppStore
65,2021-02-17 18:40:21,"{'id': 21778825, 'body': 'Hi BRay2102 - thanks for the review and this is definitely on our roadmap for 2021.', 'modified': '2021-03-21T13:58:54Z'}",Manual entry of a swim does not sync with Apple Health.  I have no issues with other health apps linking with Apple Health.,4,False,BRay2102,Manual entry does not sync,AppStore
66,2020-10-12 18:40:23,,"The app syncs from my watch to the app about 60% of the time. 
This flaw is making it so I have to workout almost twice as much ...",3,False,wmmwindy,To sync or not,AppStore
67,2023-02-04 09:08:42,"{'id': 34248082, 'body': ""Hello annekathleen,\n\nThank you for contacting Swim.com. We appreciate your valuable feedback, and we'll take it under consideration as we continue to improve this feature.\nFor clearer instructions, please use the mobile app to submit your feedbacks: Go to Settings > Tap on Support > Write a message.\n \nPlease let us know if we can assist any further.\n\nHave a great day!\n"", 'modified': '2023-01-12T12:04:15Z'}",Please make similar to Garmin in being able to do totals for month and year. Instead of us having to manually add up. Also would like cumulate to date.,1,True,annekathleen,Stats need improvement,AppStore
68,2022-01-27 03:37:48,"{'id': 28618450, 'body': 'Hi Donnacool , Thank you for your review The issue has been resolved. Please make sure you are running the most updated versions of iOS as well as Swim.com Please let us know if Swim.com can assist further. Have a great day!\r\n', 'modified': '2022-03-17T01:20:36Z'}",I used this feature for every one of my swims and now I have to manually import. Can no longer get my splits.,2,False,donnacool,What happened to auto imports?!?,AppStore
69,2018-03-15 15:49:00,"{'id': 2838975, 'body': 'Hey Spartanswimmer4life, this is an issue with the Watch app being out of sync with the phone app.  Deleting the app from the phone, waiting for it to be automatically removed from the watch and then reinstalling it on the phone will resolve the issue!', 'modified': '2018-03-16T00:02:25Z'}",I just downloaded it and I like the iPhone app but every time I try to select it on my Apple Watch it just crashes back to the app screen.,2,False,spartanswimmer4life,Not downloading correctly to watch,AppStore
70,2020-06-07 14:51:04,"{'id': 16413483, 'body': 'We’re sorry to hear you are not happy. We have been working hard to add open water support, new tracking algorithms, challenges and much more. Please drop us a line at support@swim.com and let us know how we can improve and earn a 5 star rating!', 'modified': '2020-07-05T23:44:22Z'}","It has been a while with the covid shut down, but the app remains clunky and it’s flexibility to provide options are limited.",2,False,Emacswim,Changes are not for better,AppStore
71,2022-01-01 15:23:14,,Great.,5,False,Juan.David,Much better than Apple Watch native tracker,AppStore
72,2018-09-26 22:47:04,,"I just got a iPhone XS and Apple Watch 4. The 600 yards of freestyle I did synchronized to the Apple activity app under exercises, but the 200 yards of drills I did not sync. Is this a know issue?",3,False,behejevf,Drills not syncing to apple activity app,AppStore
73,2019-11-16 19:46:14,,Love this app. It helps motivate me and keep me on track.,5,False,Randomscape,Love everything about app,AppStore
74,2022-11-30 04:06:47,"{'id': 33488088, 'body': ""Hello Jallen, \n\nThank you for contacting Swim.com.\n \nWe regret that you are having this issue.\n\n\nYou recently updated to Apple Watch 8, thus the permissions on the Health app may not be enabled. Could you assist to double-check?\n\n\n\nPlease send your feedback via the Support feature in the swim.com app's Settings for additional assistance.\n\n\n\nHave a great day!"", 'modified': '2022-12-02T04:56:36Z'}",However after updating to apple watch 8 it’s not importing my swims t the Apple activity tracker …..,3,False,jallen7430,This app was working great….,AppStore
75,2019-08-10 20:44:05,"{'id': 10245738, 'body': ""Hi Kfeezee-\nThanks for contacting us at support@swim.com to help remedy the issue for yourself and others. This was an issue that was affecting a small number of users. For other users with a similar problem - it can be fixed by logging into your USMS account and disconnecting USMS from Swim.com on 'My Swim Feed'. After disconnect, please re-link Swim.com and USMS."", 'modified': '2019-08-19T22:42:08Z'}","Great app in theory, but many of my swims are not recorded, not transferring from USMS FLOG it my iWatch. No response from the company other than “watch and wait.” Needs to get more responsive and user friendly for me to up my rating.",2,False,Kfeezee,Swims not transferring from USMS,AppStore
76,2018-10-07 03:44:43,,Loved it till the latest update.  Now it just crashes when I select pebble.  Please fix pebble integration.,3,False,Aj0913,Latest update broke pebble integration,AppStore
77,2019-06-06 20:16:44,"{'id': 9057825, 'body': ""Thanks for the feedback and glad to hear you're jumping back in!"", 'modified': '2019-06-07T11:54:28Z'}",This app has really helped me get motivated to get back in the pool!,5,False,Aunti Dode,Great motivation!,AppStore
78,2019-04-17 19:06:51,"{'id': 8454541, 'body': 'Hi, thanks for the feedback. We did have an issue with the performance of loading Workouts but this has since been resolved. Thanks for leaving us the feedback and hoping you will give it another try!', 'modified': '2019-04-30T19:54:40Z'}",Downloaded app and clicked on workouts and app just said “loading” forever. Then couldn’t get off app without deleting it. Tried again and it did the same thing,1,False,eyeliketoswim,Glitch,AppStore
79,2022-07-05 18:14:45,"{'id': 28618433, 'body': ""Hi! We're sorry to hear that the app is not working for you. Could you send an email to support@swim.com so we can investigate what's going on? I am sure we can help figure out the issue.\r\n"", 'modified': '2022-03-17T01:19:07Z'}","The app randomly splits pools while swimming, so the total number of pool in a swim is larger and thus the pace is faster than the actual one. I use the app with iWatch 7",2,True,User 1278,Miss on pool counting,AppStore
80,2021-04-02 15:04:11,,Many rhanks for the great app and all the functionalities around it! Fantastic job particularly under our COVID 19 circunstances4 congratulations!,4,False,Dr Frust,Great app & swim community,AppStore
81,2019-08-21 11:26:06,,Pebble watch no longer supported so I can no longer use this app.,3,False,Moapapp,Pebble watch no longer supported,AppStore
82,2017-12-31 17:29:45,"{'id': 2622007, 'body': 'Hi triswimmer310,\n\nThank you for the feedback!  You can adjust the stats you see on the Progress screen by tapping on the stat itself.  On the Swims tab, you can see Distance, Pace and Duration for your most recent swim.\n\nHappy Swimming!\n\nSwim.com Support - support@swim.com', 'modified': '2018-02-19T22:14:37Z'}",Hate the new layout.  I liked the dashboard showing your average pace and last distance swum.,2,False,triswimmer310,New layout needs improvement,AppStore
83,2017-12-30 04:33:46,,"Clunky interface for starting a swim from Apple Watch. Lap counting was terribly inaccurate, for example I swam 1600y breaststroke and the app only counted 950y. The swim tracking built in to the Apple workout app has been far more accurate.",1,False,abureuben,Cluttered and inaccurate,AppStore
84,2020-11-05 00:43:54,"{'id': 19043011, 'body': ""Hi Dolphin-1! Thanks again for your feedback. We're working hard to fix all bug issues as soon as we identify them. In version 4.0, many bugs were fixed and we added several new features. We encourage you to try it out!"", 'modified': '2020-11-11T13:12:04Z'}",Don’t waste your time with this App. Constant bugs render this App totally useless. It drains your phone battery and overheats the phone. There is something seriously wrong with this App. Look elsewhere.,1,False,Dolphin-1,Terrible App and support,AppStore
85,2019-07-24 22:39:01,"{'id': 9974320, 'body': 'Hi - apologies again for this bug. Please download the latest version, 2.5.1 which contains a fix for this issue. ', 'modified': '2019-08-02T10:17:43Z'}","Just got the app, found and joined my masters team. But, the workouts won’t load from the workouts page on the app.",2,False,vincef91,"Great idea, but it doesn’t work",AppStore
86,2019-05-19 18:38:27,"{'id': 9049919, 'body': 'Hi JProckin - thanks for the feedback and this is definitely in the roadmap. We swim open water as well and want our OW swims tracked. Stay tuned...', 'modified': '2019-06-07T01:57:21Z'}",I love using this app in the pool. I wish they would add an open water swim tracker.,4,False,JProckin,Love the App for the pool,AppStore
87,2023-01-12 22:13:11,"{'id': 34297766, 'body': 'Hello Sashas, Thank you for contacting Swim.com. We sincerely apologize for the inconvenience this issue has caused you. We have already identified the problem and corrected it, so everything is back to normal and operating as it should.\r\nTo use the app, kindly log in one again. Please utilize the mobile app to send your comments if you would like clearer instructions: Enter a message by going to Settings > Tapping on Support . If there is any other way we can help, just let us know. Enjoy your day!', 'modified': '2023-01-16T02:55:13Z'}",The app randomly stooped letting me log in or create a new account even after I deleted and redownload it. Super annoying.,1,False,Sashas7685,Working great and then I can’t log in,AppStore
88,2018-09-01 21:07:55,"{'id': 4979806, 'body': ""Sorry to hear that the app is confusing. We are constantly reviewing the application and web design to make it more intuitive. We'd love to hear your feedback! Send us your thoughts at support.swim.com."", 'modified': '2018-09-07T12:21:22Z'}",This app is very confusing to work. I couldn’t understand how to do it.,3,False,RRZJF,Very confusing,AppStore
89,2022-12-17 20:43:31,"{'id': 33847026, 'body': ""Hello Marg, Thank you for contacting Swim.com. You can try out the trustworthy and accurate Wear OS devices that we also support. Please send your feedback via the Support feature in the swim.com app's Settings for additional assistance. Have a great day!\r\n"", 'modified': '2022-12-21T04:13:36Z'}","If you want to use this with other than an Apple watch, don't.  Stick with Strava.",1,False,Margs9999999,I would imagine it only works with an Apple watch,AppStore
90,2020-07-11 00:13:26,"{'id': 16902322, 'body': 'Hi - we are always looking for new devices to integrate with and this is on our list. Please send us a note at support@swim.com so we can add your vote to the list!', 'modified': '2020-07-27T13:55:10Z'}",Wish you had capabilities to sync with a FitBit Ionic. Was looking forward to using this app but my watch is not compatible.,3,False,MC-pfield,No syncing with Fitbit Ionic,AppStore
91,2023-01-14 01:22:08,"{'id': 34297724, 'body': 'Hello Ken, Thank you for contacting Swim.com. We sincerely apologize for the inconvenience this issue has caused you. We have already identified the problem and corrected it, so everything is back to normal and operating as it should.\r\nPlease help to log in again and utilize the app. For clearer instructions, please use the mobile app to submit your feedbacks: Go to Settings > Tap on Support > Write a message. Please let us know if we can assist any further. Have a great day!', 'modified': '2023-01-16T02:52:49Z'}","New version.  Locked out. 

Forgot password doesn’t work.  Tried for 2 days.",1,False,Ken Tune,No longer works.  Can start app or log in,AppStore
92,2022-01-10 03:57:09,"{'id': 28618573, 'body': 'Hi, thanks for the feedback. We did have an issue with the recorded a swim  but this has since been resolved,  please update to the latest version. Thanks for leaving us the feedback and drop us a line at support@swim.com and let us know if that works for you.\r\n', 'modified': '2022-03-17T01:31:54Z'}","But it’s iffy at best 

Now it hasn’t recorded a swim since Dec 7
I have uninstalled and reinstalled. 

Went through an involved trouble-shooting a year or more ago, and it’s still hit or miss.

Wish I could depend on it.",3,False,ArizonaNorse,I want this app to work,AppStore
93,2021-12-07 18:49:43,"{'id': 28618593, 'body': 'Sorry to hear this! We received reports from you. This has been fixed in the latest release  .  Please update and let us know if this resolved the issue at support@swim.com.', 'modified': '2022-03-17T01:33:42Z'}","My last name is Cumming and the dirty minded app developers have made Cumming a prohibited last name. So, I can’t participate in USMS postal swims because some prude of an app developer doesn’t approve of my last name?",1,False,ECCumming is my name,Last name glitch,AppStore
94,2022-01-01 02:17:19,,"Sometimes the app does not load my swim. It is not very reliable, which is too bad.",2,False,ststdggghhh,Sporadic,AppStore
95,2020-01-01 14:53:07,"{'id': 12685613, 'body': 'Our swim tracking algorithms (similar to all other swim tracking devices), depends on “seeing” a turn in order to track metrics like distance and pace. It’s possible that we could use stroke count to estimate distance but this is not currently supported. ', 'modified': '2020-01-02T11:16:02Z'}","Doesn’t allow to set custom pool for those of us with exercise pools, I.e., Endless, Michael Phelps and Swimex pools - not all of us have to make turns!",3,False,Swimming in place,Incomplete,AppStore
96,2019-08-14 20:07:55,,"I love the app,it has saved me from my home app.",5,False,taeswim,BIM,AppStore
97,2021-01-06 18:22:43,"{'id': 20693803, 'body': 'Sorry to hear this!  We received reports from some users that syncing from HealthKit to Swim.com was not working. This has been fixed in the latest release. Please update and let us know if this resolved the issue at support@swim.com. ', 'modified': '2021-01-27T20:01:14Z'}",Loved this app- tracked my swims so well- then they updated to the latest version and now none of my swims sync from my Apple Watch to the app. Horrible.,1,False,lyn20072007,Update is awful!!!,AppStore
98,2019-01-10 03:34:05,"{'id': 6795612, 'body': 'During September of 2018, we communicated that our support for Pebble users was coming to close (https://blog.swim.com/the-end-of-the-pebble-era/). This change is of significant impact to many of our long time Swim.com users and our own Swim.com team.\n\nAs we head into the new year, Pebble users will no longer be able to connect or sync swim workouts to Swim.com. This brings closure to the era of Pebble with Swim.com. The team at Swim.com does not want to leave the many dedicated swimmers who have been with us for many years out of the water. We very much want to keep you as part of the Swim.com community and, more importantly, ensure you can track and monitor your swim performance.\n\nWe are offering a special discount for all of our Pebble users. This discount is good toward the purchase of a new device through SwimOutlet.com. If you are interested in taking advantage of this offer, please contact us at support.swim.com.', 'modified': '2019-01-11T18:56:06Z'}","I have used this app and my Pebble watch for 3+ years, but today the app mysteriously discontinued providing a way to sync the app with my watch.  Bummer!  I have contacted support with no response.",1,False,Barn 509,Discontinued syncing with Pebble,AppStore
99,2020-03-12 18:50:57,"{'id': 14025362, 'body': 'Hi! Sorry to hear that the app is not working for you. I am sure we can get this resolved if you would not mind submitting an email to support@swim.com. ', 'modified': '2020-03-13T09:37:32Z'}","Won’t track different strikes, doesn’t measure correctly, and less than stellar interface",1,False,zosimos68,Junk,AppStore
100,2017-05-24 03:23:25,,"Pretty good app. Syncing with my Garmin device finally after multiple attempts. I like the easy to read format and the ability to add a pool as well as a few other features though if I had my wishes I would request:
- my records section. I want to see my best times for different distances. It is cool to show a badge for fastest 400 yard but what is that time record? I think you can see this on the site but I could not find in app. 
- faster page load. The workouts page reloads every time I go to another part of the app and come back so it is slow. I would prefer it only loads when I come into the app and give me a refresh option ( pull down page)
- when you go into the details page for a workout it shows number of lengths and not the actual distance per session. The total shows in yards correctly. I would prefer to see my workout intervals in total yards, not lengths 
- more workouts to do. Options seem pretty limited to shorter distances. Master swim classes will do a 1650 for warm up. 
- drill videos would be cool. I know they are available through you tube but it would be cool if they were here and built into the workouts.",4,False,Jonas20h-1st,Getting there. A few more things and this would be really good.,AppStore
101,2023-09-20 11:58:03,"{'id': 39071524, 'body': ""Hello Kate,\nThank you for your feedback. We regret to hear that you're encountering issues. To assist you more effectively, could you please provide us with detailed information about the problem you're experiencing? For prompt support, we recommend using the Support feature in the settings section of our mobile app. Your insights are crucial to us, and we're here to help. Have a great day!"", 'modified': '2023-09-22T08:46:14Z'}",Found that it didn’t work most of the time.  What’s the point!,1,False,katespak,Wanted to love this app,AppStore
102,2021-04-14 05:06:34,"{'id': 22263122, 'body': 'Hi - actually we integrate with Garmin! Here is an article that explains how to connect your Garmin and Swim.com account.\n\nhttps://support.swim.com/hc/en-us/articles/360049233452-Connecting-your-Garmin-device-to-Swim-com', 'modified': '2021-04-15T13:30:56Z'}",Only works with Apple or Samsung watches. Doesn’t work with Garmin.,1,False,uhgdwSgxd,Didn’t work with Garmin device.,AppStore
103,2022-01-14 07:57:57,,it’s work well even if the pool size is not standard lap.,5,False,Kathy Suri NP,good swimming app,AppStore
104,2022-12-08 17:53:45,"{'id': 33661006, 'body': ""Hello Don,\r\n\r\nThank you for contacting Swim.com. \r\n \r\nWe regret that you are having this issue.\n\n\r\n\r\nBy default, Swim.com app on your iPhone that have a watch OS app available are automatically installed and appears on the Home Screen. And if it still does not appear on the watch, try these actions to make it so:\r\n1. Make sure the watch and phone are connected.\r\n2. Open the Apple Watch app on your iPhone.\r\n3. Find the Watch app, then scroll down to Available Apps.\r\n4. Tap to Install next to the Swim.com app.\n\n\r\n\r\nPlease send your feedback via the Support feature in the swim.com app's Settings for additional assistance. Have a great day!"", 'modified': '2022-12-12T03:02:41Z'}",Does not show up on my watch.,1,False,Don3,Useless,AppStore
105,2019-07-23 19:19:38,"{'id': 9921758, 'body': ""Yikes, this is not something we've experienced with other users! Please contact us at support@swim.com so we can figure out what is happening and get any issues resolved."", 'modified': '2019-07-30T12:01:55Z'}",The app is so full of bugs it wouldn’t even download to use once. What a waste.,1,False,hotdogontherun,Don’t bother.,AppStore
106,2020-03-04 01:57:36,"{'id': 13852034, 'body': 'Hi there! Assuming you are swimming with an Apple Watch, you end the swim by force pressing the screen. From there you will see an end swim option. If that does not resolve the issue, could you send us a quick message to support@swim.com so we can see what is happening?  ', 'modified': '2020-03-04T11:12:11Z'}",Be nice if it could be turned off or stopped when I’m done swimming,1,False,Shaun concerned parent,Stupid,AppStore
107,2018-09-08 03:13:16,"{'id': 5201659, 'body': 'Hi. Could you submit a ticket at support.swim.com so we can investigate the issue?', 'modified': '2018-09-24T13:30:35Z'}","Only tracked 475 out of 800 meters interval. And the swim wasn’t saved as a workout, so it doesn’t show uo in the Activity app.",1,False,Zhenya82,Inaccurate,AppStore
108,2020-10-08 23:10:06,,I would love to use this with my Garmin watch and sync with training peaks.,1,False,runnergarland,How about Garmin,AppStore
109,2020-07-10 03:06:40,"{'id': 16984207, 'body': 'Hi there! Swim.com won’t do the dishes or vacuum houses but we surely track swims!  :). Please drop us a line at support@swim.com so we can figure out what’s going on. ', 'modified': '2020-07-30T15:27:14Z'}",The app doesn’t do anything.,1,False,Lynawash,Useless app,AppStore
110,2017-11-28 17:09:09,"{'id': 1978034, 'body': 'Hi king_yeti, it sounds like our app likely does not have the correct HealthKit permissions to access all the sensor data it needs from your watch.  If you send us an email at support@swim.com we should be able to get you squared away!', 'modified': '2017-12-10T00:01:04Z'}",Set up on Apple Watch. Swam 1700 yards in 25 yard pool and app recorded 350 yards swum.,1,False,king_yeti,Totally off,AppStore
111,2020-02-19 02:10:24,,"THIS APP IS SO GOOD AND LITERALLY CHANGED MY LIFE 

DOWNLOAD NOW!!!",5,False,iloveswim.com,SUCH A GOOD APP,AppStore
112,2019-12-16 21:13:11,,blah,1,False,MusicinM'Soul,Blah,AppStore
113,2016-10-06 18:10:18,,"I have Apple’s new Series 2 watch. 

The positive: uses force touch to stop workout, which gets around the issue of the not very responsive wet touch screen you need to use to stop a workout in the native Apple pool swim app. The summary of the swim is good in that it attempts to breaks down a workout into swim time and rest time (but did not do so accurately).

The negatives: This app did not accurately detect stroke type. Listed everything as free. For example, I swam a continuous 400 yard warmup, mixing in different strokes. It listed everything freestyle and invented resting stops, many after a single 25 yard length, where I swam continuously.  The rest of my workout consisted of 100 yard and 200 yard free sets.  Again the app invented rest stops after many 25 yard lengths, invented a set of 225 yards. No heart beat monitor. No calorie estimate. (not really necessary but since the data is there it'd be good to incorporate). Hopefully the app will be improved, I like the concept.",2,False,"Davis, CA",Needs much improvement,AppStore
114,2017-02-25 03:06:24,,"At first I was disappointed that the app didn't count my breaststroke or kick sets, but the more I use it, I see that it's algorithm is learning my strokes and adapting its analysis. All my breaststroke is now counted accurately and is starting to sometimes give me credit for kick sets. 

Even if it never quite gets the kicks counted, the ability to sense the difference between swimming and resting and the stats (some of which you can access immediately) put this app head and shoulders above the others I've tried on the Apple Watch.",4,False,loonytick,Works well with Apple Watch,AppStore
115,2017-08-14 03:41:40,,"Still a little buggy. I uninstalled, then reinstalled after the app crashed when I still had 20 laps to complete. It may have been the Apple Watch because the Apple logo appeared and I couldn't bring up any apps. I thought maybe the watch was downloading an IOS update or something. Whatever. It's just very frustrating. I lost all of today's data. Maybe my resistance gloves got in the way and pressed the stem. Other than that, I like this app. Some issues with lap count and stroke recognition though. Not a big deal for a casual swimmer like me.",5,False,oddimage,Swim,AppStore
116,2016-10-24 03:27:16,,"This app seems to have promise, but for this swimmer of quite modest abilities, it is not yet ready to replace my Garmin swim watch.

1. Accuracy. On a swim of 1300 yards, it came up 75 yards short. My Garmin has rarely missed, and then it was usually because I did something unusual like stop to adjust my goggles mid-lap.

2. Missing features. The app has no equivalent of the Garmin Drill Mode, which lets you record activities such as using a kick board and flippers. So it couldn't record several hundred yards of my workout.

3. Not optimized for interval swimming. It could figure out when I was swimming or stopped, and (usually) how long I had swum for each interval and its duration. But it did NOT give either elapsed time since the start of the last interval, or the start of the last rest period, both of which are available on the Garmin. These should be basic features of any swim  watch software.

I will watch for software updates before trying again.",3,False,Busy family squared,E for effort,AppStore
117,2016-09-26 18:49:15,,"I have just started using this new app for my swim routines and I can say that this is one of the better swim apps out there so far. I love being able to track my workouts and comparing lap times with my friends and other people who are using this app with ease. Not only that, just from using the app today, I found a few new local pools in my area that I didn't know even existed before! Now that the new Apple Watch is waterproof, this is my go-to swim app to use with it.",5,False,nyteryder80,Best swim app I've used so far!,AppStore
118,2016-09-29 01:05:36,,"Bought a new waterproof Apple Watch last week, been shopping for best swim app. My master swim mates recommended this app to me. Absolutely love it!!  Love the fact that this app not only can track my daily swim workout, but also allow me to connect with other swimmers.  The best feature is that I can locate the pool close by using this app. This is huge for me since I need to travel a lot because of work, this make my life much easier as I want to keep swimming every day.",5,False,Weeweeso,Best swim app for Apple Watch so far,AppStore
119,2017-02-15 02:04:37,,"The app is slow and clunky with an unintuitive interface. Instead of focusing on giving us quick and easy access to our swimming metrics, this app seems to instead focus more on social stuff and finding swimming pools (which it isn't very good at) and it has the word ""unknown"" misspelled as well. Building a custom workout is actually way harder and slower than it should be, plus you constantly have to wait for the app to contact the servers because no one on the development team thought people might want to store their data locally on their phone. 

It's not terrible but it certainly isn't good.",2,False,Halicon5,Slow and clunky,AppStore
120,2017-02-24 03:01:14,,"I've been using this app with my Apple Watch Series 2 for about three weeks. I have not tried to get super accurate information from it, but it does a very nice job of tracking my yardage and giving me a sense of how I was performing. 

The quick drill setup on the watch is an excellent way to capture those kicking yards that don't get logged by the watch. 

Overall, I am very pleased with the app, and it seems like they keep tweaking it and making it better each time.",4,False,Joey Sebestyen,3 Weeks in and it is good,AppStore
121,2017-08-18 06:58:26,,"The watch app is great. It's much more fully featured than apple's swim tracking app. 

However, the iOS software is pretty bad. The swimming stats are poorly organized, and the totals are usually incorrect. For example, any workouts from the current day don't apply to the weekly total.  Also, the charts are wrong (showing workouts which didn't occur). 

Please update the iOS app and fix the bugs!",4,False,Natan J,Great watch sw. Poor iOS sw.,AppStore
122,2016-12-15 18:49:39,,"Have been using this app with an Appe Watch 2.0 for a few months and have seen steady improvements in what it can do. Appreciate being able to record the skills distances within a workout now. Did have some issues with breast stroke detection, but that seems to be better after current update. Would like to see calories and sharing out from mobile app like you can in web site. Great app!",5,False,jp@tten,Works Great!,AppStore
123,2016-11-08 17:41:17,,I had a Garmin swim before and hated constantly pressing the button to start and stop intervals. That this app automatically distinguishes between intervals and resting at the wall is the single best feature for me. This is also a big improvement over the previous version which required scrolling to see everything and crashed a lot.,5,False,jimcsong,Love the automatic interval detection!,AppStore
124,2016-12-16 20:42:59,,"Drill feature is great, so I use this over the built in app. However anything I do fast over a 50 is counted wrong. Did last 4 times I've done a 100 fast I'll go in the 55-56 range it gives me a time of 1 minutes and says I only did a 75.  Same thing for the 200, only days I've done a 175.  Times are also off. It thinks I'm resting almost 5 seconds after I have actually finished.  Overall not terrible, drill mode is the only thing that keeps me using it since I can add back in those laps it missed.",2,False,dpswimmer90,Fast swimming count and times off,AppStore
125,2017-01-07 02:22:35,,"Apple's built-in activity app is very accurate for tracking distance and deducing stroke type, but it requires manually stopping its chronometer to check time on individual sets, save or discard the record and launch a new activity before a new set. Very tedious! 

This app has been very good at stopping the clock when I come to a rest and smart enough to reset the clock to zero before I start swimming again. Big thumps up! Unfortunately, its distance and stroke count is horribly inaccurate. At the moment, I can only use it as a smart chronometer.

It also nags about gaining access to health data numerous times a day. Very annoying. Ask once and stop bothering me for at least a week. 

Hoping for the bugs to be fixed or a better alternative app to be launched.",3,False,theBB,Inaccurate distance tracking,AppStore
126,2017-03-07 04:04:50,,"The Apple Watch app is very reliable for auto-detecting sets (no need to push buttons:-) and strokes. It also has a very easy way to include drill/kicking sets. 

Overall, it's a great app for swimmers!

Suggestion: While HR data from the watch is not always accurate, it would still be useful to have that displayed with the rest of the workout stats.",4,False,ilun),Solid performance!,AppStore
127,2016-10-05 19:46:07,,"I really enjoy using this app with my new Apple Watch and the additional details such as split times, swimmers in my area, clubs, etc not available with Apple'a app. The UI needs a little more user flexibility as I had to contact technical support to change my location. Highly recommended, otherwise.",5,False,gmtx14,"Great App, especially with Apple Watch",AppStore
128,2017-03-15 16:47:27,,"This is a great app for swimming. I like that it captures my drill sets and also returns what I ""just"" swam. I gave it a four star because it's buggy and not working on my Apple Watch. I'm sure it'll get fixed quite soon. Give it a try. I won't be so quick to update, I'll wait on every other one. :)",5,False,Hutchm92,Just updated and app stop working,AppStore
129,2017-03-14 02:26:25,,"I'm happy with the app and website overall, but a few weeks ago the yards I enter in Drill Mode on my Apple Watch don't transfer to the app or website even though they show up on my watch.  It is basically a waste of time to use the drill mode since none of the yards show up.  I contacted customer service about this a few weeks ago and never heard any response.",3,False,Dave P in CA,"Really nice app, but drill mode still broken",AppStore
130,2017-04-09 20:39:49,,"I use the app frequently and all works well and great!... until... i would say about 1 out 10 swims the screen gets activated and mess up the swim tracking. My last one it wiped out the whole work out. 

So i guess you can turn on the water protection, but then you can glance during swim on progress/time/heartrate... 

Otherwise great app",4,False,SharkSwimmer79_,Great swim app... BUT!,AppStore
131,2017-03-08 13:25:06,,I didn't want to spend more money on the new AppleWatch to be able to swim. I bought a waterproof cover for my current Apple Watch and this app has helped me track my swimming. I'm also glad they added a drill component. This has been very helpful. You will enjoy this app.,5,False,Aljohns,Great Option for AppleWatch Series 1,AppStore
